Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.434s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.683	0.130	0.000	0.518	0.271	0.035	0.000	0.082	0.000	0.000	0.000	0.000	0.000	0.000	0.000
62.000	1.001	0.695	0.000	0.000	1.001	0.365	0.000	0.000	1.307	0.106	0.000	0.000	0.000	0.000	0.000	0.000
63.000	1.001	1.130	0.000	0.000	0.907	0.895	0.000	0.000	0.565	0.012	0.000	0.000	0.000	0.000	0.000	0.000
64.000	1.001	0.789	0.000	0.000	1.025	0.224	0.000	0.000	0.683	0.236	0.000	0.000	0.000	0.000	0.000	0.000
65.000	1.001	0.813	0.000	0.000	1.060	0.683	0.047	0.000	0.659	0.224	0.000	0.000	0.165	0.000	0.000	0.000
66.000	1.001	0.612	0.000	0.000	0.883	0.377	0.188	0.000	0.589	0.165	0.000	0.000	0.271	0.000	0.000	0.000
67.000	1.001	0.707	0.283	0.000	0.954	0.530	0.106	0.000	0.765	0.000	0.000	0.000	0.000	0.000	0.000	0.000
68.000	1.001	1.295	0.071	0.012	0.871	0.000	0.000	0.000	0.342	0.000	0.000	0.000	0.000	0.035	0.000	0.000
69.000	1.001	0.895	0.353	0.059	1.001	0.094	0.082	0.000	0.389	0.000	0.012	0.000	0.000	0.000	0.000	0.000
70.000	1.001	0.966	0.342	0.000	0.353	0.000	0.000	0.000	0.577	0.000	0.000	0.000	0.012	0.283	0.000	0.000
71.000	1.001	0.742	0.071	0.059	0.966	0.377	0.000	0.000	0.459	0.000	0.000	0.000	0.000	0.000	0.000	0.000
72.000	1.001	0.483	0.294	0.000	1.048	0.777	0.000	0.000	0.565	0.000	0.000	0.000	0.247	0.000	0.000	0.000
73.000	0.989	1.213	1.036	0.000	0.683	0.200	0.000	0.000	0.707	0.047	0.000	0.000	0.047	0.024	0.000	0.000
74.000	1.001	0.765	0.000	0.000	1.390	0.000	0.000	0.000	1.213	0.188	0.130	0.000	0.389	0.035	0.047	0.106
