Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.417s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.907	0.518	0.000	0.895	0.177	0.153	0.000	0.447	0.035	0.247	0.765	0.024	0.365	0.907	0.989
62.000	1.001	0.389	0.071	0.012	0.871	0.447	0.000	0.047	0.000	0.094	0.082	0.989	0.000	0.224	0.765	1.001
63.000	1.001	0.730	0.165	0.024	0.942	0.200	0.000	0.377	0.648	0.012	0.188	1.001	0.000	0.188	0.636	1.001
64.000	1.001	1.178	0.000	0.283	0.813	0.389	0.000	0.306	0.012	0.082	0.483	0.883	0.012	0.177	1.083	1.001
65.000	1.001	0.754	0.200	0.012	0.907	0.342	0.000	0.153	0.648	0.118	0.589	0.742	0.000	0.165	0.836	1.001
66.000	1.001	0.695	0.459	0.000	0.671	0.130	0.035	0.130	0.071	0.141	0.612	0.530	0.330	0.365	0.789	1.001
67.000	1.001	0.306	0.436	0.000	0.860	0.459	0.400	0.495	0.365	0.059	0.365	1.248	0.000	0.106	0.707	1.001
68.000	1.001	1.236	0.224	0.106	1.095	0.294	0.000	0.024	0.765	0.188	0.483	0.718	0.012	0.000	1.284	1.001
69.000	1.001	1.001	0.000	0.118	0.718	0.648	0.024	0.801	0.836	0.000	0.447	1.013	0.000	0.518	0.624	1.001
70.000	1.001	0.447	0.000	0.000	0.989	0.141	0.035	0.671	0.365	0.024	1.083	1.025	0.000	0.530	0.942	1.001
71.000	1.001	0.377	0.601	0.000	1.060	0.224	0.200	0.612	0.671	0.000	0.553	0.789	0.000	0.012	0.577	1.001
72.000	1.001	0.930	0.259	0.000	0.813	0.106	0.165	0.141	0.659	0.000	0.907	0.977	0.271	0.047	1.225	1.001
