Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.534s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.471	0.294	0.071	0.765	0.106	0.000	0.271	0.636	0.000	0.636	0.895	0.024	0.506	0.930	0.989
62.000	1.001	0.966	0.730	0.624	0.919	0.294	0.000	0.636	0.518	0.000	0.353	0.659	0.212	0.612	0.919	1.001
63.000	1.001	0.589	0.306	0.306	0.553	0.294	0.000	0.813	0.836	0.000	0.777	1.072	0.483	0.989	0.883	1.001
64.000	1.001	0.942	0.860	0.353	0.777	0.671	0.024	0.601	0.318	0.165	0.777	0.977	0.177	0.542	0.518	1.001
65.000	1.001	0.695	0.553	0.495	0.601	0.695	0.000	0.506	0.271	0.000	0.271	0.565	0.224	0.813	0.930	1.001
66.000	1.001	0.565	0.247	0.059	0.589	0.471	0.000	0.836	0.294	0.377	0.777	0.919	0.330	0.589	0.765	1.001
67.000	1.001	0.836	0.436	0.447	0.530	0.601	0.459	0.424	0.601	0.000	0.718	1.013	0.377	0.989	0.977	1.001
68.000	1.001	0.601	0.106	0.318	1.001	0.671	0.236	1.354	0.565	0.000	0.000	0.730	0.436	0.754	0.954	1.001
69.000	1.001	0.659	0.612	0.306	0.636	0.447	0.200	0.742	0.765	0.024	0.836	0.919	0.765	0.765	0.836	1.001
70.000	1.001	0.919	0.518	0.707	0.813	0.200	0.000	0.495	0.636	0.141	0.601	0.695	0.648	0.695	1.036	1.001
71.000	1.001	0.612	0.330	0.306	1.001	0.695	0.165	1.072	0.424	0.000	0.353	1.036	0.330	1.072	0.824	1.001
72.000	1.001	0.777	0.671	0.506	0.718	0.306	0.000	0.577	0.695	0.024	0.754	0.624	0.683	0.824	0.883	1.001
73.000	0.989	0.659	0.612	0.565	0.565	0.236	0.024	0.294	0.542	0.024	0.636	0.730	0.212	0.883	0.883	0.989
74.000	1.001	0.518	0.518	0.436	0.942	0.542	0.024	1.060	0.683	0.024	0.871	1.154	0.612	0.330	0.730	1.001
75.000	1.001	0.777	0.565	0.589	1.154	0.271	0.035	0.436	0.989	0.000	0.801	0.718	0.424	0.283	0.977	1.001
76.000	1.001	0.542	0.553	0.648	0.495	0.930	0.000	1.142	0.459	0.000	0.765	1.060	0.236	0.447	0.730	1.001
77.000	1.001	0.424	0.400	0.212	0.813	0.165	0.000	0.942	0.424	0.000	0.459	0.718	0.247	0.742	0.989	1.001
78.000	1.001	0.848	0.648	0.436	0.318	0.330	0.177	0.542	0.436	0.141	0.789	0.977	0.294	0.671	0.695	1.001
79.000	1.001	0.789	0.495	0.483	0.707	0.683	0.236	0.801	0.436	0.059	0.824	0.989	0.400	0.742	0.871	1.001
80.000	1.001	0.730	0.318	0.247	0.801	0.200	0.000	0.553	0.542	0.106	0.553	0.813	0.330	0.648	0.977	1.001
81.000	1.001	0.400	0.106	0.141	0.707	0.283	0.165	0.801	0.707	0.000	0.518	0.848	0.424	0.836	0.813	1.001
82.000	1.001	0.518	0.459	0.306	0.683	0.200	0.000	0.659	0.518	0.047	0.601	0.742	0.565	1.083	0.907	1.001
83.000	1.001	0.801	0.671	0.542	0.765	0.271	0.035	0.871	0.718	0.047	0.342	0.695	0.542	0.577	0.966	1.001
84.000	1.001	0.671	0.177	0.247	0.860	0.648	0.294	1.060	0.589	0.000	0.954	1.178	0.330	0.801	0.942	1.001
85.000	0.989	0.848	0.294	0.224	0.495	0.330	0.024	0.542	0.224	0.035	0.683	0.801	0.518	0.659	0.919	0.989
86.000	1.001	0.718	0.765	0.389	0.471	0.377	0.177	0.483	0.118	0.000	0.883	0.777	0.200	0.648	0.718	1.001
87.000	1.001	1.048	0.695	0.671	0.954	0.648	0.000	0.683	0.353	0.047	0.459	0.671	0.247	0.942	0.954	1.001
88.000	1.001	0.553	0.342	0.342	0.777	0.436	0.130	0.765	0.530	0.024	0.589	1.048	0.518	0.742	0.813	1.001
