Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.528s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.659	0.636	0.400	0.977	0.495	0.000	0.012	0.188	0.000	0.000	0.000	0.000	0.000	0.000	0.000
62.000	1.001	0.907	0.718	0.848	0.530	0.636	0.035	0.000	0.130	0.141	0.000	0.000	0.059	0.000	0.000	0.000
63.000	1.001	0.730	0.342	0.271	0.318	0.212	0.000	0.000	0.518	0.000	0.000	0.000	0.342	0.000	0.000	0.000
64.000	1.001	0.977	0.860	0.400	1.307	0.659	0.024	0.000	0.824	0.000	0.000	0.000	0.801	0.000	0.000	0.000
65.000	1.001	1.036	0.495	0.459	0.754	0.612	0.153	0.047	0.412	0.024	0.000	0.000	0.330	0.000	0.000	0.000
66.000	1.001	0.671	0.059	0.071	1.119	0.659	0.130	0.000	0.848	0.000	0.000	0.012	0.624	0.000	0.000	0.000
67.000	1.001	1.025	0.718	0.459	0.483	1.001	0.094	0.000	0.071	0.118	0.000	0.000	0.012	0.082	0.000	0.000
68.000	1.001	0.447	0.188	0.106	0.848	0.330	0.012	0.000	0.565	0.306	0.000	0.000	0.730	0.082	0.000	0.000
69.000	1.001	0.813	0.506	0.636	0.742	0.671	0.118	0.012	0.601	0.094	0.024	0.000	0.506	0.000	0.012	0.012
70.000	1.001	0.813	0.542	0.518	0.777	0.589	0.024	0.000	0.765	0.059	0.000	0.000	0.495	0.000	0.000	0.000
71.000	1.001	0.977	0.718	0.659	0.754	0.389	0.035	0.000	0.530	0.071	0.000	0.000	0.400	0.047	0.000	0.000
72.000	1.001	0.718	0.483	0.436	0.789	0.389	0.165	0.000	0.518	0.000	0.000	0.000	0.624	0.000	0.000	0.000
73.000	0.989	0.471	0.436	0.283	0.919	0.424	0.153	0.000	0.754	0.141	0.000	0.000	0.377	0.035	0.000	0.000
74.000	1.001	0.966	0.483	0.247	0.895	0.730	0.071	0.000	0.447	0.035	0.012	0.000	0.624	0.000	0.000	0.000
75.000	1.001	0.730	0.518	0.188	0.730	0.742	0.000	0.000	1.013	0.294	0.000	0.000	0.636	0.035	0.000	0.000
76.000	1.001	0.754	0.624	0.565	0.659	0.294	0.000	0.000	0.542	0.153	0.000	0.000	0.094	0.012	0.000	0.000
77.000	1.001	0.907	0.659	0.695	1.013	0.059	0.059	0.000	0.671	0.000	0.012	0.000	0.495	0.000	0.000	0.000
78.000	1.001	0.353	0.365	0.188	0.777	0.447	0.153	0.000	0.471	0.318	0.000	0.000	0.306	0.035	0.000	0.000
79.000	1.001	0.695	0.601	0.306	0.919	0.082	0.000	0.000	0.530	0.000	0.000	0.000	0.271	0.000	0.000	0.000
80.000	1.001	0.777	0.483	0.330	1.013	0.000	0.000	0.000	1.001	0.000	0.000	0.000	0.754	0.000	0.000	0.000
81.000	1.001	0.801	0.200	0.130	0.871	0.400	0.106	0.024	0.612	0.035	0.012	0.024	0.495	0.000	0.012	0.000
82.000	1.001	0.659	0.059	0.259	0.648	0.424	0.259	0.000	0.683	0.035	0.000	0.000	0.424	0.000	0.000	0.000
83.000	1.001	1.001	0.789	0.659	0.883	0.813	0.024	0.000	0.412	0.059	0.000	0.000	0.353	0.000	0.000	0.000
84.000	1.001	0.789	0.000	0.059	0.942	0.577	0.306	0.177	0.389	0.247	0.000	0.000	0.224	0.094	0.000	0.000
85.000	0.989	0.542	0.424	0.447	0.071	0.565	0.000	0.000	0.212	0.000	0.000	0.000	0.306	0.000	0.000	0.000
86.000	1.001	0.742	0.483	0.483	1.425	0.400	0.118	0.000	0.860	0.141	0.000	0.000	0.306	0.000	0.000	0.000
87.000	1.001	0.942	0.436	0.188	0.871	0.565	0.035	0.000	0.530	0.318	0.000	0.000	0.542	0.000	0.000	0.000
88.000	1.001	0.966	0.589	0.553	0.777	0.730	0.118	0.000	0.542	0.012	0.000	0.000	0.447	0.000	0.000	0.000
89.000	1.001	0.824	0.506	0.389	0.330	0.495	0.012	0.000	0.353	0.153	0.000	0.000	0.294	0.035	0.000	0.000
90.000	1.001	0.848	0.565	0.412	0.789	0.954	0.553	0.000	0.424	0.024	0.000	0.000	0.012	0.000	0.000	0.000
91.000	1.001	0.754	0.224	0.259	1.201	0.471	0.024	0.000	0.589	0.000	0.000	0.000	0.553	0.000	0.000	0.000
92.000	1.001	0.353	0.200	0.389	0.930	0.283	0.000	0.071	0.553	0.000	0.000	0.000	0.565	0.000	0.000	0.000
93.000	1.001	0.636	0.412	0.365	0.777	0.553	0.106	0.000	0.707	0.259	0.000	0.000	0.259	0.118	0.000	0.000
94.000	1.001	0.400	0.353	0.565	0.989	0.271	0.059	0.059	0.730	0.000	0.000	0.000	0.883	0.000	0.000	0.000
95.000	1.001	1.189	0.989	0.671	0.601	0.283	0.000	0.000	0.624	0.000	0.000	0.000	0.412	0.000	0.000	0.000
96.000	1.001	0.883	0.424	0.624	0.907	0.306	0.024	0.012	0.542	0.000	0.000	0.000	0.565	0.000	0.000	0.000
97.000	0.989	0.707	0.742	0.659	0.683	0.059	0.000	0.000	0.330	0.000	0.000	0.000	0.271	0.000	0.000	0.000
98.000	1.001	0.954	0.777	0.000	0.813	0.730	0.294	0.000	0.342	0.059	0.000	0.000	0.589	0.059	0.000	0.000
99.000	1.001	0.930	0.577	0.200	0.377	0.977	0.000	0.000	0.648	0.035	0.000	0.000	0.459	0.012	0.000	0.000
100.000	1.001	0.895	0.848	1.072	0.765	0.306	0.000	0.000	0.707	0.082	0.000	0.000	0.577	0.012	0.000	0.000
101.000	1.001	0.141	0.000	0.000	1.119	0.283	0.071	0.000	0.671	0.000	0.012	0.012	0.648	0.000	0.000	0.000
102.000	1.001	1.048	0.553	0.047	0.836	0.754	0.212	0.212	0.565	0.047	0.000	0.000	0.483	0.000	0.000	0.000
103.000	1.001	0.765	0.636	0.530	0.718	0.447	0.000	0.000	0.553	0.000	0.000	0.000	0.742	0.000	0.000	0.000
104.000	1.001	0.659	0.518	0.447	0.130	0.601	0.071	0.024	0.247	0.200	0.000	0.000	0.200	0.012	0.000	0.000
105.000	1.001	0.683	0.000	0.000	1.107	0.459	0.294	0.012	0.954	0.000	0.024	0.000	0.707	0.000	0.071	0.000
106.000	1.001	1.013	0.707	0.730	0.848	0.671	0.047	0.000	0.495	0.035	0.000	0.000	0.377	0.000	0.000	0.000
107.000	1.001	0.848	0.495	0.518	0.813	0.565	0.000	0.000	0.330	0.000	0.012	0.012	0.495	0.000	0.000	0.000
108.000	1.001	0.824	0.777	0.565	0.624	0.318	0.000	0.000	0.565	0.000	0.000	0.000	0.553	0.000	0.000	0.000
109.000	1.001	0.919	0.424	0.601	0.530	0.777	0.118	0.000	0.365	0.118	0.000	0.000	0.047	0.047	0.000	0.000
110.000	0.989	0.883	0.648	0.389	1.201	0.483	0.000	0.000	0.636	0.094	0.000	0.000	0.306	0.106	0.000	0.000
111.000	1.001	0.789	0.059	0.000	1.119	0.412	0.024	0.000	0.754	0.000	0.000	0.000	0.283	0.000	0.000	0.000
112.000	1.001	0.765	0.989	0.565	0.436	0.165	0.177	0.000	0.306	0.177	0.000	0.000	0.247	0.024	0.000	0.000
113.000	1.001	0.612	0.118	0.247	0.777	0.365	0.094	0.000	0.824	0.294	0.000	0.000	0.813	0.000	0.000	0.000
114.000	1.001	0.777	0.165	0.035	0.871	0.860	0.130	0.012	0.577	0.000	0.000	0.000	0.330	0.000	0.000	0.000
115.000	1.001	0.754	0.094	0.035	0.424	0.506	0.035	0.012	0.789	0.071	0.000	0.000	0.718	0.000	0.000	0.000
116.000	1.001	0.730	0.424	0.153	0.977	0.412	0.024	0.000	0.860	0.118	0.000	0.000	0.424	0.000	0.000	0.000
117.000	1.001	0.871	0.495	0.212	0.966	0.530	0.130	0.000	0.895	0.212	0.000	0.012	0.247	0.094	0.000	0.024
118.000	1.001	0.824	0.707	0.483	0.801	0.330	0.000	0.000	0.683	0.000	0.000	0.000	0.177	0.000	0.000	0.000
119.000	1.001	0.718	0.342	0.271	0.848	0.683	0.000	0.000	0.342	0.082	0.000	0.000	0.459	0.012	0.000	0.000
120.000	1.001	0.730	0.612	0.459	0.907	0.695	0.082	0.000	0.424	0.012	0.000	0.000	0.447	0.012	0.000	0.000
