Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.394s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.659	0.047	0.000	0.813	0.024	0.000	0.212	0.271	0.000	0.000	0.977	0.389	0.012	0.024	0.989
62.000	1.001	0.506	0.071	0.000	1.095	0.601	0.000	0.318	0.165	0.000	0.848	0.624	0.000	0.306	1.013	1.001
63.000	1.001	0.919	0.000	0.000	0.636	0.342	0.000	0.754	0.283	0.000	0.459	0.895	0.059	0.518	0.765	1.001
64.000	1.001	0.012	0.000	0.000	1.236	0.365	0.247	0.047	0.659	0.141	1.001	1.048	0.000	0.024	1.189	1.001
65.000	1.001	0.082	0.000	0.000	1.025	0.624	0.012	0.130	0.365	0.000	0.377	0.848	0.000	0.306	0.919	1.001
66.000	1.001	1.072	0.000	0.130	0.742	0.165	0.000	0.212	0.801	0.200	0.400	1.095	0.000	0.259	0.989	1.001
67.000	1.001	0.518	0.000	0.377	0.871	0.094	0.012	0.212	0.601	0.059	0.718	0.860	0.224	0.212	0.860	1.001
68.000	1.001	0.353	0.141	0.000	1.178	0.000	0.059	1.119	1.001	0.047	0.601	1.119	0.377	0.283	0.683	1.001
69.000	1.001	0.400	0.306	0.000	0.589	0.165	0.000	0.047	0.318	0.306	0.577	0.848	0.000	0.636	0.871	1.001
70.000	1.001	0.989	0.353	0.035	1.107	0.059	0.012	0.695	0.518	0.000	0.648	0.671	0.130	0.000	0.707	1.001
71.000	1.001	0.671	0.389	0.000	1.025	0.177	0.212	0.177	0.601	0.177	0.012	1.284	0.224	0.542	1.095	1.001
72.000	1.001	0.813	0.012	0.000	0.777	0.836	0.224	0.459	0.542	0.000	0.177	1.095	0.000	0.471	0.801	1.001
73.000	0.989	0.707	0.188	0.000	0.813	0.518	0.000	0.389	0.483	0.012	0.294	0.824	0.000	0.000	1.001	0.989
74.000	1.001	1.072	0.601	0.059	0.954	0.436	0.035	0.106	0.212	0.000	0.259	0.989	0.000	0.177	0.730	1.001
75.000	1.001	1.001	0.389	0.012	0.966	0.942	0.247	0.153	0.000	0.271	0.871	0.848	0.000	0.047	1.248	1.001
76.000	1.001	1.013	0.342	0.106	0.695	0.707	0.094	0.283	0.000	0.071	0.683	0.930	0.000	0.530	0.907	1.001
77.000	1.001	0.659	0.283	0.024	1.142	0.542	0.082	0.118	0.000	0.035	0.765	0.330	0.000	0.330	1.001	1.001
78.000	1.001	1.189	0.071	0.648	1.048	0.412	0.059	0.447	0.000	0.118	0.259	0.377	0.000	0.294	0.989	1.001
79.000	1.001	0.506	0.012	0.000	0.754	0.589	0.412	0.000	0.000	0.200	0.683	1.048	0.000	0.012	0.765	1.001
80.000	1.001	0.801	0.530	0.177	1.130	0.071	0.000	0.000	0.000	0.012	0.000	0.565	0.000	0.695	1.001	1.001
81.000	1.001	0.883	0.365	0.000	0.977	0.389	0.247	0.718	0.000	0.000	0.306	1.001	0.000	0.094	0.989	1.001
82.000	1.001	0.871	0.365	0.047	0.200	0.412	0.000	0.671	0.000	0.212	0.118	1.107	0.000	0.565	0.871	1.001
83.000	1.001	1.025	0.106	0.000	1.342	0.730	0.165	0.330	0.648	0.035	0.601	0.895	0.000	0.695	1.119	1.001
84.000	1.001	0.919	0.000	0.024	0.471	0.389	0.236	0.424	0.094	0.024	0.495	0.977	0.035	0.365	0.801	1.001
85.000	0.989	0.424	0.000	0.000	0.860	0.612	0.024	0.236	0.553	0.000	0.353	0.895	0.165	0.742	1.001	0.989
86.000	1.001	1.001	0.106	0.012	1.260	0.165	0.059	0.224	0.330	0.165	0.459	0.636	0.271	0.082	0.907	1.001
87.000	1.001	0.789	0.813	0.094	1.178	0.059	0.000	0.024	0.495	0.094	0.624	1.036	0.165	0.130	1.178	1.001
88.000	1.001	0.860	0.389	0.012	0.459	0.471	0.000	0.966	0.342	0.000	0.177	0.954	0.000	0.942	0.871	1.001
89.000	1.001	0.860	0.836	0.071	0.824	0.000	0.589	0.106	0.130	0.024	0.612	0.801	0.000	0.153	0.989	1.001
90.000	1.001	0.930	0.636	0.094	1.060	0.165	0.047	0.012	0.082	0.024	1.248	1.013	0.000	0.907	0.836	1.001
91.000	1.001	0.824	0.707	0.000	0.506	0.000	0.000	0.765	0.765	0.024	0.447	0.977	0.000	0.141	0.871	1.001
92.000	1.001	0.754	0.400	0.000	0.612	0.718	0.000	0.412	0.188	0.047	0.977	1.001	0.000	0.000	0.612	1.001
93.000	1.001	1.378	0.365	0.012	0.966	0.942	0.024	0.659	0.271	0.224	0.271	0.930	0.012	0.012	0.283	1.001
94.000	1.001	0.848	0.471	0.141	1.142	0.718	0.000	0.389	0.707	0.035	0.012	0.659	0.000	0.824	1.272	1.001
95.000	1.001	0.883	0.353	0.224	0.683	0.400	0.000	0.518	0.047	0.259	0.589	1.284	0.118	0.141	1.025	1.001
96.000	1.001	0.659	0.565	0.153	0.071	0.118	0.024	0.683	0.000	0.224	0.012	0.789	0.000	0.506	1.072	1.001
97.000	0.989	1.284	0.353	0.024	1.531	0.624	0.082	0.919	0.247	0.059	0.177	1.095	0.000	0.365	0.801	0.989
98.000	1.001	0.624	0.389	0.071	1.025	0.695	0.000	0.483	0.094	0.153	0.000	0.895	0.000	0.059	1.142	1.001
99.000	1.001	1.083	0.459	0.094	0.342	0.000	0.082	0.695	0.000	0.000	0.471	0.871	0.000	0.283	0.907	1.001
100.000	1.001	0.577	0.636	0.082	0.483	0.082	0.059	0.342	0.000	0.059	0.695	0.742	0.000	1.107	0.848	1.001
101.000	1.001	0.871	0.342	0.000	1.225	0.542	0.318	0.695	0.071	0.106	0.671	1.166	0.118	0.200	0.813	1.001
102.000	1.001	0.942	0.601	0.000	0.318	0.330	0.035	0.565	0.024	0.212	0.118	0.836	0.000	0.141	0.294	1.001
103.000	1.001	0.141	0.012	0.342	0.907	0.447	0.035	0.082	0.871	0.024	1.060	1.048	0.000	0.765	1.507	1.001
