Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.403s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.683	0.094	0.000	0.765	0.483	0.318	0.106	0.000	0.000	0.059	0.942	0.000	0.459	0.730	0.989
62.000	1.001	1.048	0.283	0.000	0.824	0.436	0.000	0.306	0.200	0.082	0.000	0.577	0.012	0.012	1.119	1.001
63.000	1.001	0.471	0.659	0.000	0.542	0.318	0.035	0.153	0.353	0.000	0.000	0.977	0.000	1.036	0.919	1.001
64.000	1.001	0.930	0.342	0.035	0.624	0.377	0.212	0.059	0.200	0.024	0.000	0.860	0.306	0.695	0.848	1.001
65.000	1.001	1.001	0.000	0.000	0.765	0.754	0.094	0.059	0.271	0.047	0.118	0.836	0.035	0.306	1.072	1.001
66.000	1.001	1.048	0.000	0.000	0.919	0.177	0.000	0.718	0.365	0.000	0.000	0.718	0.024	0.024	0.589	1.001
67.000	1.001	0.565	0.707	0.082	0.883	0.141	0.141	0.365	0.318	0.000	0.000	0.977	0.071	0.412	0.424	1.001
68.000	1.001	0.907	0.000	0.106	0.648	0.542	0.000	0.294	0.659	0.353	0.000	1.001	0.200	0.035	1.719	1.001
69.000	1.001	1.213	0.907	0.059	1.060	0.353	0.000	0.283	0.130	0.012	0.000	0.860	0.000	0.000	0.883	1.001
70.000	1.001	0.836	0.047	0.012	0.813	0.389	0.000	0.330	0.071	0.000	0.000	0.977	0.000	0.000	0.966	1.001
71.000	1.001	1.036	0.671	0.000	0.518	0.059	0.671	0.106	0.082	0.000	0.000	0.683	0.000	0.000	0.989	1.001
72.000	1.001	0.742	0.836	0.153	0.530	0.306	0.000	0.400	0.177	0.012	0.000	0.624	0.000	0.000	1.025	1.001
73.000	0.989	1.225	0.318	0.000	0.836	0.000	0.000	0.659	0.012	0.000	0.000	1.142	0.012	0.000	1.001	0.989
74.000	1.001	0.483	0.094	0.024	1.272	0.919	0.000	0.471	0.000	0.000	0.000	0.801	0.000	0.377	0.977	1.001
75.000	1.001	0.577	0.059	0.024	0.553	0.283	0.000	0.459	0.424	0.000	0.000	0.954	0.000	0.130	0.836	1.001
76.000	1.001	0.082	0.000	0.059	1.307	0.271	0.000	0.224	0.648	0.118	0.000	0.919	0.224	0.695	0.989	1.001
77.000	1.001	1.413	0.059	0.153	0.283	0.283	0.000	0.506	0.082	0.024	0.000	0.883	0.000	0.707	0.883	1.001
78.000	1.001	0.942	0.000	0.000	0.860	0.754	0.000	0.459	0.224	0.082	0.000	0.659	0.212	0.106	1.013	1.001
79.000	1.001	0.954	0.000	0.000	1.342	0.601	0.000	0.059	0.000	0.212	0.000	0.754	0.035	0.813	0.977	1.001
80.000	1.001	0.412	0.730	0.059	0.330	0.200	0.000	0.330	0.000	0.000	0.000	0.977	0.000	0.459	0.930	1.001
81.000	1.001	0.848	0.000	0.000	1.236	0.389	0.012	0.518	0.553	0.094	0.035	0.836	0.000	0.671	1.036	1.001
82.000	1.001	1.342	0.094	0.153	1.001	0.624	0.000	1.013	0.247	0.000	0.118	0.824	0.389	0.777	0.883	1.001
83.000	1.001	0.765	0.318	0.236	0.695	0.459	0.000	0.577	0.012	0.082	0.153	1.119	0.000	0.306	0.318	1.001
84.000	1.001	0.471	0.012	0.059	1.001	0.389	0.000	0.447	0.648	0.094	0.094	0.824	0.000	0.024	1.013	1.001
85.000	0.989	1.213	0.342	0.059	0.966	0.271	0.141	0.271	0.094	0.106	0.024	0.777	0.035	0.059	1.025	0.989
86.000	1.001	0.848	0.118	0.024	1.001	0.495	0.024	0.553	0.824	0.000	0.000	0.789	0.000	0.082	0.718	1.001
87.000	1.001	0.447	0.024	0.188	0.848	0.165	0.012	0.895	0.754	0.118	0.000	1.025	0.000	0.188	0.871	1.001
88.000	1.001	1.225	0.518	0.024	0.777	0.424	0.012	0.165	0.188	0.000	0.012	0.860	0.035	0.530	0.930	1.001
89.000	1.001	0.977	0.012	0.177	0.730	0.283	0.141	0.883	0.777	0.353	0.000	1.107	0.000	0.400	1.236	1.001
90.000	1.001	0.754	0.353	0.294	0.919	0.389	0.000	0.553	0.459	0.000	0.000	0.966	0.000	0.342	0.636	1.001
91.000	1.001	0.824	0.165	0.059	0.789	0.754	0.000	0.236	0.200	0.000	0.000	0.683	0.059	0.377	0.459	1.001
92.000	1.001	0.848	0.130	0.165	0.801	0.400	0.000	0.306	0.082	0.012	0.000	0.518	0.000	0.000	0.789	1.001
93.000	1.001	0.389	0.012	0.000	0.942	0.012	0.000	0.212	0.106	0.165	0.000	1.225	0.094	1.025	1.719	1.001
94.000	1.001	1.036	0.259	0.318	0.436	0.000	0.000	0.271	0.377	0.130	0.024	1.178	0.224	0.447	0.836	1.001
95.000	1.001	1.260	0.047	0.000	1.319	0.495	0.318	0.306	0.024	0.000	0.059	0.836	0.082	0.671	0.836	1.001
96.000	1.001	1.013	0.836	0.130	1.001	0.106	0.365	1.225	0.200	0.000	0.059	0.895	0.000	0.353	0.601	1.001
97.000	0.989	0.789	0.283	0.365	0.966	0.824	0.000	0.330	0.000	0.000	0.000	1.048	0.000	0.153	1.119	0.989
98.000	1.001	1.001	0.212	0.141	1.142	0.907	0.000	0.400	0.141	0.165	0.000	0.789	0.035	0.177	1.437	1.001
99.000	1.001	0.377	0.000	0.283	0.824	0.389	0.000	0.518	0.330	0.318	0.000	1.095	0.236	0.012	0.224	1.001
100.000	1.001	1.130	0.094	0.000	1.119	0.495	0.400	0.412	0.082	0.318	0.447	0.907	0.094	0.377	1.448	1.001
101.000	1.001	0.094	0.000	0.000	0.860	0.306	0.071	0.071	0.294	0.000	0.624	0.907	0.118	0.035	1.013	1.001
102.000	1.001	1.354	0.765	0.000	1.036	0.860	0.000	0.624	0.200	0.754	0.000	0.589	0.259	0.141	0.742	1.001
103.000	1.001	0.966	0.012	0.012	0.883	0.966	0.389	0.141	0.424	0.012	0.389	1.142	0.188	0.424	0.612	1.001
104.000	1.001	1.307	0.200	0.188	0.636	0.153	0.000	0.942	0.283	0.200	0.177	0.895	0.471	0.365	0.754	1.001
105.000	1.001	1.072	0.247	0.094	0.860	0.754	0.000	0.683	0.047	0.000	0.012	0.871	0.035	0.871	1.107	1.001
106.000	1.001	0.648	0.659	0.118	0.813	0.813	0.047	0.636	0.118	0.000	0.035	0.565	0.059	0.495	0.707	1.001
107.000	1.001	0.777	0.730	0.188	0.895	0.495	0.000	0.601	0.000	0.165	0.188	1.107	0.000	0.236	1.107	1.001
108.000	1.001	0.919	0.035	0.212	0.377	0.000	0.000	0.012	0.542	0.130	0.342	0.765	0.059	0.553	0.683	1.001
109.000	1.001	1.460	0.589	0.000	0.954	0.353	0.000	0.082	0.082	0.000	0.000	0.495	0.506	0.648	1.272	0.989
110.000	0.989	0.271	0.024	0.000	0.707	0.082	0.059	0.247	0.059	0.000	0.000	1.425	0.447	0.342	0.765	1.001
111.000	1.001	0.789	0.483	0.165	0.860	1.213	0.082	0.942	0.000	0.000	0.000	0.860	0.094	0.094	0.895	1.001
112.000	1.001	0.742	0.082	0.259	0.989	0.177	0.000	0.271	0.306	0.000	0.000	0.695	0.153	0.200	0.707	1.001
113.000	1.001	0.707	0.224	0.082	0.718	0.377	0.000	0.177	0.648	0.000	0.071	0.530	0.071	0.754	0.765	1.001
114.000	1.001	1.484	0.506	0.106	0.942	0.000	0.106	0.236	0.730	0.047	0.000	1.083	0.012	0.436	1.248	1.001
115.000	1.001	0.506	0.342	0.200	1.225	0.271	0.330	0.294	0.813	0.294	0.035	0.718	0.047	0.306	1.025	1.001
116.000	1.001	1.072	0.035	0.177	0.318	0.659	0.012	0.777	0.000	0.000	0.318	1.001	0.000	0.188	0.695	1.001
117.000	1.001	0.424	0.082	0.000	1.013	0.695	0.118	0.683	0.118	0.024	0.082	1.036	0.000	0.683	0.754	1.001
118.000	1.001	1.225	0.000	0.000	0.648	0.495	0.082	1.036	0.000	0.000	0.118	1.166	0.000	0.259	0.954	1.001
