Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.432s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
61.000	0.989	0.318	0.153	0.789	0.601	0.071	0.318	0.000	0.000
62.000	1.001	1.142	0.424	0.966	0.589	0.012	0.306	0.200	0.024
63.000	1.001	0.707	0.200	1.036	0.353	0.000	0.177	0.047	0.024
64.000	1.001	0.188	0.012	1.001	0.801	0.165	0.106	0.094	0.000
65.000	1.001	1.154	0.377	0.989	0.377	0.000	0.848	0.342	0.000
66.000	1.001	1.201	0.612	0.942	0.342	0.165	0.707	0.059	0.000
67.000	1.001	0.294	0.071	0.565	0.471	0.153	0.447	0.200	0.000
68.000	1.001	1.284	0.130	0.683	0.000	0.200	0.200	0.012	0.047
69.000	1.001	0.954	0.200	1.319	1.178	0.424	0.024	0.247	0.000
70.000	1.001	0.919	0.106	1.072	0.659	0.236	0.130	0.188	0.000
71.000	1.001	0.848	0.130	1.001	0.259	0.012	0.306	0.130	0.000
72.000	1.001	0.236	0.000	0.777	0.542	0.071	0.283	0.365	0.000
73.000	0.989	0.506	0.000	1.248	0.966	0.224	0.000	0.895	0.024
74.000	1.001	1.437	0.094	0.106	0.742	0.000	0.389	0.141	0.765
75.000	1.001	0.400	0.047	0.942	0.601	0.118	0.377	0.247	0.118
76.000	1.001	1.201	0.059	1.072	0.718	0.012	0.765	0.000	0.024
77.000	1.001	0.942	0.106	0.671	1.001	0.565	0.165	0.224	0.059
78.000	1.001	0.624	0.247	1.072	0.506	0.447	0.777	0.188	0.024
79.000	1.001	1.072	0.671	0.765	0.542	0.000	0.436	0.200	0.000
80.000	1.001	1.319	0.000	1.048	0.883	0.000	0.200	0.754	0.000
81.000	1.001	0.518	0.353	0.259	0.695	0.000	0.000	0.000	0.000
82.000	1.001	1.649	1.083	1.543	0.966	0.860	0.000	0.000	0.000
83.000	1.001	0.612	0.106	0.542	0.518	0.012	0.000	0.000	0.012
84.000	1.001	1.189	0.000	0.565	0.730	0.000	0.377	0.188	0.000
85.000	0.989	0.671	0.247	1.284	0.860	0.000	0.000	0.130	0.000
86.000	1.001	0.271	0.000	0.000	0.577	0.000	0.000	0.000	0.000
87.000	1.001	0.377	0.000	1.272	0.377	0.000	0.813	0.000	0.000
88.000	1.001	0.966	0.412	0.542	0.589	0.012	0.789	0.306	0.000
89.000	1.001	1.060	0.035	0.977	0.718	0.000	0.141	0.000	0.000
90.000	1.001	0.777	0.106	0.871	0.165	0.707	0.094	0.106	0.000
91.000	1.001	1.260	0.106	1.130	1.025	0.177	0.094	0.153	0.141
92.000	1.001	0.848	0.141	0.742	0.035	0.071	0.000	0.000	0.000
93.000	1.001	1.189	0.024	0.954	1.119	0.000	0.000	0.094	0.000
94.000	1.001	0.377	0.000	1.413	0.966	0.000	0.000	0.000	0.000
95.000	1.001	1.413	0.000	0.471	0.977	0.000	0.000	0.000	0.000
96.000	1.001	0.636	0.389	0.860	0.412	0.082	0.047	0.047	0.071
97.000	0.989	0.765	0.671	0.153	0.247	0.000	0.141	0.247	0.000
98.000	1.001	0.742	0.118	1.142	0.130	0.000	0.165	0.212	0.000
99.000	1.001	0.801	0.000	0.765	0.389	0.000	0.165	0.306	0.000
100.000	1.001	1.236	0.153	1.272	0.659	0.000	0.224	0.118	0.000
101.000	1.001	0.718	0.000	0.730	0.377	0.153	0.000	0.000	0.000
102.000	1.001	1.319	0.000	1.178	0.294	0.000	0.059	0.212	0.012
103.000	1.001	0.106	0.118	0.942	0.153	0.000	0.071	0.059	0.106
104.000	1.001	0.836	0.224	1.154	1.284	0.000	0.742	0.000	0.000
105.000	1.001	0.848	0.082	0.754	0.118	0.000	0.000	0.000	0.000
106.000	1.001	0.860	0.436	0.801	1.060	0.236	0.000	0.000	0.000
107.000	1.001	0.707	0.188	0.389	0.353	0.188	0.082	0.000	0.000
108.000	1.001	0.483	0.000	1.095	0.365	0.024	0.000	0.082	0.082
109.000	1.001	1.319	0.106	1.319	0.318	0.177	0.377	0.130	0.024
110.000	0.989	0.742	0.106	0.506	0.118	0.071	0.106	0.106	0.000
111.000	1.001	1.060	0.000	1.036	0.671	0.082	0.495	0.389	0.071
112.000	1.001	0.188	0.035	0.742	0.294	0.047	0.000	0.000	0.000
113.000	1.001	0.294	0.012	1.036	0.130	0.000	0.495	0.165	0.177
114.000	1.001	0.718	0.000	1.531	0.424	0.824	0.224	0.000	0.000
115.000	1.001	0.907	0.000	0.506	0.283	0.259	0.294	0.094	0.141
116.000	1.001	0.553	0.000	0.118	0.506	0.365	0.236	0.306	0.000
117.000	1.001	0.801	0.000	0.907	0.483	0.000	0.000	0.000	0.000
118.000	1.001	0.754	0.000	0.871	0.071	0.000	0.000	0.000	0.000
119.000	1.001	1.390	0.153	1.272	0.636	0.141	0.212	0.000	0.082
120.000	1.001	0.895	0.212	0.989	0.671	0.377	0.624	0.000	0.506
