Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.509s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
61.000	0.989	0.801	0.683	0.012	0.012	0.648	0.353	0.000	0.000	0.471	0.212	0.071	0.000	0.141	0.565	0.000	0.012	0.000	0.365	0.836	0.000	0.000	0.424	0.659	0.989
62.000	1.001	0.836	0.777	0.153	0.153	0.306	0.059	0.000	0.000	0.330	0.118	0.000	0.000	0.035	0.612	0.082	0.000	0.094	0.459	1.060	0.082	0.247	0.283	1.025	1.001
63.000	1.001	0.860	0.200	0.106	0.094	0.848	0.447	0.294	0.000	0.200	0.306	0.000	0.024	0.000	0.118	0.236	0.000	0.000	0.000	0.330	0.177	0.412	0.624	0.589	1.001
64.000	1.001	0.895	0.047	0.000	0.000	0.695	0.742	0.342	0.000	0.412	0.377	0.000	0.071	0.130	0.648	0.130	0.000	0.024	0.636	1.095	0.200	0.353	0.659	0.765	1.001
65.000	1.001	0.683	0.330	0.118	0.130	0.765	0.259	0.224	0.000	0.071	0.024	0.106	0.000	0.188	0.553	0.047	0.000	0.024	0.506	0.718	0.106	0.024	0.247	0.801	1.001
66.000	1.001	0.436	0.283	0.130	0.212	0.907	0.353	0.035	0.000	0.294	0.400	0.059	0.000	0.082	0.765	0.118	0.000	0.000	0.318	0.836	0.106	0.765	0.342	0.577	1.001
67.000	1.001	0.236	0.236	0.330	0.365	0.353	0.212	0.000	0.000	0.495	0.200	0.012	0.000	0.247	0.542	0.247	0.000	0.106	0.377	0.848	0.294	0.118	0.765	0.848	1.001
68.000	1.001	1.013	0.459	0.153	0.106	0.966	0.777	0.318	0.000	0.094	0.342	0.082	0.141	0.200	0.353	0.353	0.000	0.094	0.306	0.400	0.224	0.094	0.671	0.742	1.001
69.000	1.001	0.565	0.342	0.035	0.035	0.624	0.565	0.283	0.000	0.424	0.283	0.236	0.094	0.071	0.777	0.506	0.000	0.024	0.342	0.683	0.530	0.447	0.707	0.930	1.001
70.000	1.001	0.483	0.330	0.412	0.412	1.072	0.035	0.059	0.000	0.400	0.471	0.000	0.000	0.165	0.447	0.082	0.000	0.024	0.436	0.977	0.000	0.471	0.542	0.636	1.001
71.000	1.001	0.824	0.247	0.165	0.318	0.930	0.471	0.059	0.000	0.188	0.553	0.483	0.000	0.059	0.236	0.271	0.165	0.012	0.177	0.294	0.047	0.389	0.671	1.013	1.001
72.000	1.001	0.636	0.495	0.224	0.553	0.565	0.000	0.000	0.000	0.106	0.224	0.000	0.000	0.000	0.671	0.236	0.000	0.000	0.271	1.001	0.306	0.471	0.707	0.930	1.001
73.000	0.989	0.577	0.247	0.059	0.130	0.954	0.659	0.365	0.000	0.012	0.589	0.188	0.000	0.000	0.294	0.141	0.000	0.188	0.306	0.483	0.141	0.330	0.801	0.765	0.989
74.000	1.001	0.765	0.400	0.271	0.012	0.730	0.506	0.200	0.000	0.294	0.624	0.000	0.106	0.000	0.530	0.342	0.000	0.271	0.553	0.765	0.400	0.412	0.659	0.824	1.001
75.000	1.001	0.707	0.518	0.165	0.059	0.907	0.648	0.024	0.000	0.671	0.530	0.236	0.024	0.000	0.695	0.294	0.071	0.035	0.236	0.695	0.059	0.424	0.789	0.813	1.001
76.000	1.001	1.048	0.259	0.059	0.024	0.624	0.400	0.353	0.000	0.471	0.247	0.200	0.188	0.000	0.648	0.071	0.000	0.000	0.012	0.565	0.106	0.071	0.318	0.718	1.001
77.000	1.001	0.895	0.542	0.259	0.106	0.648	0.601	0.071	0.000	0.353	0.483	0.118	0.000	0.342	0.365	0.177	0.000	0.047	0.459	0.577	0.283	0.271	0.389	0.671	1.001
78.000	1.001	0.718	0.000	0.000	0.000	0.930	0.224	0.059	0.000	0.530	0.294	0.130	0.000	0.012	0.671	0.306	0.177	0.330	0.377	0.966	0.259	0.224	0.342	0.624	1.001
79.000	1.001	0.530	0.671	0.047	0.024	0.789	0.271	0.153	0.000	0.259	0.377	0.012	0.012	0.000	0.247	0.200	0.000	0.059	0.542	0.907	0.153	0.400	1.083	1.260	1.001
80.000	1.001	0.930	0.636	0.471	0.306	0.565	0.424	0.000	0.000	0.012	0.000	0.106	0.000	0.683	0.153	0.000	0.000	0.047	0.789	0.659	0.047	0.012	0.094	0.294	1.001
81.000	1.001	0.683	0.059	0.212	0.165	0.801	0.271	0.106	0.000	0.424	0.624	0.059	0.000	0.224	0.624	0.141	0.071	0.000	0.400	0.601	0.082	0.836	0.447	0.954	1.001
82.000	1.001	0.836	0.212	0.047	0.047	0.942	0.188	0.106	0.000	0.530	0.553	0.024	0.000	0.035	0.612	0.165	0.000	0.000	0.141	0.824	0.071	0.259	0.542	0.683	1.001
83.000	1.001	0.565	0.589	0.294	0.177	0.718	0.247	0.412	0.000	0.130	0.012	0.000	0.035	0.318	0.082	0.000	0.000	0.130	0.707	0.459	0.000	0.330	0.707	1.083	1.001
84.000	1.001	0.966	0.400	0.153	0.130	0.636	0.447	0.141	0.000	0.106	0.471	0.318	0.024	0.071	0.436	0.353	0.000	0.012	0.318	0.471	0.106	0.059	0.106	0.542	1.001
85.000	0.989	0.907	0.612	0.306	0.459	0.624	0.919	0.000	0.000	0.942	0.671	0.165	0.000	0.000	0.813	0.094	0.141	0.047	0.495	0.977	0.118	0.424	0.553	0.801	0.989
86.000	1.001	0.589	0.200	0.283	0.059	0.977	0.047	0.000	0.000	0.283	0.389	0.177	0.000	0.000	0.577	0.188	0.047	0.000	0.565	0.919	0.259	0.318	0.707	0.801	1.001
