Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.424s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.530	0.212	0.118	0.471	0.459	0.000	0.612	0.471	0.000	0.294	0.836	0.035	0.000	0.977	0.989
62.000	1.001	0.271	0.000	0.000	0.871	0.506	0.283	0.353	0.283	0.000	0.071	0.518	0.000	0.271	1.013	1.001
63.000	1.001	1.154	0.801	0.000	0.471	0.130	0.000	0.059	0.059	0.035	0.495	1.236	0.035	0.012	0.836	1.001
64.000	1.001	0.318	0.318	0.000	0.942	0.059	0.000	0.212	0.071	0.224	0.224	0.259	0.000	0.047	0.306	1.001
65.000	1.001	0.907	0.424	0.024	0.919	0.271	0.000	0.200	0.424	0.141	0.718	0.718	0.000	0.589	1.107	1.001
66.000	1.001	1.036	0.659	0.153	0.919	0.365	0.000	0.236	0.094	0.047	0.306	0.848	0.000	0.000	0.659	1.001
67.000	1.001	0.942	0.777	0.353	0.707	0.130	0.000	0.212	0.000	0.000	1.048	0.530	0.000	0.000	1.119	1.001
68.000	1.001	0.954	0.165	0.059	1.307	0.518	0.153	0.636	0.000	0.200	0.518	1.272	0.000	0.553	0.871	1.001
69.000	1.001	0.813	0.436	0.000	0.883	0.836	0.000	0.000	0.589	0.047	0.447	0.659	0.000	0.000	0.318	1.001
70.000	1.001	0.813	0.506	0.000	0.542	0.436	0.024	0.530	0.424	0.000	0.624	1.072	0.012	0.012	0.483	1.001
71.000	1.001	0.954	0.471	0.000	1.072	0.259	0.000	0.365	0.436	0.047	0.518	1.001	0.000	0.424	1.119	1.001
72.000	1.001	0.789	0.577	0.200	1.248	0.000	0.000	0.695	0.165	0.012	0.236	0.919	0.000	0.789	0.860	1.001
73.000	0.989	0.777	0.636	0.000	0.789	0.942	0.082	0.683	0.141	0.059	0.471	1.060	0.212	0.294	0.871	0.989
74.000	1.001	1.166	0.259	0.059	0.871	0.436	0.000	0.483	0.000	0.000	1.189	0.789	0.000	0.330	0.883	1.001
75.000	1.001	0.777	0.000	0.000	0.707	0.683	0.000	0.000	0.601	0.000	0.024	0.353	0.094	0.436	0.883	1.001
76.000	1.001	1.072	1.166	0.000	0.271	0.141	0.000	0.082	0.047	0.130	0.695	1.083	0.130	0.848	1.025	1.001
77.000	1.001	0.989	0.471	0.224	1.189	0.671	0.000	0.389	0.188	0.071	0.000	0.695	0.000	0.247	0.365	1.001
78.000	1.001	1.025	0.730	0.177	1.060	0.813	0.000	0.130	0.612	0.082	0.094	1.390	0.024	0.024	1.001	1.001
79.000	1.001	0.930	0.118	0.000	0.954	0.059	0.071	0.789	0.082	0.224	0.047	0.612	0.000	0.224	0.659	1.001
80.000	1.001	0.742	0.577	0.024	0.542	0.283	0.094	0.389	0.071	0.000	0.365	0.648	0.012	0.447	1.213	1.001
81.000	1.001	0.848	0.059	0.000	0.601	0.353	0.082	0.648	0.671	0.000	0.624	0.624	0.000	0.153	0.966	1.001
82.000	1.001	0.954	0.671	0.000	0.707	0.141	0.000	0.035	0.577	0.071	0.765	0.624	0.000	0.000	1.001	1.001
83.000	1.001	0.942	0.424	0.000	1.178	0.330	0.047	0.118	0.012	0.000	0.377	0.860	0.000	0.000	0.954	1.001
84.000	1.001	1.013	0.000	0.000	0.930	0.730	0.082	0.165	0.024	0.094	0.871	1.119	0.153	0.000	0.860	1.001
85.000	0.989	0.989	0.471	0.024	0.259	0.353	0.000	0.306	0.589	0.024	0.754	0.400	0.130	0.000	1.072	0.989
86.000	1.001	0.930	0.495	0.000	0.977	0.400	0.000	0.236	0.035	0.035	0.153	1.119	0.059	0.000	0.707	1.001
87.000	1.001	0.919	0.601	0.000	0.907	0.071	0.000	0.177	0.094	0.294	0.577	0.777	0.082	0.012	1.154	1.001
88.000	1.001	1.072	0.000	0.000	0.707	0.813	0.000	0.000	0.024	0.141	0.754	1.036	0.000	0.000	0.907	1.001
89.000	1.001	0.848	0.071	0.000	0.919	0.612	0.224	0.624	0.777	0.082	0.612	1.189	0.000	0.000	0.848	1.001
90.000	1.001	1.095	0.824	0.000	0.447	0.035	0.165	0.283	0.294	0.000	0.777	0.919	0.000	0.000	0.789	1.001
91.000	1.001	0.977	0.389	0.000	0.730	0.271	0.024	0.342	0.130	0.130	0.330	1.048	0.000	0.000	0.671	1.001
92.000	1.001	0.801	0.389	0.000	1.001	0.318	0.012	0.342	0.247	0.082	0.624	0.283	0.047	0.424	0.907	1.001
93.000	1.001	0.377	0.047	0.000	0.977	0.365	0.224	0.436	0.530	0.024	0.283	0.589	0.082	0.353	1.284	1.001
94.000	1.001	1.413	0.518	0.012	1.072	0.271	0.012	0.259	0.082	0.000	0.424	1.060	0.648	0.400	0.919	1.001
95.000	1.001	0.389	0.601	0.177	0.942	0.342	0.000	0.577	0.059	0.000	0.436	0.518	0.188	0.400	0.989	1.001
96.000	1.001	0.000	0.000	0.000	0.860	0.824	0.000	0.000	0.777	0.024	0.059	0.883	0.424	0.271	0.754	1.001
97.000	0.989	1.342	0.000	0.000	0.777	0.860	0.000	0.400	0.082	0.000	0.436	0.930	0.082	0.412	0.648	0.989
98.000	1.001	0.836	0.236	0.000	0.989	0.353	0.071	0.271	0.059	0.106	0.977	1.025	0.000	0.577	0.648	1.001
99.000	1.001	0.601	0.813	0.648	0.707	0.483	0.000	0.601	0.777	0.000	0.000	0.942	0.000	0.683	0.777	1.001
100.000	1.001	1.166	0.188	0.130	1.236	0.495	0.000	0.553	0.353	0.000	0.400	1.025	0.000	0.000	0.777	1.001
101.000	1.001	1.025	0.200	0.024	0.636	0.883	0.118	0.459	0.000	0.059	0.671	0.754	0.177	0.601	1.225	1.001
102.000	1.001	0.813	0.977	0.118	0.000	0.542	0.000	0.483	0.059	0.353	0.377	0.294	0.000	0.542	0.624	1.001
103.000	1.001	1.260	0.707	0.236	0.000	0.082	0.165	0.247	0.000	0.000	0.718	1.472	0.000	0.848	0.871	1.001
104.000	1.001	0.577	0.389	0.000	0.424	0.306	0.400	0.459	0.000	0.000	0.389	0.542	0.000	0.400	0.895	1.001
105.000	1.001	1.130	0.471	0.012	0.495	0.683	0.000	0.483	0.177	0.000	0.259	0.871	0.035	0.895	0.860	1.001
106.000	1.001	0.989	0.412	0.000	1.213	0.695	0.000	0.000	0.306	0.047	0.000	0.000	0.106	0.577	1.095	1.001
107.000	1.001	1.178	1.060	0.000	0.942	0.553	0.000	0.000	0.318	0.306	0.071	1.660	0.071	0.695	0.907	1.001
108.000	1.001	0.506	0.200	0.000	1.013	0.671	0.071	0.000	0.377	0.000	0.283	0.530	0.024	0.353	0.860	1.001
109.000	1.001	0.389	0.141	0.000	0.919	0.624	0.082	0.024	0.059	0.000	0.130	0.542	0.012	0.224	1.048	0.989
110.000	0.989	1.013	0.047	0.000	0.754	0.424	0.177	0.059	0.236	0.000	0.000	0.707	0.035	0.553	0.718	1.001
111.000	1.001	0.930	0.459	0.000	0.742	0.565	0.000	0.047	0.659	0.035	0.283	0.141	0.082	0.118	0.353	1.001
112.000	1.001	1.083	0.447	0.153	0.813	0.118	0.000	0.000	0.283	0.000	0.000	0.165	0.082	0.024	0.071	1.001
113.000	1.001	0.601	0.718	0.000	0.577	0.636	0.000	0.141	0.000	0.000	0.247	1.295	0.000	0.377	1.401	1.001
114.000	1.001	0.895	0.000	0.094	1.142	0.542	0.000	0.342	0.400	0.071	0.236	0.530	0.200	0.153	0.895	1.001
115.000	1.001	1.119	0.330	0.000	0.930	0.071	0.094	0.106	0.577	0.518	0.412	0.165	0.000	0.624	0.789	1.001
116.000	1.001	1.036	0.636	0.035	1.107	0.400	0.000	0.412	0.577	0.059	0.306	1.001	0.094	0.330	0.919	1.001
117.000	1.001	0.589	0.000	0.012	0.966	0.659	0.012	0.047	0.306	0.000	0.424	1.001	0.130	0.024	0.601	1.001
118.000	1.001	1.413	0.353	0.000	0.742	0.236	0.165	0.024	0.765	0.071	0.612	0.742	0.224	0.059	0.907	1.001
119.000	1.001	0.459	0.612	0.000	0.942	0.412	0.000	0.247	0.836	0.047	0.342	0.813	0.000	0.141	1.048	1.001
120.000	1.001	1.130	0.742	0.000	0.188	0.365	0.000	0.671	0.389	0.447	0.683	0.553	0.024	0.153	0.577	1.001
