Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.397s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
61.000	0.989	0.836	0.695	0.860	0.530	0.000	0.082	0.000	0.000
62.000	1.001	0.801	0.000	0.718	0.483	0.000	0.377	0.000	0.000
63.000	1.001	0.565	0.483	1.284	0.895	0.000	0.283	0.000	0.000
64.000	1.001	0.895	1.307	0.801	0.506	0.000	0.000	0.000	0.000
65.000	1.001	1.072	0.353	0.907	0.813	0.236	0.000	0.000	0.000
66.000	1.001	0.824	0.236	1.142	0.801	0.141	0.977	0.024	0.000
67.000	1.001	0.919	0.330	0.365	0.094	0.000	0.024	0.000	0.000
68.000	1.001	0.718	0.071	1.448	0.495	0.071	0.000	0.094	0.071
69.000	1.001	0.177	0.141	1.025	0.236	0.212	0.318	0.141	0.165
70.000	1.001	0.954	0.165	0.648	0.495	0.294	0.565	0.389	0.000
71.000	1.001	1.366	0.471	1.142	0.777	0.141	0.530	0.459	0.000
72.000	1.001	0.966	0.907	0.530	0.436	0.188	0.224	0.000	0.000
73.000	0.989	0.601	0.236	1.578	0.942	0.353	0.188	0.000	0.000
74.000	1.001	1.342	0.000	1.025	0.848	0.718	0.754	0.000	0.000
75.000	1.001	0.989	0.000	0.754	0.718	0.000	0.283	0.412	0.000
76.000	1.001	1.213	0.000	1.013	0.342	0.000	0.141	0.836	0.000
77.000	1.001	0.165	0.000	0.624	0.765	0.000	0.000	0.012	0.000
78.000	1.001	1.578	0.000	0.801	0.059	0.141	0.000	0.000	0.000
79.000	1.001	0.000	0.000	0.954	0.000	0.000	0.059	0.224	0.035
80.000	1.001	0.000	0.000	0.907	0.247	0.000	0.012	0.000	0.000
81.000	1.001	1.331	0.000	0.919	0.424	0.047	0.471	0.094	0.082
82.000	1.001	0.283	0.000	0.765	0.459	0.000	0.224	0.271	0.000
83.000	1.001	1.460	0.530	1.095	0.236	0.000	0.035	0.059	0.000
84.000	1.001	0.483	0.742	0.353	0.283	0.165	0.059	0.141	0.000
85.000	0.989	0.848	0.130	1.213	0.306	0.000	0.330	0.530	0.000
86.000	1.001	0.577	0.612	0.495	0.118	0.000	0.000	0.012	0.059
87.000	1.001	1.013	0.130	0.966	0.695	0.094	0.071	0.106	0.047
88.000	1.001	0.318	0.000	0.930	0.130	0.224	0.224	0.000	0.000
89.000	1.001	0.648	0.012	0.813	0.047	0.047	0.047	0.271	0.000
90.000	1.001	0.353	0.000	0.942	0.954	0.000	0.047	0.342	0.071
91.000	1.001	0.977	0.000	1.095	0.071	0.000	0.000	0.024	0.059
92.000	1.001	0.742	0.000	0.765	0.047	0.000	0.000	0.283	0.000
93.000	1.001	0.989	0.000	1.060	0.907	0.459	0.424	0.059	0.000
94.000	1.001	0.518	0.000	0.695	0.224	0.000	0.283	0.542	0.000
95.000	1.001	1.554	0.000	1.225	0.200	0.000	0.648	0.082	0.047
96.000	1.001	0.141	0.000	0.200	0.718	0.000	0.000	0.035	0.000
97.000	0.989	0.671	0.000	1.696	0.012	0.059	0.118	0.000	0.000
98.000	1.001	0.871	0.000	0.047	0.130	0.047	0.012	0.012	0.000
99.000	1.001	1.272	0.000	0.954	0.553	0.424	0.012	0.330	0.000
100.000	1.001	0.942	0.000	1.060	0.777	0.495	0.000	0.094	0.000
101.000	1.001	1.036	0.000	1.213	0.130	0.000	0.518	0.318	0.000
102.000	1.001	0.707	0.000	1.060	1.072	0.000	0.718	0.553	0.000
103.000	1.001	0.047	0.000	0.671	0.589	0.000	0.601	0.612	0.000
104.000	1.001	1.178	0.000	1.484	0.506	0.000	0.000	0.283	0.000
105.000	1.001	0.000	0.000	0.071	0.012	0.000	0.000	0.047	0.012
106.000	1.001	1.378	0.000	0.907	0.659	0.000	0.000	0.082	0.000
107.000	1.001	0.447	0.000	0.919	0.071	0.200	0.012	0.118	0.000
108.000	1.001	0.082	0.000	0.930	0.188	0.000	0.377	0.436	0.094
109.000	1.001	0.801	0.000	0.919	0.801	0.000	0.035	0.106	0.141
110.000	0.989	1.295	0.000	0.342	0.389	0.506	0.000	0.000	0.000
111.000	1.001	0.919	0.000	0.871	0.471	0.000	0.000	0.000	0.000
112.000	1.001	1.095	0.000	0.989	0.283	0.000	0.895	0.000	0.000
113.000	1.001	0.236	0.000	1.072	0.989	0.000	0.318	0.059	0.000
114.000	1.001	0.930	0.000	0.883	0.860	0.000	0.000	0.130	0.000
115.000	1.001	1.189	0.294	0.789	0.024	0.000	0.000	0.071	0.000
116.000	1.001	0.212	0.165	1.025	0.094	0.094	0.212	0.236	0.000
117.000	1.001	1.484	0.259	0.848	0.683	0.012	0.141	0.553	0.000
118.000	1.001	0.495	0.624	1.048	0.765	0.000	0.836	0.177	0.000
119.000	1.001	0.977	0.294	0.271	0.224	0.000	0.106	0.318	0.047
120.000	1.001	0.695	0.059	1.013	0.153	0.000	0.765	0.165	0.082
