Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.414s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.848	0.000	0.000	0.907	0.530	0.000	0.471	0.224	0.035	0.177	0.942	0.035	0.400	0.695	0.989
62.000	1.001	1.001	0.000	0.000	0.942	0.707	0.000	0.236	0.106	0.224	0.212	0.860	0.059	0.565	1.225	1.001
63.000	1.001	0.954	0.000	0.000	0.212	0.306	0.000	0.000	0.000	0.082	0.919	1.072	0.000	0.012	0.730	1.001
64.000	1.001	0.895	0.082	0.000	1.507	0.754	0.000	0.000	0.695	0.059	0.259	0.919	0.012	0.000	0.836	1.001
65.000	1.001	0.954	0.141	0.000	1.060	0.930	0.118	0.000	0.495	0.059	0.919	1.083	0.000	0.871	1.166	1.001
66.000	1.001	0.989	0.000	0.000	0.813	0.447	0.000	0.000	0.318	0.047	0.436	1.013	0.000	0.495	0.801	1.001
67.000	1.001	0.871	0.318	0.000	0.930	0.224	0.000	0.000	0.813	0.059	0.801	0.801	0.059	0.447	0.848	1.001
68.000	1.001	1.072	0.848	0.000	0.930	0.271	0.224	0.000	0.118	0.165	0.436	1.166	0.047	0.377	1.095	1.001
69.000	1.001	0.977	0.236	0.000	0.801	0.365	0.294	0.000	0.389	0.035	0.730	0.989	0.047	0.365	1.295	1.001
70.000	1.001	0.836	0.259	0.000	0.754	0.000	0.024	0.000	0.506	0.577	0.930	0.895	0.012	0.212	0.777	1.001
71.000	1.001	0.813	0.459	0.000	0.824	0.601	0.012	0.365	0.200	0.000	0.024	0.695	0.000	0.047	0.306	1.001
72.000	1.001	0.659	0.106	0.165	1.083	0.082	0.000	0.400	0.318	0.212	0.047	1.036	0.000	0.424	1.213	1.001
73.000	0.989	1.072	0.389	0.000	0.895	0.754	0.094	0.247	0.589	0.082	0.683	0.777	0.130	0.318	0.930	0.989
74.000	1.001	0.777	0.094	0.000	0.919	0.012	0.047	0.035	0.141	0.000	0.624	1.083	0.000	0.447	0.659	1.001
75.000	1.001	0.977	0.695	0.094	0.895	0.989	0.000	0.871	0.389	0.130	0.071	0.718	0.000	0.553	0.718	1.001
76.000	1.001	0.954	1.025	0.000	0.636	0.742	0.094	0.200	0.082	0.024	0.130	0.577	0.247	0.471	1.178	1.001
77.000	1.001	0.742	0.118	0.283	1.225	0.106	0.071	0.365	0.412	0.000	0.082	0.966	0.177	0.047	0.612	1.001
78.000	1.001	0.459	0.000	0.000	0.765	0.565	0.094	0.188	0.306	0.000	0.247	0.506	0.294	0.212	0.977	1.001
79.000	1.001	1.590	0.200	0.000	0.954	0.271	0.118	0.353	0.094	0.012	0.283	1.025	0.035	0.636	0.436	1.001
80.000	1.001	0.518	0.212	0.024	0.954	0.224	0.047	0.024	0.000	0.000	0.212	0.506	0.330	0.330	0.966	1.001
81.000	1.001	0.954	0.200	0.000	1.001	0.200	0.000	0.506	0.000	0.495	0.259	0.495	0.012	0.659	1.342	1.001
82.000	1.001	0.683	0.106	0.000	1.001	0.424	0.130	0.259	0.000	0.118	0.236	0.742	0.000	0.106	0.871	1.001
83.000	1.001	0.024	0.000	0.000	0.659	0.188	0.153	0.212	0.000	0.188	1.013	0.424	0.000	0.035	0.977	1.001
84.000	1.001	0.130	0.000	0.000	0.977	0.330	0.000	0.447	0.000	0.224	0.777	1.130	0.000	0.342	1.095	1.001
85.000	0.989	0.294	0.000	0.000	1.025	0.247	0.024	0.106	0.000	0.365	0.188	0.907	0.000	0.483	0.895	0.989
86.000	1.001	0.000	0.000	0.000	0.553	0.306	0.000	0.342	0.000	0.177	0.742	0.730	0.000	0.071	1.036	1.001
87.000	1.001	0.000	0.000	0.012	1.401	0.954	0.000	0.542	0.000	0.153	0.601	0.977	0.000	0.000	0.495	1.001
88.000	1.001	1.366	0.094	0.165	0.848	0.035	0.012	0.801	0.000	0.035	0.236	1.025	0.000	0.000	1.696	1.001
89.000	1.001	0.871	0.389	0.000	0.966	0.247	0.000	0.636	0.000	0.059	0.400	1.013	0.000	0.000	0.353	1.001
90.000	1.001	1.025	0.059	0.094	0.860	1.178	0.130	0.412	0.000	0.330	0.071	1.001	0.000	0.436	0.801	1.001
91.000	1.001	0.942	0.612	0.106	0.589	0.024	0.094	0.012	0.118	0.247	1.248	0.813	0.000	0.483	0.683	1.001
92.000	1.001	0.989	0.518	0.000	1.001	0.483	0.259	0.306	0.200	0.153	0.801	0.907	0.059	0.389	0.848	1.001
93.000	1.001	0.942	0.283	0.000	1.001	0.518	0.118	0.601	0.153	0.200	0.542	1.083	0.024	0.506	0.459	1.001
94.000	1.001	0.977	0.365	0.000	0.871	0.624	0.059	0.047	0.236	0.436	0.436	0.977	0.000	1.342	1.554	1.001
95.000	1.001	0.966	0.153	0.130	0.824	1.154	0.153	0.200	0.012	0.059	0.106	0.977	0.059	1.025	0.577	1.001
96.000	1.001	0.930	0.612	0.012	1.013	0.447	0.000	0.389	0.589	0.177	0.012	0.801	0.000	0.365	1.001	1.001
97.000	0.989	0.954	0.542	0.271	0.589	0.212	0.000	1.107	0.330	0.118	0.377	1.130	0.000	0.012	0.707	0.989
98.000	1.001	1.036	0.636	0.259	0.954	0.141	0.000	0.471	0.577	0.000	0.047	0.801	0.000	1.083	1.036	1.001
99.000	1.001	0.824	0.106	0.377	0.860	0.730	0.118	0.212	0.188	0.000	0.389	0.895	0.000	0.212	0.942	1.001
100.000	1.001	0.919	0.118	0.212	0.718	0.601	0.200	0.294	0.177	0.000	0.495	0.954	0.447	0.389	1.284	1.001
101.000	1.001	0.954	0.024	0.000	1.025	0.636	0.200	0.236	0.153	0.000	0.271	0.777	0.118	0.200	0.624	1.001
102.000	1.001	0.813	0.471	0.000	1.130	0.118	0.000	1.083	0.212	0.141	0.330	0.919	0.118	0.318	0.754	1.001
103.000	1.001	1.166	0.624	0.059	0.824	0.318	0.247	0.860	0.377	0.000	0.353	1.048	0.012	0.377	1.095	1.001
104.000	1.001	0.883	0.506	0.024	0.919	0.589	0.059	0.247	0.035	0.024	0.224	0.989	0.000	0.106	0.695	1.001
105.000	1.001	1.013	0.177	0.000	0.424	0.683	0.177	0.730	0.848	0.106	0.495	0.871	0.000	0.035	0.907	1.001
106.000	1.001	0.942	0.141	0.565	0.989	0.165	0.000	0.707	0.212	0.141	0.353	0.954	0.000	0.094	1.083	1.001
107.000	1.001	0.754	0.035	0.024	0.636	0.130	0.000	0.436	0.212	0.059	0.412	0.436	0.000	0.247	0.695	1.001
108.000	1.001	0.754	0.106	0.754	1.189	0.000	0.012	0.059	0.659	0.012	0.518	0.695	0.000	0.377	1.213	1.001
109.000	1.001	0.919	0.565	0.000	1.166	0.059	0.177	0.860	0.754	0.000	0.000	0.895	0.118	0.165	0.612	0.989
110.000	0.989	1.083	0.495	0.000	0.695	0.177	0.153	0.671	0.294	0.306	0.389	1.048	0.035	0.177	1.201	1.001
111.000	1.001	0.860	0.530	0.012	0.777	0.589	0.059	0.400	0.000	0.000	0.601	0.789	0.000	0.648	0.907	1.001
112.000	1.001	0.671	0.118	0.000	0.754	0.389	0.283	0.024	0.436	0.000	0.624	0.966	0.000	0.118	1.095	1.001
113.000	1.001	0.919	0.765	0.059	0.954	0.000	0.000	0.447	0.565	0.024	0.577	1.095	0.165	0.259	0.860	1.001
114.000	1.001	1.013	0.118	0.000	0.565	0.730	0.000	0.271	0.082	0.236	0.294	0.848	0.047	0.177	0.424	1.001
115.000	1.001	0.836	0.024	0.024	1.142	0.000	0.000	0.236	0.094	0.000	0.271	0.966	0.024	0.259	0.165	1.001
116.000	1.001	0.718	0.106	0.165	0.777	0.365	0.024	0.542	0.094	0.000	0.212	1.025	0.000	0.059	0.306	1.001
117.000	1.001	0.954	0.165	0.035	0.989	0.471	0.059	0.506	1.107	0.000	0.824	1.001	0.047	0.000	1.013	1.001
118.000	1.001	0.801	0.212	0.000	0.801	0.742	0.271	0.247	0.294	0.000	0.518	0.930	0.000	0.271	0.860	1.001
119.000	1.001	0.954	0.518	0.012	1.260	0.353	0.000	0.012	0.247	0.024	0.000	0.789	0.000	0.294	0.742	1.001
120.000	1.001	0.989	0.106	0.000	0.659	0.283	0.012	0.353	0.130	0.212	0.459	0.718	0.000	0.082	1.001	1.001
