Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.421s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.471	0.000	0.000	0.942	0.236	0.000	0.648	0.082	0.000	0.000	0.977	0.000	0.000	0.000	0.989
62.000	1.001	0.436	0.000	0.012	0.400	0.342	0.059	0.071	0.082	0.000	0.530	0.860	0.024	0.000	0.000	1.001
63.000	1.001	0.542	0.024	0.035	0.495	0.165	0.035	0.871	0.330	0.000	0.000	0.424	0.000	0.000	0.000	1.001
64.000	1.001	0.895	0.577	0.000	0.624	0.860	0.130	0.436	0.000	0.000	0.200	1.401	0.000	0.000	0.000	1.001
65.000	1.001	0.907	0.471	0.000	0.919	0.212	0.000	0.000	0.000	0.106	0.106	0.695	0.000	0.000	0.000	1.001
66.000	1.001	0.954	0.318	0.012	0.695	0.212	0.000	0.012	0.000	0.094	0.000	0.836	0.000	0.000	0.000	1.001
67.000	1.001	0.966	0.801	0.000	0.930	0.730	0.000	0.577	0.000	0.212	0.177	0.754	0.000	0.000	0.000	1.001
68.000	1.001	0.895	0.801	0.024	0.695	0.459	0.000	0.118	0.012	0.318	0.200	1.248	0.071	0.000	0.000	1.001
69.000	1.001	1.225	0.353	0.047	0.436	0.247	0.000	0.141	0.789	0.247	0.424	0.506	0.000	0.000	0.000	1.001
70.000	1.001	0.553	0.165	0.024	0.459	0.141	0.000	0.000	0.094	0.024	0.436	0.989	0.059	0.000	0.000	1.001
71.000	1.001	0.212	0.047	0.259	1.178	0.271	0.000	0.353	0.247	0.035	0.082	1.025	0.000	0.000	0.000	1.001
72.000	1.001	1.413	1.025	0.353	0.860	0.106	0.000	0.895	0.483	0.000	0.000	0.930	0.012	0.000	0.000	1.001
73.000	0.989	0.954	0.506	0.389	1.048	0.200	0.000	0.271	0.907	0.000	0.294	0.601	0.000	0.000	0.000	0.989
74.000	1.001	1.001	0.553	0.400	0.471	0.389	0.000	0.365	0.294	0.012	0.000	0.659	0.106	0.000	0.000	1.001
75.000	1.001	0.824	0.106	0.130	1.107	0.483	0.059	0.212	0.671	0.188	0.000	1.154	0.000	0.000	0.000	1.001
76.000	1.001	0.966	0.000	0.059	0.824	1.083	0.000	0.836	0.082	0.141	0.000	0.907	0.000	0.000	0.000	1.001
77.000	1.001	0.801	0.754	0.000	0.565	0.636	0.000	0.283	0.153	0.000	0.177	0.283	0.024	0.000	0.000	1.001
78.000	1.001	0.636	0.200	0.000	1.260	0.177	0.000	0.306	0.683	0.000	0.000	1.025	0.000	0.000	0.000	1.001
79.000	1.001	0.907	0.118	0.000	0.742	0.542	0.000	0.212	0.000	0.000	0.000	0.671	0.000	0.000	0.000	1.001
80.000	1.001	0.459	0.000	0.000	0.648	0.636	0.000	0.612	0.424	0.106	0.130	0.989	0.153	0.000	0.000	1.001
