Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.436s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
61.000	0.989	0.000	0.000	0.000	0.000	0.860	0.000	0.000	0.000	0.000	0.707	0.000	0.000	0.000	0.000	0.000	0.000	0.589	0.648	0.000	0.000	0.000	0.224	0.954	0.989
62.000	1.001	0.000	0.000	0.000	0.000	1.001	0.000	0.000	0.000	0.000	1.060	0.000	0.000	0.000	0.000	0.000	0.000	0.848	0.848	0.000	0.000	0.000	0.718	0.813	1.001
63.000	1.001	0.000	0.000	0.000	0.000	1.001	0.000	0.000	0.000	0.000	1.001	0.000	0.000	0.000	0.000	0.000	0.000	0.836	1.036	0.000	0.000	0.000	0.860	1.060	1.001
64.000	1.001	0.000	0.000	0.000	0.000	0.989	0.000	0.000	0.000	0.000	0.989	0.000	0.000	0.000	0.000	0.000	0.000	0.506	0.860	0.000	0.000	0.000	1.025	0.919	1.001
65.000	1.001	0.000	0.000	0.000	0.000	0.966	0.000	0.000	0.000	0.000	0.954	0.000	0.000	0.000	0.000	0.000	0.000	0.353	0.777	0.000	0.000	0.000	0.966	1.072	1.001
66.000	1.001	0.000	0.000	0.000	0.000	1.025	0.000	0.000	0.000	0.000	0.789	0.000	0.000	0.000	0.000	0.000	0.000	0.860	1.013	0.000	0.000	0.000	0.836	0.860	1.001
67.000	1.001	0.000	0.000	0.000	0.000	0.836	0.000	0.000	0.000	0.000	0.919	0.000	0.000	0.000	0.000	0.000	0.000	0.024	0.247	0.000	0.000	0.000	0.236	0.224	1.001
68.000	1.001	0.000	0.000	0.000	0.000	1.130	0.000	0.000	0.000	0.000	0.671	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001
69.000	1.001	0.000	0.000	0.000	0.000	0.118	0.000	0.000	0.000	0.000	0.271	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001
70.000	1.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001
71.000	1.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001
72.000	1.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.001
73.000	0.989	0.000	0.000	0.000	0.000	0.860	0.000	0.000	0.000	0.000	0.966	0.000	0.000	0.000	0.000	0.000	0.000	0.141	0.000	0.000	0.000	0.000	0.342	0.553	0.989
74.000	1.001	0.000	0.000	0.000	0.000	1.001	0.000	0.000	0.000	0.000	0.824	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.048	1.095	1.001
75.000	1.001	0.000	0.000	0.000	0.000	0.942	0.047	0.000	0.000	0.000	0.919	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.930	1.048	1.001
76.000	1.001	0.000	0.000	0.000	0.000	0.824	0.118	0.000	0.000	0.000	0.836	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.025	0.977	1.001
