Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.442s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.930	0.813	0.000	0.966	0.919	0.000	0.000	0.871	0.000	0.000	0.000	0.000	0.000	0.000	0.000
62.000	1.001	0.977	1.072	0.000	0.989	0.977	0.000	0.000	1.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000
63.000	1.001	1.083	1.072	0.000	1.013	0.977	0.000	0.000	1.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000
64.000	1.001	0.989	0.966	0.000	1.013	1.048	0.000	0.000	1.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000
65.000	1.001	0.942	0.954	0.000	1.013	0.989	0.000	0.000	1.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000
66.000	1.001	1.048	1.083	0.000	0.977	1.001	0.000	0.000	0.954	0.000	0.000	0.000	0.000	0.000	0.000	0.000
67.000	1.001	1.013	0.930	0.000	0.977	1.060	0.000	0.000	0.895	0.000	0.000	0.000	0.000	0.000	0.000	0.000
68.000	1.001	0.977	1.048	0.000	1.013	0.989	0.000	0.000	1.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000
69.000	1.001	0.989	0.930	0.000	0.989	0.989	0.000	0.000	0.942	0.000	0.000	0.000	0.000	0.000	0.000	0.000
70.000	1.001	1.013	0.989	0.000	1.013	0.919	0.000	0.000	1.048	0.000	0.000	0.000	0.000	0.000	0.000	0.000
71.000	1.001	1.013	1.013	0.000	0.907	0.871	0.000	0.000	0.871	0.000	0.000	0.000	0.000	0.000	0.000	0.000
72.000	1.001	0.989	0.930	0.000	1.048	1.025	0.000	0.000	1.119	0.000	0.000	0.000	0.000	0.000	0.000	0.000
73.000	0.989	0.977	1.060	0.000	0.954	0.895	0.000	0.000	0.895	0.000	0.000	0.000	0.000	0.000	0.000	0.000
