Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.451s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
61.000	0.989	0.542	0.495	0.895	0.930	0.000	0.459	0.836	0.000
62.000	1.001	1.248	1.189	0.977	0.318	0.000	1.107	0.247	0.000
63.000	1.001	1.107	1.013	1.013	1.390	0.000	0.954	0.565	0.000
64.000	1.001	0.989	0.813	0.919	0.907	0.000	0.954	1.060	0.000
65.000	1.001	0.977	0.895	0.895	0.789	0.412	0.542	0.730	0.000
66.000	1.001	0.836	0.907	0.883	0.612	0.118	0.989	0.236	0.000
67.000	1.001	0.860	0.624	0.919	0.330	0.801	0.930	0.153	0.000
68.000	1.001	0.707	0.907	0.848	0.224	1.025	0.883	0.059	0.000
69.000	1.001	0.789	0.589	1.072	0.283	0.612	1.025	0.659	0.000
70.000	1.001	0.871	0.789	1.025	0.130	0.813	1.072	0.000	0.000
71.000	1.001	1.025	1.083	0.789	1.072	1.001	0.412	0.518	0.106
72.000	1.001	1.001	0.919	0.860	0.989	0.966	0.483	0.000	0.000
73.000	0.989	0.895	0.930	1.072	0.294	1.013	1.166	0.000	0.000
74.000	1.001	1.095	0.848	1.001	0.883	0.707	0.989	0.000	0.000
75.000	1.001	0.871	0.871	0.966	0.954	0.471	0.966	0.000	0.000
76.000	1.001	1.025	0.789	1.036	0.718	0.000	1.036	0.000	0.000
77.000	1.001	1.001	0.000	1.001	0.000	0.000	0.989	0.000	0.000
78.000	1.001	0.989	0.000	1.001	0.000	0.000	1.001	0.000	0.000
79.000	1.001	1.013	0.000	0.989	0.000	0.000	1.001	0.000	0.000
80.000	1.001	1.001	0.000	1.013	0.000	0.000	0.777	0.000	0.000
81.000	1.001	1.001	0.506	0.989	0.506	0.000	0.000	0.000	0.000
82.000	1.001	1.001	0.989	0.989	0.989	0.000	0.000	0.000	0.000
83.000	1.001	0.989	1.013	1.013	1.013	0.000	0.000	0.000	0.000
84.000	1.001	1.001	0.977	1.001	1.001	0.000	0.000	0.000	0.000
85.000	0.989	1.001	1.001	1.001	1.001	0.000	0.000	0.000	0.000
86.000	1.001	1.001	1.001	0.919	0.919	0.000	0.000	0.353	0.000
87.000	1.001	0.977	0.977	0.871	0.742	0.000	0.000	0.648	0.530
88.000	1.001	0.966	0.954	1.001	0.718	0.000	0.000	0.648	0.707
89.000	1.001	1.048	0.977	1.119	1.295	0.000	0.000	0.589	0.683
90.000	1.001	0.989	0.824	1.025	0.954	0.000	0.000	0.860	0.777
91.000	1.001	1.025	0.989	1.001	1.072	0.000	0.000	0.353	0.389
92.000	1.001	0.989	1.048	0.648	0.553	0.000	0.000	0.000	0.000
93.000	1.001	0.989	0.895	0.989	0.942	0.000	0.000	0.000	0.000
94.000	1.001	1.001	1.025	0.989	0.989	0.000	0.000	0.000	0.000
95.000	1.001	1.001	0.942	1.013	1.013	0.765	0.000	0.377	0.000
96.000	1.001	1.001	1.025	0.930	0.954	1.036	0.000	0.400	0.000
97.000	0.989	1.001	0.836	0.813	0.224	0.636	0.000	0.459	0.342
98.000	1.001	0.895	0.813	0.871	0.518	0.930	0.000	0.412	0.294
99.000	1.001	0.930	0.671	1.072	0.966	0.530	0.000	0.365	0.200
100.000	1.001	0.813	0.377	0.942	1.001	0.318	0.000	0.506	0.542
101.000	1.001	0.954	0.801	1.060	1.072	0.659	0.000	0.954	0.212
102.000	1.001	0.989	1.095	0.989	0.989	0.000	0.000	0.954	0.000
103.000	1.001	1.013	0.989	0.977	0.977	0.000	0.000	0.471	0.000
104.000	1.001	1.001	1.013	1.025	1.025	0.000	0.000	0.000	0.000
105.000	1.001	0.813	0.907	0.601	0.601	0.000	0.000	0.000	0.000
106.000	1.001	1.013	0.989	1.001	1.001	0.000	0.000	0.000	0.000
107.000	1.001	0.977	1.001	0.966	0.966	0.000	0.000	0.000	0.000
108.000	1.001	1.013	0.930	1.025	1.025	0.000	0.000	0.000	0.000
109.000	1.001	1.001	0.860	1.013	1.013	0.000	0.000	0.000	0.000
110.000	0.989	1.001	0.989	1.001	1.001	0.000	0.000	0.000	0.000
111.000	1.001	1.001	1.013	0.907	0.883	0.718	0.000	0.012	0.000
112.000	1.001	0.954	0.954	1.095	1.119	0.907	0.000	0.000	0.000
113.000	1.001	0.977	0.930	1.001	1.001	0.966	0.000	0.000	0.000
114.000	1.001	1.036	1.025	0.954	0.954	1.001	0.000	0.000	0.000
115.000	1.001	0.989	1.048	0.989	1.036	1.036	0.000	0.000	0.000
116.000	1.001	1.001	1.001	1.036	0.989	1.036	0.000	0.000	0.000
117.000	1.001	1.013	1.001	1.013	1.013	0.283	0.000	0.000	0.000
118.000	1.001	0.989	1.001	1.001	1.001	0.000	0.000	0.000	0.000
119.000	1.001	1.001	0.989	1.001	1.001	0.000	0.000	0.000	0.000
120.000	1.001	1.001	1.001	0.989	1.001	0.000	0.000	0.000	0.000
