Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.402s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
61.000	0.989	0.577	0.271	0.966	0.342	0.024	0.024	0.000	0.000
62.000	1.001	0.871	0.247	0.601	0.471	0.259	0.118	0.000	0.000
63.000	1.001	1.225	0.542	1.272	0.483	0.059	0.353	0.035	0.012
64.000	1.001	0.977	0.424	0.707	0.518	0.212	0.377	0.212	0.000
65.000	1.001	1.013	0.212	0.754	0.412	0.165	0.106	0.118	0.000
66.000	1.001	0.789	0.200	0.824	1.072	0.141	0.565	0.000	0.000
67.000	1.001	1.001	0.495	0.742	0.236	0.000	0.589	0.318	0.000
68.000	1.001	0.813	0.130	1.154	0.624	0.153	0.306	0.118	0.000
69.000	1.001	0.530	0.012	0.860	0.506	0.000	0.271	0.294	0.035
70.000	1.001	1.048	0.754	1.107	0.707	0.000	0.000	0.259	0.000
71.000	1.001	0.860	0.000	0.883	0.094	0.094	0.389	0.118	0.000
72.000	1.001	0.565	0.000	1.260	0.483	0.071	1.036	0.000	0.000
73.000	0.989	1.590	0.813	0.624	0.389	0.271	0.118	0.000	0.059
74.000	1.001	0.130	0.000	1.154	0.424	0.024	0.506	0.000	0.000
75.000	1.001	0.000	0.000	0.836	0.118	0.000	0.989	0.024	0.000
76.000	1.001	1.107	0.000	0.718	0.553	0.094	0.483	0.082	0.000
77.000	1.001	1.048	0.436	1.201	0.012	0.035	0.518	0.000	0.000
78.000	1.001	0.342	0.424	0.707	0.518	0.071	0.330	0.000	0.000
79.000	1.001	1.154	0.024	0.919	0.436	0.000	0.200	0.000	0.000
80.000	1.001	0.919	0.000	0.848	0.471	0.283	0.094	0.000	0.000
81.000	1.001	0.883	0.165	0.212	0.365	0.059	0.000	0.000	0.000
82.000	1.001	1.213	0.082	0.883	0.212	0.224	0.000	0.000	0.118
83.000	1.001	0.424	0.035	0.977	0.930	0.342	0.695	0.000	0.000
84.000	1.001	1.048	0.082	0.377	0.283	0.353	0.059	0.330	0.012
85.000	0.989	0.707	0.012	0.612	0.624	0.000	0.000	0.094	0.000
86.000	1.001	1.189	0.471	1.354	0.047	0.094	0.000	0.035	0.012
87.000	1.001	0.977	0.141	0.942	0.283	0.436	0.000	0.000	0.000
88.000	1.001	0.730	0.035	0.589	0.589	0.283	0.000	0.200	0.012
89.000	1.001	1.036	0.259	0.047	0.000	0.283	0.012	0.047	0.000
90.000	1.001	0.447	0.188	0.930	0.012	0.271	0.212	0.000	0.024
91.000	1.001	1.272	0.765	1.072	0.236	0.824	0.024	0.071	0.165
92.000	1.001	0.589	0.848	0.177	0.695	0.330	0.000	0.000	0.000
93.000	1.001	0.883	0.012	0.895	0.200	0.106	0.000	0.000	0.000
94.000	1.001	0.977	0.094	0.754	0.141	0.118	0.000	0.035	0.000
95.000	1.001	0.930	0.012	1.248	0.059	0.000	0.495	0.283	0.012
96.000	1.001	0.530	0.153	0.612	0.000	0.000	0.801	0.306	0.000
97.000	0.989	0.801	0.082	0.895	0.412	0.330	0.012	0.247	0.000
98.000	1.001	0.860	0.389	0.977	0.059	0.130	0.165	0.212	0.082
99.000	1.001	1.189	0.153	1.331	0.000	0.118	0.765	0.000	0.000
100.000	1.001	0.424	0.730	0.636	0.518	0.047	0.377	0.035	0.000
101.000	1.001	0.813	0.012	0.542	0.177	0.047	0.012	0.000	0.000
102.000	1.001	0.813	0.035	1.437	0.789	0.141	0.177	0.000	0.000
103.000	1.001	1.130	1.201	0.306	0.848	0.683	0.000	0.000	0.094
104.000	1.001	0.648	0.447	0.259	0.024	0.082	0.754	0.000	0.000
105.000	1.001	0.424	0.035	1.119	0.589	0.400	0.389	0.177	0.306
106.000	1.001	1.083	0.130	1.060	0.601	0.224	0.353	0.141	0.000
107.000	1.001	0.459	0.000	0.659	0.118	0.035	0.024	0.024	0.071
108.000	1.001	0.883	0.000	0.989	0.294	0.624	0.377	0.000	0.000
109.000	1.001	1.036	0.671	0.683	0.400	0.577	0.636	0.012	0.035
110.000	0.989	0.483	0.000	1.036	0.130	0.306	0.188	0.106	0.024
111.000	1.001	0.000	0.000	0.919	0.000	0.000	0.565	0.000	0.000
112.000	1.001	0.601	0.094	0.989	0.094	0.118	0.000	0.000	0.071
113.000	1.001	1.437	0.024	1.413	1.013	0.224	0.035	0.059	0.059
114.000	1.001	0.954	0.130	0.330	0.636	0.141	0.000	0.542	0.259
115.000	1.001	0.671	0.389	1.366	0.283	0.082	0.035	0.035	0.047
116.000	1.001	0.565	0.165	0.683	0.342	0.071	0.118	0.365	0.471
117.000	1.001	1.013	0.718	0.141	0.082	0.365	0.000	0.035	0.130
118.000	1.001	0.989	0.188	1.013	0.082	0.000	0.012	0.082	0.000
119.000	1.001	0.954	0.000	0.801	0.271	0.130	0.412	0.754	0.000
120.000	1.001	1.354	0.000	1.248	0.848	0.012	0.259	0.259	0.000
