Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.622s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
61.000	0.989	0.436	0.000	0.883	0.306	0.141	0.024	0.059	0.000
62.000	1.001	0.565	0.000	0.671	0.094	0.188	1.354	0.106	0.000
63.000	1.001	1.590	1.036	0.824	0.306	0.012	0.294	0.000	0.000
64.000	1.001	0.707	0.518	0.765	0.118	0.247	0.318	0.118	0.024
65.000	1.001	0.895	0.624	0.765	0.342	0.000	0.188	0.071	0.000
66.000	1.001	1.307	0.954	0.836	0.130	0.000	0.047	0.306	0.000
67.000	1.001	0.589	0.648	0.495	0.930	0.224	0.000	0.094	0.683
68.000	1.001	1.342	0.789	0.294	0.506	0.565	0.000	0.000	0.000
69.000	1.001	0.954	1.025	0.200	0.177	0.212	0.400	0.000	0.000
70.000	1.001	0.860	1.001	1.354	0.742	0.000	0.000	0.000	0.000
71.000	1.001	0.813	0.648	0.919	0.165	0.118	0.424	0.012	0.000
72.000	1.001	0.895	0.447	1.048	0.506	0.000	0.789	0.247	0.000
73.000	0.989	0.483	0.824	0.836	0.624	0.082	0.612	0.306	0.000
74.000	1.001	0.942	0.082	1.095	0.047	0.071	0.601	0.224	0.000
75.000	1.001	1.072	0.224	0.860	0.153	0.047	0.000	0.000	0.000
76.000	1.001	0.718	0.389	0.294	0.577	0.188	0.000	0.000	0.000
77.000	1.001	0.082	0.000	1.672	0.165	0.177	0.365	0.000	0.000
78.000	1.001	1.225	0.824	0.919	0.177	0.059	0.071	0.071	0.082
79.000	1.001	0.612	0.082	0.000	0.082	0.094	0.000	0.000	0.047
80.000	1.001	0.871	0.000	1.566	0.035	0.130	0.000	0.000	0.000
81.000	1.001	1.307	0.412	0.306	0.165	0.188	0.059	0.141	0.012
82.000	1.001	0.483	0.047	0.836	0.624	0.035	0.683	0.165	0.024
83.000	1.001	1.295	0.294	0.765	0.236	0.612	0.000	0.000	0.059
84.000	1.001	0.966	0.989	0.836	0.530	0.082	0.224	0.000	0.000
85.000	0.989	0.530	0.000	1.178	0.353	0.012	0.047	0.259	0.000
86.000	1.001	0.718	0.671	0.659	0.177	0.082	0.695	0.082	0.047
87.000	1.001	0.824	0.106	1.083	0.836	0.000	0.047	0.506	0.000
88.000	1.001	1.119	0.636	0.683	0.000	0.082	0.471	0.000	0.000
89.000	1.001	0.989	0.636	1.331	0.130	0.224	0.000	0.000	0.000
90.000	1.001	0.777	0.000	0.601	0.353	0.082	0.754	0.000	0.000
91.000	1.001	0.742	0.495	0.942	1.013	0.200	0.000	0.000	0.000
92.000	1.001	0.141	0.236	0.683	0.024	0.165	0.436	0.000	0.000
93.000	1.001	0.989	0.024	0.883	0.412	0.330	0.000	0.000	0.000
94.000	1.001	0.942	0.071	0.930	0.283	0.294	0.224	0.000	0.047
95.000	1.001	0.977	0.012	1.130	1.060	0.294	0.236	0.000	0.000
96.000	1.001	0.801	0.000	0.883	0.365	0.000	0.789	0.000	0.000
97.000	0.989	1.119	0.000	0.624	0.954	0.000	0.000	0.000	0.000
98.000	1.001	0.188	0.636	0.907	1.189	0.000	0.024	0.000	0.000
99.000	1.001	1.260	0.601	0.283	0.318	0.000	0.000	0.000	0.000
100.000	1.001	0.765	0.424	0.895	0.106	0.294	0.000	0.153	0.000
101.000	1.001	0.848	0.024	1.025	0.271	0.188	0.012	0.071	0.000
102.000	1.001	0.024	0.012	1.013	0.330	0.118	0.035	0.071	0.000
103.000	1.001	0.530	0.047	1.284	0.342	0.177	0.530	0.059	0.000
104.000	1.001	1.025	0.000	0.707	0.659	0.177	0.071	0.883	0.000
105.000	1.001	0.495	0.000	0.977	0.259	0.000	0.165	0.495	0.000
106.000	1.001	1.036	0.000	0.848	0.459	0.082	0.247	0.283	0.000
107.000	1.001	1.095	0.035	0.765	0.165	0.471	0.000	0.000	0.577
108.000	1.001	1.001	0.271	0.824	0.742	0.012	0.000	0.000	0.071
109.000	1.001	0.106	0.000	1.013	0.483	0.000	0.353	0.671	0.000
110.000	0.989	1.390	0.436	0.836	0.389	0.047	0.000	0.412	0.000
111.000	1.001	0.424	0.082	0.824	0.082	0.035	0.047	0.047	0.047
112.000	1.001	1.189	0.047	1.107	0.094	0.106	0.000	0.071	0.000
113.000	1.001	0.542	0.188	1.095	0.342	0.271	0.000	0.071	0.000
114.000	1.001	0.542	0.130	0.636	0.012	0.153	0.094	0.000	0.000
115.000	1.001	0.907	0.000	0.318	1.060	0.389	0.094	0.071	0.000
116.000	1.001	0.883	0.330	0.801	0.024	0.106	0.000	0.000	0.000
117.000	1.001	0.565	0.542	0.919	0.000	0.000	0.283	0.000	0.000
118.000	1.001	0.365	0.000	0.954	0.730	0.000	0.118	0.082	0.000
119.000	1.001	0.765	0.000	1.307	0.082	0.000	0.035	0.424	0.000
120.000	1.001	1.178	0.118	1.025	0.224	0.024	0.000	0.118	0.000
