Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.425s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.671	0.106	0.000	0.459	0.188	0.000	0.271	0.000	0.000	0.071	0.400	0.024	0.306	0.871	0.989
62.000	1.001	0.671	0.188	0.000	1.060	0.012	0.000	0.212	0.283	0.000	0.106	0.883	0.000	0.659	0.789	1.001
63.000	1.001	1.095	0.000	0.000	1.001	0.565	0.000	0.518	0.035	0.177	0.024	0.977	0.000	0.671	0.977	1.001
64.000	1.001	0.659	0.082	0.000	0.495	0.530	0.047	0.612	0.000	0.000	0.400	0.907	0.000	0.306	0.683	1.001
65.000	1.001	1.001	0.318	0.000	0.459	0.495	0.000	0.024	0.047	0.188	0.565	1.107	0.000	0.259	0.871	1.001
66.000	1.001	0.447	0.177	0.047	1.213	0.071	0.000	0.765	0.389	0.000	0.035	0.824	0.000	0.177	0.989	1.001
67.000	1.001	1.095	0.365	0.306	1.225	0.177	0.000	0.035	0.247	0.047	0.954	1.025	0.000	0.565	0.966	1.001
68.000	1.001	0.907	0.436	0.153	0.801	0.271	0.177	0.530	0.047	0.000	0.883	1.025	0.000	0.071	0.848	1.001
69.000	1.001	0.895	0.330	0.024	0.989	0.648	0.024	0.165	0.000	0.071	0.730	0.459	0.000	0.601	0.459	1.001
70.000	1.001	0.518	0.318	0.000	0.813	0.283	0.118	0.306	0.412	0.000	0.624	1.189	0.000	0.000	0.459	1.001
71.000	1.001	1.295	0.094	0.012	0.813	0.400	0.000	0.271	0.106	0.106	0.318	0.601	0.012	0.165	1.390	1.001
72.000	1.001	0.883	0.118	0.000	0.659	0.000	0.000	0.577	0.071	0.000	0.094	0.942	0.236	0.553	0.636	1.001
73.000	0.989	0.989	0.059	0.000	1.307	0.024	0.000	0.000	0.000	0.200	1.001	0.318	0.000	0.471	0.966	0.989
74.000	1.001	0.942	0.459	0.259	1.095	0.188	0.188	0.412	0.000	0.000	0.471	1.660	0.012	0.601	0.895	1.001
75.000	1.001	0.801	0.177	0.000	0.601	0.495	0.000	0.130	0.330	0.000	0.342	0.718	0.000	0.000	0.624	1.001
76.000	1.001	0.848	0.424	0.012	0.648	0.071	0.035	0.353	0.801	0.000	0.518	0.695	0.035	0.012	1.448	1.001
77.000	1.001	0.695	0.224	0.000	1.001	0.483	0.000	0.094	0.118	0.000	0.059	1.142	0.000	0.118	0.471	1.001
78.000	1.001	0.624	0.130	0.059	0.942	0.871	0.024	0.047	0.035	0.000	0.177	1.060	0.000	0.118	1.142	1.001
79.000	1.001	0.000	0.000	0.000	0.966	0.224	0.059	0.989	0.765	0.012	0.365	0.895	0.106	0.047	0.707	1.001
80.000	1.001	0.966	0.118	0.047	0.530	0.683	0.024	0.483	0.141	0.024	0.188	0.659	0.000	0.094	1.013	1.001
81.000	1.001	0.377	0.495	0.000	1.142	0.966	0.094	0.412	0.318	0.294	0.542	0.330	0.000	0.989	1.295	1.001
82.000	1.001	1.260	0.224	0.059	1.130	0.306	0.082	0.259	0.730	0.000	0.353	0.447	0.059	0.400	0.942	1.001
83.000	1.001	1.001	0.471	0.353	0.860	0.495	0.000	0.942	0.318	0.059	0.118	1.354	0.165	0.106	0.907	1.001
84.000	1.001	0.636	0.153	0.000	0.424	0.553	0.165	0.318	0.024	0.000	0.130	0.742	0.000	0.035	0.695	1.001
85.000	0.989	0.930	0.153	0.000	0.813	0.318	0.224	0.106	0.883	0.047	0.200	0.612	0.047	1.025	1.072	0.989
86.000	1.001	0.306	0.012	0.047	1.025	0.530	0.141	0.177	0.754	0.059	0.342	0.718	0.082	0.024	0.601	1.001
87.000	1.001	1.001	0.000	0.000	0.742	0.518	0.082	0.200	0.035	0.200	0.695	1.130	0.024	0.130	1.072	1.001
88.000	1.001	0.659	0.130	0.424	0.871	0.141	0.071	0.377	0.495	0.000	0.012	0.930	0.000	0.659	0.565	1.001
89.000	1.001	1.130	0.071	0.259	0.942	0.389	0.000	0.424	0.177	0.000	0.624	0.942	0.000	0.012	1.354	1.001
90.000	1.001	0.212	0.071	0.000	0.848	0.177	0.035	0.777	0.742	0.082	0.636	1.142	0.130	0.506	1.154	1.001
91.000	1.001	0.824	0.330	0.000	0.954	0.447	0.059	0.459	0.236	0.177	0.306	0.389	0.071	0.000	0.848	1.001
92.000	1.001	1.189	0.082	0.000	0.824	0.130	0.000	0.130	1.248	0.047	0.636	0.989	0.130	0.412	0.459	1.001
93.000	1.001	1.095	0.247	0.012	0.777	0.000	0.000	0.024	0.389	0.000	0.118	1.142	0.082	0.436	1.425	1.001
94.000	1.001	0.636	0.471	0.353	0.966	0.200	0.000	0.106	0.082	0.000	0.236	0.459	0.000	0.047	0.860	1.001
95.000	1.001	1.142	0.447	0.000	0.813	0.283	0.094	0.342	0.177	0.000	0.212	1.178	0.000	0.318	0.412	1.001
96.000	1.001	0.977	0.318	0.224	0.860	0.389	0.059	0.130	0.412	0.000	0.424	1.001	0.200	0.059	1.072	1.001
97.000	0.989	0.577	0.000	0.000	1.083	0.294	0.012	0.024	0.471	0.000	0.542	0.765	0.059	0.094	1.025	0.989
98.000	1.001	0.436	0.047	0.071	0.707	0.389	0.000	0.071	0.777	0.000	0.035	0.412	0.224	0.071	0.365	1.001
99.000	1.001	1.272	0.000	0.000	0.436	0.247	0.330	0.259	0.188	0.000	0.130	1.319	0.000	0.094	1.154	1.001
100.000	1.001	0.836	0.106	0.000	1.331	0.224	0.000	0.718	0.330	0.000	1.001	1.072	0.000	0.000	1.154	1.001
101.000	1.001	0.471	0.071	0.000	0.624	0.518	0.130	0.047	0.130	0.000	0.306	0.506	0.094	0.035	0.730	1.001
102.000	1.001	0.895	0.153	0.000	1.036	0.283	0.389	0.153	0.412	0.035	0.789	0.836	0.165	0.000	1.013	1.001
103.000	1.001	0.636	0.141	0.000	0.471	0.294	0.000	0.577	0.612	0.165	0.389	1.001	0.000	0.000	0.495	1.001
104.000	1.001	0.695	0.000	0.000	1.166	0.601	0.094	0.318	0.659	0.047	0.530	0.447	0.000	0.883	0.860	1.001
105.000	1.001	0.553	0.059	0.000	0.954	0.530	0.141	0.165	0.377	0.000	0.389	1.107	0.306	0.365	0.789	1.001
106.000	1.001	0.707	0.000	0.000	0.730	0.506	0.024	0.082	0.212	0.000	0.035	0.283	0.436	0.153	1.083	1.001
107.000	1.001	1.413	0.636	0.000	0.471	1.130	0.330	0.130	0.130	0.118	1.225	1.060	0.094	0.212	0.954	1.001
108.000	1.001	1.013	0.247	0.059	1.060	0.624	0.000	0.318	0.683	0.000	0.471	1.319	0.130	0.094	1.001	1.001
109.000	1.001	0.671	0.000	0.082	1.142	0.577	0.059	0.765	0.459	0.000	0.412	0.754	0.177	0.153	0.813	0.989
110.000	0.989	1.189	0.707	0.153	0.718	0.377	0.000	0.118	0.177	0.177	0.400	0.824	0.000	0.601	1.025	1.001
111.000	1.001	0.695	0.565	0.059	1.013	0.730	0.283	0.236	0.141	0.024	0.400	1.248	0.000	0.059	1.025	1.001
112.000	1.001	0.813	0.377	0.000	0.306	0.236	0.130	0.094	0.082	0.000	0.353	0.412	0.035	0.318	1.083	1.001
113.000	1.001	0.577	0.000	0.000	1.248	0.130	0.035	0.330	0.459	0.000	0.177	0.553	0.165	0.353	0.459	1.001
114.000	1.001	0.671	0.377	0.012	0.495	0.106	0.236	0.118	0.200	0.000	0.236	0.412	0.000	0.047	1.319	1.001
115.000	1.001	0.506	0.400	0.118	0.400	0.094	0.012	0.000	0.024	0.000	0.612	0.141	0.188	0.377	1.025	1.001
116.000	1.001	0.836	0.765	0.000	1.025	0.000	0.024	0.082	0.577	0.000	0.283	0.271	0.118	0.318	0.836	1.001
117.000	1.001	1.119	0.377	0.012	0.577	0.000	0.082	0.106	0.212	0.000	0.612	1.484	0.000	0.153	0.836	1.001
118.000	1.001	0.377	0.271	0.177	0.659	1.225	0.236	0.306	0.224	0.012	0.989	0.648	0.000	0.130	1.142	1.001
119.000	1.001	1.201	0.330	0.024	1.248	0.530	0.035	0.648	0.506	0.141	0.436	0.447	0.071	0.177	0.212	1.001
120.000	1.001	1.154	0.836	0.000	0.506	0.247	0.035	0.565	0.212	0.000	0.518	0.412	0.000	0.389	1.178	1.001
