Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.428s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.495	0.318	0.000	0.577	0.601	0.000	0.000	0.200	0.012	0.000	0.000	0.000	0.000	0.000	0.000
62.000	1.001	1.083	0.553	0.000	0.671	0.695	0.024	0.000	0.177	0.094	0.000	0.000	0.000	0.000	0.000	0.000
63.000	1.001	0.342	0.000	0.000	1.342	0.624	0.000	0.000	0.259	0.188	0.000	0.000	0.141	0.000	0.000	0.000
64.000	1.001	1.272	0.059	0.000	0.860	0.671	0.294	0.118	0.012	0.224	0.000	0.000	0.012	0.000	0.000	0.000
65.000	1.001	1.036	0.612	0.000	0.754	0.636	0.294	0.000	0.330	0.000	0.000	0.000	0.271	0.000	0.000	0.000
66.000	1.001	0.659	0.707	0.000	0.659	0.565	0.000	0.000	0.553	0.000	0.000	0.000	0.000	0.000	0.000	0.000
67.000	1.001	0.942	0.553	0.071	0.188	0.942	0.106	0.130	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
68.000	1.001	0.765	0.389	0.000	0.989	0.342	0.047	0.000	0.094	0.071	0.000	0.000	0.000	0.000	0.000	0.000
69.000	1.001	0.683	0.059	0.000	0.459	0.165	0.035	0.000	0.801	0.236	0.000	0.000	0.059	0.000	0.000	0.000
70.000	1.001	0.365	0.471	0.000	1.566	0.318	0.012	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
71.000	1.001	0.518	0.082	0.024	0.777	0.636	0.059	0.012	0.153	0.000	0.012	0.000	0.000	0.000	0.000	0.000
72.000	1.001	0.883	0.153	0.000	0.730	0.353	0.024	0.000	0.789	0.000	0.130	0.000	0.212	0.000	0.000	0.000
73.000	0.989	0.730	0.165	0.000	1.107	0.436	0.177	0.000	0.035	0.000	0.306	0.000	0.000	0.000	0.000	0.000
74.000	1.001	0.400	0.165	0.000	1.060	0.247	0.294	0.000	0.471	0.024	0.000	0.000	0.000	0.000	0.000	0.000
