Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.443s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
61.000	0.989	0.813	0.118	0.848	0.648	0.200	0.612	0.012	0.071
62.000	1.001	1.013	0.577	0.871	0.330	0.000	0.177	0.094	0.000
63.000	1.001	0.683	0.813	0.577	0.506	0.106	0.801	0.012	0.000
64.000	1.001	0.318	0.353	0.648	0.365	0.059	0.000	0.000	0.012
65.000	1.001	1.083	0.860	1.025	1.236	0.000	0.283	0.000	0.000
66.000	1.001	1.178	0.483	1.154	0.883	0.000	0.118	0.000	0.000
67.000	1.001	0.895	1.048	0.860	0.907	0.000	0.754	0.000	0.000
68.000	1.001	0.907	0.718	0.412	0.471	0.200	0.047	0.000	0.000
69.000	1.001	1.154	1.048	0.247	0.353	0.942	0.000	0.000	0.000
70.000	1.001	0.553	0.047	1.472	0.047	0.000	0.188	0.000	0.000
71.000	1.001	1.201	0.400	0.707	0.542	0.071	0.271	0.000	0.000
72.000	1.001	0.447	0.659	0.459	0.777	0.118	0.012	0.012	0.000
73.000	0.989	1.307	0.707	0.636	0.683	0.342	0.283	0.165	0.000
74.000	1.001	0.683	0.848	0.765	0.212	0.000	0.765	0.118	0.000
75.000	1.001	1.319	0.671	0.530	1.142	0.447	0.118	0.059	0.000
76.000	1.001	1.130	1.154	1.225	0.989	0.247	0.035	0.118	0.000
77.000	1.001	0.330	0.200	0.907	0.365	0.000	0.789	0.683	0.071
78.000	1.001	0.871	0.000	0.824	1.189	0.024	0.000	0.200	0.118
79.000	1.001	0.683	0.035	0.813	0.330	0.130	0.848	0.024	0.000
80.000	1.001	0.836	0.082	0.483	1.154	0.200	0.000	0.094	0.071
81.000	1.001	0.589	0.035	1.401	0.860	0.082	0.000	0.082	0.365
82.000	1.001	0.742	0.283	0.389	0.000	0.530	0.012	0.012	0.000
83.000	1.001	0.895	0.000	0.871	0.212	0.000	0.306	0.188	0.035
84.000	1.001	1.166	0.801	0.000	0.765	0.000	0.000	0.000	0.000
85.000	0.989	1.025	0.271	0.942	0.777	0.165	0.294	0.447	0.000
86.000	1.001	1.189	0.200	1.331	0.930	0.000	0.000	0.471	0.000
87.000	1.001	0.130	0.188	0.071	0.047	0.000	0.000	0.000	0.000
88.000	1.001	1.225	0.000	1.319	0.765	0.000	0.459	0.318	0.000
89.000	1.001	0.860	0.012	0.989	0.671	0.082	0.436	0.200	0.000
90.000	1.001	1.413	0.024	0.165	0.848	0.530	0.035	0.000	0.742
91.000	1.001	0.589	0.813	0.459	0.294	0.118	0.000	0.000	0.059
92.000	1.001	0.977	0.012	1.095	0.789	0.000	0.118	0.565	0.000
93.000	1.001	1.189	0.424	0.730	0.106	0.000	0.400	0.094	0.000
94.000	1.001	0.601	0.000	0.895	0.000	0.000	0.188	0.000	0.000
95.000	1.001	1.437	1.072	0.000	0.000	0.000	0.000	0.000	0.000
96.000	1.001	1.036	0.659	0.000	0.000	0.000	0.000	0.000	0.000
97.000	0.989	0.365	0.212	1.166	0.871	0.188	0.082	0.000	0.000
98.000	1.001	0.907	0.353	0.801	0.365	0.000	0.000	0.200	0.000
99.000	1.001	1.119	0.118	1.284	0.659	0.224	0.118	0.024	0.082
100.000	1.001	1.025	0.459	1.130	0.848	0.836	0.754	0.000	0.000
101.000	1.001	1.025	0.200	0.919	0.742	0.330	0.000	0.000	0.000
102.000	1.001	0.506	0.565	0.377	0.294	0.177	0.283	0.000	0.000
103.000	1.001	1.425	0.353	0.000	1.448	0.000	0.000	0.000	0.000
104.000	1.001	0.412	0.106	1.154	0.683	0.330	0.130	0.141	0.094
105.000	1.001	0.424	0.236	0.035	0.624	0.024	0.000	0.000	0.071
106.000	1.001	1.566	0.024	1.236	0.612	0.047	0.000	0.000	0.000
107.000	1.001	0.047	0.000	0.589	0.035	0.094	0.059	0.082	0.000
108.000	1.001	0.130	0.000	1.036	0.035	0.012	0.000	0.000	0.082
109.000	1.001	1.342	0.636	0.801	0.765	0.553	0.012	0.153	0.165
110.000	0.989	0.895	0.024	0.895	0.459	0.377	0.000	0.000	0.000
111.000	1.001	0.836	0.436	0.895	0.130	0.106	0.000	0.000	0.000
112.000	1.001	0.659	0.047	0.977	0.000	0.294	0.000	0.000	0.000
113.000	1.001	1.507	0.000	0.000	0.777	0.765	0.000	0.353	0.000
114.000	1.001	0.860	0.553	1.755	0.247	0.671	0.542	0.012	0.000
115.000	1.001	1.142	0.801	0.813	0.801	0.118	0.000	0.000	0.000
116.000	1.001	0.330	0.000	0.283	0.000	0.000	0.000	0.000	0.000
117.000	1.001	0.824	0.000	0.177	0.000	0.000	0.648	0.024	0.000
118.000	1.001	0.530	0.000	0.801	0.012	0.000	0.000	0.000	0.000
119.000	1.001	1.378	0.082	1.072	0.424	0.094	0.035	0.094	0.000
120.000	1.001	0.306	0.094	0.377	0.000	0.177	0.377	0.024	0.165
