Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.420s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.824	0.188	0.012	0.989	0.659	0.012	0.000	0.342	0.000	0.000	0.000	0.000	0.000	0.000	0.000
62.000	1.001	0.671	0.059	0.000	0.695	0.742	0.000	0.000	0.589	0.059	0.000	0.000	0.000	0.000	0.000	0.000
63.000	1.001	1.166	0.506	0.000	0.919	0.801	0.047	0.000	0.177	0.071	0.224	0.000	0.000	0.000	0.000	0.000
64.000	1.001	0.389	0.024	0.000	0.883	0.024	0.106	0.000	0.601	0.000	0.000	0.000	0.024	0.000	0.000	0.000
65.000	1.001	0.754	0.330	0.000	0.942	0.695	0.000	0.000	0.188	0.047	0.000	0.000	0.000	0.000	0.000	0.000
66.000	1.001	0.000	0.000	0.000	1.048	1.437	0.271	0.000	0.377	0.059	0.094	0.000	0.071	0.000	0.000	0.000
67.000	1.001	0.813	0.188	0.000	0.695	0.106	0.047	0.000	0.459	0.330	0.000	0.000	0.165	0.047	0.035	0.000
68.000	1.001	1.401	0.813	0.000	1.119	0.177	0.000	0.000	0.506	0.035	0.000	0.000	0.141	0.000	0.000	0.000
69.000	1.001	0.342	0.153	0.000	0.942	0.483	0.106	0.000	0.506	0.000	0.000	0.000	0.000	0.000	0.000	0.000
70.000	1.001	1.248	0.342	0.000	0.848	0.860	0.047	0.000	0.000	0.000	0.024	0.000	0.000	0.000	0.000	0.000
71.000	1.001	0.836	0.542	0.000	1.107	0.330	0.035	0.000	0.530	0.047	0.035	0.000	0.094	0.000	0.000	0.000
72.000	1.001	0.942	0.024	0.000	0.848	0.671	0.035	0.000	0.165	0.000	0.012	0.000	0.094	0.000	0.141	0.000
73.000	0.989	0.801	0.212	0.000	1.166	0.860	0.000	0.000	0.271	0.118	0.000	0.000	0.177	0.000	0.000	0.000
74.000	1.001	1.048	0.188	0.000	0.966	0.035	0.000	0.000	0.459	0.071	0.000	0.000	0.000	0.000	0.000	0.000
75.000	1.001	0.565	0.059	0.059	0.930	0.400	0.000	0.000	0.118	0.035	0.000	0.000	0.000	0.000	0.000	0.000
76.000	1.001	0.294	0.000	0.000	0.919	0.565	0.118	0.177	0.836	0.177	0.000	0.000	0.000	0.000	0.000	0.000
77.000	1.001	0.141	0.035	0.000	0.871	0.707	0.000	0.000	0.130	0.024	0.047	0.000	0.000	0.000	0.000	0.000
78.000	1.001	1.130	0.118	0.000	1.225	0.247	0.035	0.047	0.177	0.118	0.000	0.000	0.000	0.000	0.000	0.000
79.000	1.001	1.060	0.082	0.012	0.801	0.530	0.082	0.024	0.200	0.094	0.000	0.000	0.000	0.000	0.000	0.000
80.000	1.001	1.307	0.659	0.012	0.942	0.695	0.118	0.094	0.436	0.000	0.000	0.000	0.000	0.000	0.000	0.000
81.000	1.001	0.506	0.236	0.000	1.001	0.483	0.024	0.024	0.024	0.141	0.000	0.000	0.012	0.000	0.012	0.000
82.000	1.001	0.919	0.012	0.000	0.824	0.789	0.000	0.000	0.035	0.153	0.000	0.000	0.000	0.035	0.000	0.000
83.000	1.001	0.000	0.000	0.000	1.095	0.012	0.059	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
84.000	1.001	1.295	0.306	0.188	0.754	0.118	0.165	0.000	0.188	0.035	0.000	0.000	0.024	0.082	0.000	0.000
85.000	0.989	1.119	0.000	0.000	1.201	0.177	0.153	0.000	1.130	0.188	0.000	0.000	0.000	0.059	0.000	0.000
86.000	1.001	0.813	0.188	0.024	0.919	0.659	0.000	0.000	0.130	0.024	0.000	0.000	0.059	0.000	0.000	0.000
87.000	1.001	0.954	0.012	0.000	1.095	0.082	0.059	0.000	0.094	0.165	0.000	0.000	0.118	0.000	0.000	0.000
88.000	1.001	1.013	0.082	0.047	0.718	0.059	0.000	0.118	0.730	0.000	0.000	0.000	0.165	0.000	0.000	0.000
89.000	1.001	0.035	0.035	0.000	0.942	0.707	0.024	0.000	0.824	0.012	0.000	0.000	0.000	0.000	0.000	0.000
90.000	1.001	1.048	0.306	0.059	0.683	0.400	0.000	0.000	0.236	0.106	0.000	0.000	0.177	0.130	0.000	0.000
91.000	1.001	0.977	0.059	0.188	0.954	0.130	0.000	0.000	0.259	0.071	0.000	0.000	0.318	0.177	0.000	0.000
92.000	1.001	1.013	0.094	0.000	0.942	0.012	0.330	0.000	0.353	0.000	0.000	0.000	0.000	0.000	0.000	0.000
93.000	1.001	0.530	0.024	0.059	0.718	0.259	0.059	0.000	0.153	0.035	0.000	0.000	0.035	0.118	0.000	0.000
94.000	1.001	1.166	0.447	0.400	0.860	0.106	0.000	0.024	0.071	0.094	0.000	0.012	0.047	0.000	0.000	0.000
95.000	1.001	0.518	0.059	0.000	1.107	0.459	0.000	0.000	0.177	0.000	0.000	0.000	0.000	0.000	0.000	0.000
96.000	1.001	1.072	0.200	0.283	0.813	0.495	0.000	0.000	0.047	0.024	0.000	0.000	0.000	0.012	0.000	0.000
97.000	0.989	1.225	0.306	0.412	0.518	0.648	0.024	0.153	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
98.000	1.001	0.400	0.106	0.177	0.989	0.082	0.012	0.047	0.106	0.082	0.000	0.000	0.000	0.000	0.000	0.000
99.000	1.001	0.836	0.000	0.000	0.942	0.954	0.094	0.000	0.035	0.000	0.000	0.000	0.094	0.000	0.000	0.000
100.000	1.001	0.000	0.000	0.000	0.777	0.012	0.000	0.000	0.000	0.000	0.059	0.000	0.000	0.000	0.000	0.000
101.000	1.001	0.659	0.047	0.071	1.119	0.754	0.000	0.012	0.624	0.000	0.000	0.000	0.000	0.000	0.000	0.000
102.000	1.001	0.577	0.071	0.130	1.178	0.447	0.012	0.000	0.459	0.447	0.000	0.000	0.000	0.000	0.000	0.000
103.000	1.001	1.331	0.212	0.659	0.742	0.224	0.000	0.000	0.377	0.059	0.000	0.000	0.000	0.000	0.000	0.000
104.000	1.001	0.553	0.177	0.000	0.365	0.542	0.000	0.000	0.871	0.000	0.000	0.000	0.047	0.035	0.000	0.000
105.000	1.001	0.989	0.130	0.118	0.424	0.082	0.012	0.000	0.836	0.000	0.000	0.000	0.000	0.000	0.000	0.000
106.000	1.001	0.377	0.130	0.035	1.378	0.436	0.412	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
107.000	1.001	1.130	0.118	0.000	0.966	0.059	0.000	0.000	0.012	0.165	0.000	0.000	0.000	0.000	0.000	0.000
108.000	1.001	0.000	0.000	0.000	0.942	0.400	0.012	0.000	0.000	0.153	0.012	0.000	0.000	0.365	0.000	0.000
