Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.425s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.765	0.094	0.000	0.624	0.342	0.035	0.283	0.024	0.000	0.012	0.930	0.035	0.082	0.683	0.989
62.000	1.001	0.824	0.000	0.000	0.871	0.059	0.059	0.342	0.365	0.000	0.094	0.824	0.094	0.283	0.989	1.001
63.000	1.001	1.048	0.342	0.000	1.072	0.471	0.000	0.071	0.212	0.000	0.012	0.871	0.330	0.801	0.989	1.001
64.000	1.001	0.919	0.259	0.247	0.907	0.294	0.000	0.212	0.718	0.436	0.130	1.060	0.035	0.071	0.636	1.001
65.000	1.001	1.072	0.318	0.000	0.801	0.860	0.212	0.601	0.071	0.000	0.082	0.930	0.012	0.518	1.307	1.001
66.000	1.001	0.977	0.000	0.000	0.930	0.436	0.000	0.247	0.518	0.247	0.188	0.860	0.012	0.094	0.966	1.001
67.000	1.001	1.025	0.518	0.000	1.036	0.518	0.000	0.236	0.318	0.071	0.718	1.013	0.024	0.047	0.601	1.001
68.000	1.001	0.601	0.577	0.000	0.871	0.106	0.000	0.000	0.813	0.000	0.412	0.577	0.000	0.071	0.860	1.001
69.000	1.001	1.366	0.518	0.024	1.036	0.930	0.000	0.389	0.542	0.000	0.035	1.201	0.059	0.294	0.565	1.001
70.000	1.001	0.942	0.259	0.000	0.942	0.765	0.047	0.294	0.436	0.000	0.236	0.777	0.283	0.200	1.354	1.001
71.000	1.001	1.048	0.118	0.012	1.025	0.059	0.259	0.342	0.118	0.259	0.530	1.036	0.024	0.106	0.683	1.001
72.000	1.001	0.977	0.400	0.071	0.624	0.389	0.118	0.836	0.318	0.047	0.236	0.695	0.118	0.860	1.225	1.001
73.000	0.989	0.860	0.365	0.271	0.977	0.035	0.035	0.047	0.730	0.035	0.318	0.765	0.259	0.130	1.072	0.989
74.000	1.001	0.977	0.412	0.071	0.612	1.119	0.000	0.589	0.236	0.000	0.389	1.295	0.000	0.283	1.072	1.001
75.000	1.001	0.871	0.106	0.059	0.966	0.024	0.059	0.530	0.813	0.000	0.000	1.001	0.224	0.754	0.636	1.001
76.000	1.001	0.954	0.082	0.094	1.072	0.153	0.389	0.153	0.200	0.188	0.754	0.707	0.012	0.165	1.036	1.001
77.000	1.001	0.471	0.389	0.000	0.860	0.612	0.330	0.000	0.718	0.047	0.377	0.860	0.000	0.047	0.247	1.001
78.000	1.001	0.930	0.000	0.000	0.601	0.318	0.000	0.624	0.106	0.024	0.742	0.860	0.000	0.118	1.566	1.001
79.000	1.001	1.213	0.071	0.294	0.919	0.271	0.224	0.177	0.047	0.059	0.553	0.306	0.024	0.365	0.624	1.001
80.000	1.001	0.506	0.059	0.059	1.107	0.247	0.000	0.000	0.024	0.012	0.188	0.765	0.012	1.083	1.048	1.001
81.000	1.001	1.072	0.071	0.518	0.836	0.447	0.224	0.259	0.035	0.000	0.471	0.907	0.000	0.648	0.459	1.001
82.000	1.001	1.295	0.907	0.000	0.907	0.294	0.212	0.471	0.000	0.000	0.483	1.025	0.000	0.459	0.789	1.001
83.000	1.001	0.919	0.059	0.000	0.553	0.318	0.000	0.589	0.024	0.000	0.506	0.895	0.000	0.377	0.907	1.001
84.000	1.001	0.459	0.165	0.071	0.942	0.447	0.024	0.236	0.012	0.024	0.188	0.954	0.082	1.130	0.742	1.001
85.000	0.989	1.107	0.318	0.000	1.166	0.271	0.000	0.059	0.495	0.212	0.259	0.919	0.024	0.224	1.013	0.989
86.000	1.001	0.836	0.000	0.177	0.930	0.000	0.082	0.365	0.024	0.000	0.271	1.048	0.047	0.118	0.801	1.001
87.000	1.001	1.236	0.318	0.247	0.942	0.459	0.342	0.000	0.400	0.000	0.836	0.942	0.024	0.577	1.154	1.001
88.000	1.001	0.565	0.000	0.000	0.624	0.907	0.000	0.153	0.071	0.000	0.342	0.283	0.024	0.353	0.801	1.001
89.000	1.001	1.342	0.942	0.000	1.119	0.848	0.000	0.000	0.118	0.000	0.553	0.400	0.236	0.271	1.060	1.001
90.000	1.001	0.659	0.118	0.000	0.977	0.165	0.000	0.000	0.789	0.000	0.624	0.094	0.000	0.424	1.083	1.001
91.000	1.001	1.307	0.000	0.000	0.895	0.919	0.012	0.000	0.141	0.318	0.000	0.000	0.000	0.542	0.954	1.001
92.000	1.001	0.636	0.436	0.000	0.989	0.047	0.012	0.000	0.306	0.118	0.860	0.000	0.212	0.789	1.142	1.001
93.000	1.001	1.001	0.377	0.000	0.907	1.013	0.177	0.000	0.200	0.000	0.648	0.000	0.071	0.330	0.789	1.001
94.000	1.001	0.730	0.012	0.000	0.966	0.342	0.024	0.000	0.106	0.000	0.389	0.000	0.024	0.471	0.907	1.001
95.000	1.001	0.601	0.000	0.000	0.919	0.471	0.000	0.000	0.000	0.024	0.765	0.000	0.000	0.577	1.025	1.001
96.000	1.001	0.589	0.200	0.000	0.930	0.118	0.141	0.000	0.012	0.000	0.930	0.000	0.082	0.318	1.178	1.001
97.000	0.989	0.966	0.353	0.035	0.942	0.400	0.012	0.024	0.506	0.000	0.035	0.000	0.000	0.306	1.060	0.989
98.000	1.001	0.377	0.141	0.047	0.848	0.883	0.000	0.000	0.118	0.342	0.306	0.000	0.000	0.353	0.848	1.001
99.000	1.001	1.272	0.506	0.071	0.671	0.871	0.059	0.024	0.000	0.471	0.118	0.000	0.000	0.871	0.742	1.001
100.000	1.001	0.801	0.141	0.000	1.189	0.989	0.000	0.000	0.553	0.141	0.447	0.000	0.000	0.754	0.789	1.001
101.000	1.001	0.153	0.141	0.141	0.966	0.730	0.353	0.012	0.459	0.106	1.060	0.035	0.000	0.848	1.166	1.001
102.000	1.001	1.178	0.177	0.012	0.907	0.495	0.000	0.000	0.601	0.012	0.836	0.059	0.247	0.082	0.707	1.001
103.000	1.001	0.283	0.106	0.035	0.883	0.012	0.000	0.024	0.636	0.106	0.636	0.353	0.000	0.000	0.365	1.001
104.000	1.001	0.907	0.165	0.024	0.813	0.542	0.000	0.883	0.318	0.165	0.071	1.130	0.000	0.106	0.353	1.001
105.000	1.001	0.954	0.153	0.024	1.178	0.259	0.000	0.271	0.306	0.000	1.225	0.977	0.000	0.342	1.342	1.001
106.000	1.001	0.636	0.024	0.000	0.989	0.624	0.024	0.177	0.342	0.000	0.542	0.801	0.130	0.000	0.283	1.001
107.000	1.001	1.142	0.400	0.024	0.871	0.353	0.106	0.236	0.035	0.000	0.330	0.883	0.000	0.000	0.813	1.001
108.000	1.001	0.224	0.000	0.000	0.024	0.082	0.000	0.000	0.000	0.000	0.495	0.813	0.000	0.106	1.025	1.001
109.000	1.001	1.331	0.118	0.000	0.989	0.801	0.236	0.188	0.447	0.000	0.506	0.718	0.094	0.247	1.342	0.989
110.000	0.989	0.942	0.306	0.000	0.707	0.495	0.247	0.506	0.365	0.000	0.177	1.107	0.024	0.860	0.754	1.001
111.000	1.001	0.318	0.012	0.000	1.001	0.648	0.130	0.000	0.966	0.000	0.718	1.013	0.012	0.000	1.130	1.001
112.000	1.001	1.036	0.035	0.000	1.001	0.294	0.153	0.977	0.400	0.000	0.342	0.754	0.024	0.047	0.471	1.001
113.000	1.001	0.977	0.471	0.000	0.871	0.153	0.177	0.259	0.236	0.082	0.565	0.695	0.047	0.271	0.930	1.001
114.000	1.001	0.824	0.071	0.000	1.072	0.059	0.000	0.742	0.471	0.000	0.283	1.036	0.165	0.707	0.459	1.001
115.000	1.001	0.777	0.035	0.000	0.942	0.424	0.047	0.283	0.118	0.247	0.224	1.013	0.118	0.071	0.530	1.001
116.000	1.001	1.072	0.000	0.000	0.989	0.648	0.024	0.412	0.342	0.000	0.177	0.695	0.118	0.518	1.107	1.001
117.000	1.001	0.671	0.153	0.000	1.083	0.447	0.012	0.165	0.283	0.000	0.059	1.095	0.118	0.754	0.848	1.001
118.000	1.001	1.578	0.071	0.000	0.942	0.801	0.024	0.871	0.424	0.000	0.236	0.895	0.059	0.730	0.824	1.001
119.000	1.001	0.718	0.106	0.000	0.754	0.000	0.000	0.035	0.024	0.059	0.483	0.989	0.000	0.624	0.589	1.001
