Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.453s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
61.000	0.989	0.989	0.094	0.801	0.377	0.636	0.471	0.801	0.989
62.000	1.001	0.989	0.612	0.577	0.200	0.483	0.683	1.025	1.001
63.000	1.001	0.954	0.412	1.319	0.447	1.319	0.601	0.848	1.001
64.000	1.001	0.907	0.930	0.389	0.707	0.871	0.553	0.989	1.001
65.000	1.001	0.954	0.412	0.000	0.294	1.225	0.695	0.930	1.001
66.000	1.001	1.036	0.200	0.930	1.036	0.553	0.259	1.048	1.001
67.000	1.001	1.001	0.471	0.765	0.553	0.954	0.919	0.907	1.001
68.000	1.001	1.001	0.000	1.178	0.966	1.484	0.836	0.989	1.001
69.000	1.001	0.553	0.059	1.060	0.624	0.718	0.919	0.977	1.001
70.000	1.001	1.401	0.871	0.648	0.177	1.072	0.082	0.954	1.001
71.000	1.001	1.048	0.624	0.271	0.754	0.648	0.306	1.072	1.001
72.000	1.001	1.001	0.754	1.119	0.118	0.106	0.789	1.001	1.001
73.000	0.989	0.683	1.072	0.683	0.483	0.765	0.165	0.365	0.989
74.000	1.001	0.212	0.094	0.342	0.765	0.707	0.824	1.048	1.001
75.000	1.001	0.000	0.400	1.307	0.883	0.883	0.966	0.895	1.001
76.000	1.001	1.366	0.860	0.871	0.271	0.919	0.389	0.671	1.001
77.000	1.001	0.977	0.860	0.777	0.200	0.966	0.671	1.072	1.001
78.000	1.001	1.001	0.000	1.590	0.153	0.153	0.954	1.001	1.001
79.000	1.001	1.001	0.695	0.871	0.035	0.400	0.895	1.001	1.001
80.000	1.001	0.942	1.107	0.495	0.553	1.236	0.801	0.836	1.001
81.000	1.001	1.025	0.589	0.977	0.683	1.319	0.188	0.919	1.001
82.000	1.001	0.989	0.141	1.130	0.801	0.247	0.671	0.942	1.001
83.000	1.001	0.919	0.294	1.060	0.648	1.095	1.178	0.954	1.001
84.000	1.001	0.860	0.577	0.542	0.000	1.025	0.765	0.930	1.001
85.000	0.989	0.801	0.377	0.966	1.025	1.130	0.212	0.930	0.989
86.000	1.001	1.001	0.059	1.448	0.283	0.306	0.000	1.001	1.001
87.000	1.001	0.966	0.000	0.306	0.153	0.671	0.447	0.989	1.001
88.000	1.001	0.860	0.412	1.130	0.353	1.602	1.166	0.942	1.001
89.000	1.001	0.801	0.000	1.484	0.671	1.119	0.754	1.001	1.001
90.000	1.001	1.048	0.200	0.836	0.553	0.671	0.589	0.989	1.001
91.000	1.001	0.659	1.307	0.730	0.035	1.083	0.306	0.636	1.001
92.000	1.001	0.860	0.059	0.412	0.035	1.036	0.188	0.707	1.001
93.000	1.001	1.001	0.071	1.390	0.919	0.707	0.412	1.001	1.001
94.000	1.001	0.919	0.236	0.907	0.012	0.977	0.059	0.930	1.001
95.000	1.001	0.977	0.871	0.365	0.094	0.883	0.188	0.989	1.001
96.000	1.001	1.001	0.824	0.200	0.153	1.272	0.000	0.919	1.001
97.000	0.989	0.824	0.012	0.954	0.601	0.659	0.730	0.883	0.989
98.000	1.001	0.883	0.000	0.954	0.389	1.472	0.118	1.001	1.001
99.000	1.001	1.001	0.224	1.566	0.377	0.118	0.000	1.001	1.001
100.000	1.001	1.001	0.506	0.495	0.860	1.649	0.412	0.954	1.001
101.000	1.001	1.001	0.165	1.072	0.365	0.224	0.848	1.001	1.001
102.000	1.001	0.718	0.765	0.236	0.177	1.189	0.247	0.824	1.001
103.000	1.001	1.001	0.471	1.590	0.106	1.543	0.153	0.836	1.001
104.000	1.001	0.942	0.447	0.259	0.294	0.318	0.871	0.954	1.001
105.000	1.001	1.001	0.966	0.765	0.919	0.200	0.400	1.025	1.001
106.000	1.001	0.989	0.024	0.765	0.141	0.789	0.765	1.001	1.001
107.000	1.001	0.942	0.447	0.506	0.789	0.247	0.342	0.742	1.001
108.000	1.001	1.001	0.035	0.942	0.165	0.165	0.530	0.671	1.001
109.000	1.001	0.824	1.072	0.860	0.707	1.213	0.071	0.860	0.989
110.000	0.989	1.001	0.636	0.247	0.824	0.871	0.000	0.942	1.001
111.000	1.001	1.001	0.165	0.589	0.565	0.389	0.082	1.001	1.001
112.000	1.001	1.001	0.907	0.989	0.000	0.836	0.141	0.942	1.001
113.000	1.001	1.001	0.683	0.212	0.977	0.412	0.306	0.836	1.001
114.000	1.001	0.683	0.000	0.530	0.130	0.483	0.459	0.989	1.001
115.000	1.001	1.001	0.365	0.000	0.601	0.342	0.765	1.001	1.001
116.000	1.001	1.001	0.118	0.294	0.436	0.000	0.542	0.989	1.001
117.000	1.001	1.001	0.765	0.447	0.200	0.483	0.000	0.919	1.001
118.000	1.001	0.801	0.224	0.813	0.447	1.072	0.342	0.989	1.001
119.000	1.001	0.989	0.259	0.954	0.318	0.153	0.871	1.013	1.001
120.000	1.001	1.001	0.483	0.353	0.059	0.259	0.000	0.848	1.001
