Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.442s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
61.000	0.989	0.989	0.365	0.000	0.000	0.777	0.024	0.059	0.000	0.000	0.271	0.012	0.000	0.000	0.177	0.000	0.000	0.000	0.012	0.895	0.000	0.000	0.024	0.188	0.989
62.000	1.001	0.506	0.177	0.000	0.000	0.471	0.047	0.000	0.000	0.000	0.389	0.071	0.000	0.035	0.612	0.000	0.000	0.012	0.389	0.954	0.000	0.000	0.000	1.543	1.001
63.000	1.001	0.742	0.118	0.000	0.000	1.248	0.671	0.000	0.000	0.000	0.024	0.000	0.000	0.000	0.165	0.047	0.000	0.188	0.082	0.848	0.000	0.000	0.153	0.836	1.001
64.000	1.001	1.413	0.942	0.000	0.000	0.436	0.000	0.000	0.000	0.000	0.236	0.000	0.000	0.000	0.059	0.000	0.000	0.000	0.024	0.848	0.000	0.000	0.000	0.247	1.001
65.000	1.001	0.777	0.259	0.000	0.000	0.989	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.024	0.294	0.000	0.000	0.000	0.082	0.907	0.000	0.000	0.459	1.178	1.001
66.000	1.001	1.025	0.801	0.000	0.000	1.225	0.707	0.082	0.000	0.000	0.177	0.000	0.000	0.000	0.165	0.000	0.000	0.000	0.294	0.895	0.000	0.000	0.000	0.483	1.001
67.000	1.001	0.871	0.577	0.000	0.000	0.271	0.236	0.165	0.000	0.000	0.024	0.000	0.000	0.000	0.188	0.000	0.000	0.000	0.495	0.871	0.000	0.000	0.636	1.236	1.001
68.000	1.001	0.813	0.601	0.000	0.000	1.013	0.106	0.000	0.000	0.000	0.247	0.000	0.000	0.000	0.224	0.318	0.000	0.000	0.177	1.142	0.000	0.000	0.471	1.342	1.001
69.000	1.001	1.201	0.695	0.000	0.000	1.166	0.130	0.000	0.000	0.000	0.695	0.130	0.000	0.000	0.047	0.000	0.000	0.188	0.683	0.942	0.000	0.000	0.718	0.919	1.001
70.000	1.001	0.977	0.989	0.059	0.000	0.801	0.495	0.000	0.000	0.000	0.059	0.000	0.000	0.035	0.000	0.024	0.000	0.365	0.424	0.954	0.000	0.200	0.530	0.977	1.001
71.000	1.001	0.612	0.518	0.000	0.000	1.072	0.224	0.059	0.000	0.000	0.612	0.000	0.000	0.000	0.424	0.012	0.000	0.000	0.082	0.765	0.012	0.059	0.283	0.942	1.001
72.000	1.001	0.942	0.612	0.000	0.000	0.754	0.035	0.012	0.000	0.000	1.013	0.059	0.000	0.389	0.035	0.071	0.000	0.024	0.177	1.107	0.000	0.000	0.589	0.977	1.001
73.000	0.989	1.130	0.565	0.000	0.000	0.447	0.177	0.000	0.000	0.000	0.294	0.000	0.000	0.000	0.294	0.000	0.000	0.106	0.000	1.001	0.000	0.000	0.400	0.871	0.989
74.000	1.001	1.189	0.624	0.000	0.000	0.471	0.553	0.259	0.000	0.000	0.365	0.000	0.000	0.000	0.259	0.000	0.000	0.000	0.683	1.130	0.000	0.000	0.000	0.989	1.001
75.000	1.001	0.601	0.400	0.000	0.000	1.319	0.400	0.000	0.000	0.000	0.612	0.000	0.000	0.542	0.648	0.000	0.047	0.000	0.024	0.883	0.000	0.012	0.471	0.765	1.001
76.000	1.001	0.895	0.801	0.000	0.000	0.836	0.424	0.141	0.047	0.000	0.118	0.000	0.000	0.565	0.059	0.000	0.000	0.000	0.412	0.035	0.000	0.165	0.412	0.966	1.001
77.000	1.001	1.154	0.754	0.130	0.000	0.530	0.542	0.106	0.000	0.000	0.294	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.718	0.000	0.000	0.000	0.000	0.977	1.001
78.000	1.001	1.001	0.200	0.000	0.000	1.390	0.813	0.047	0.082	0.000	0.271	0.000	0.000	0.177	0.165	0.000	0.000	0.000	0.447	0.495	0.000	0.000	0.000	0.813	1.001
79.000	1.001	0.754	0.542	0.000	0.000	0.930	0.389	0.153	0.012	0.000	0.094	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.165	0.000	0.000	0.000	0.000	0.318	1.001
80.000	1.001	1.048	0.730	0.024	0.000	0.542	1.060	0.000	0.000	0.000	0.059	0.000	0.000	0.000	0.000	0.047	0.059	0.000	0.188	0.000	0.000	0.000	0.071	0.954	1.001
81.000	1.001	0.919	0.565	0.000	0.000	0.813	0.118	0.059	0.000	0.000	0.212	0.000	0.000	0.000	0.000	0.024	0.000	0.000	0.271	0.082	0.000	0.000	0.000	0.506	1.001
82.000	1.001	0.589	0.035	0.000	0.000	0.848	0.730	0.012	0.000	0.000	0.412	0.000	0.035	0.000	0.000	0.259	0.000	0.012	0.224	0.000	0.000	0.000	0.200	0.447	1.001
83.000	1.001	1.225	1.119	0.000	0.000	0.518	0.059	0.165	0.000	0.000	0.412	0.000	0.012	0.000	0.342	0.000	0.059	0.012	0.000	1.119	0.000	0.000	1.048	0.860	1.001
84.000	1.001	0.942	0.636	0.000	0.000	0.777	0.400	0.059	0.000	0.059	0.106	0.000	0.094	0.165	0.224	0.130	0.000	0.000	1.083	0.848	0.000	0.118	0.306	1.248	1.001
85.000	0.989	1.013	0.553	0.000	0.000	0.365	0.424	0.130	0.000	0.118	0.495	0.000	0.000	0.071	0.942	0.000	0.000	0.000	0.000	1.178	0.000	0.000	0.000	0.306	0.989
86.000	1.001	0.789	0.577	0.035	0.012	1.460	1.048	0.177	0.012	0.024	0.000	0.000	0.000	0.483	0.989	0.000	0.059	0.035	1.331	0.860	0.000	0.000	0.000	0.718	1.001
87.000	1.001	0.718	0.059	0.118	0.000	0.871	0.271	0.059	0.000	0.106	0.118	0.000	0.000	0.106	0.412	0.000	0.000	0.082	0.718	0.930	0.000	0.000	0.000	1.001	1.001
88.000	1.001	0.553	0.377	0.000	0.000	0.436	0.683	0.271	0.000	0.000	0.000	0.000	0.000	0.000	0.565	0.000	0.000	0.106	0.601	0.648	0.000	0.000	0.000	0.836	1.001
89.000	1.001	0.883	0.636	0.000	0.000	0.907	0.247	0.000	0.000	0.000	0.365	0.000	0.000	0.000	0.777	0.000	0.000	0.012	0.224	1.401	0.000	0.000	0.153	0.836	1.001
90.000	1.001	0.954	0.071	0.000	0.000	0.789	0.553	0.071	0.000	0.000	0.601	0.012	0.000	0.212	0.306	0.000	0.000	0.000	0.707	0.942	0.000	0.000	0.000	0.424	1.001
91.000	1.001	0.966	0.000	0.000	0.000	1.060	0.365	0.000	0.000	0.000	0.106	0.000	0.000	0.000	0.130	0.024	0.012	0.200	0.035	0.801	0.000	0.059	0.212	0.989	1.001
92.000	1.001	1.378	0.553	0.106	0.000	0.765	0.106	0.000	0.000	0.141	0.177	0.000	0.000	0.082	0.342	0.012	0.000	0.000	0.389	0.989	0.000	0.071	0.224	0.989	1.001
93.000	1.001	1.142	0.412	0.035	0.024	1.142	0.765	0.000	0.000	0.082	0.612	0.000	0.000	0.271	1.013	0.059	0.000	0.000	0.247	0.907	0.000	0.000	0.059	0.871	1.001
94.000	1.001	0.695	0.495	0.047	0.000	0.707	0.200	0.024	0.000	0.000	0.353	0.000	0.000	0.000	0.047	0.141	0.082	0.000	0.695	1.001	0.000	0.000	0.153	0.118	1.001
95.000	1.001	0.212	0.000	0.000	0.000	0.824	0.730	0.059	0.000	0.000	0.836	0.000	0.000	0.200	1.154	0.236	0.000	0.000	0.141	0.895	0.000	0.000	0.106	1.083	1.001
96.000	1.001	1.637	0.130	0.000	0.000	0.883	0.483	0.024	0.000	0.000	0.283	0.000	0.000	0.071	0.141	0.024	0.024	0.212	0.801	1.178	0.000	0.000	0.130	0.530	1.001
97.000	0.989	0.683	0.188	0.000	0.000	0.612	0.118	0.000	0.000	0.000	0.165	0.000	0.000	0.000	0.436	0.377	0.047	0.271	0.071	0.895	0.000	0.000	0.059	0.871	0.989
98.000	1.001	0.907	0.000	0.000	0.000	0.966	1.107	0.212	0.000	0.000	0.495	0.000	0.000	0.000	0.659	0.071	0.000	0.082	0.930	0.895	0.000	0.012	0.177	0.942	1.001
99.000	1.001	0.824	0.577	0.365	0.000	0.424	0.000	0.000	0.000	0.000	0.035	0.059	0.000	0.000	0.471	0.000	0.000	0.000	0.000	0.883	0.000	0.106	0.471	1.425	1.001
100.000	1.001	0.612	0.624	0.000	0.000	1.095	0.094	0.071	0.000	0.000	0.000	0.000	0.000	0.000	0.353	0.000	0.000	0.012	0.000	0.624	0.000	0.059	0.765	1.048	1.001
101.000	1.001	1.236	0.082	0.000	0.000	0.671	0.212	0.000	0.012	0.012	0.271	0.000	0.000	0.000	0.188	0.082	0.000	0.000	1.060	1.319	0.024	0.000	0.459	0.518	1.001
102.000	1.001	0.718	0.141	0.000	0.000	1.130	0.836	0.059	0.012	0.012	0.035	0.000	0.141	0.000	0.636	0.024	0.000	0.000	0.294	0.907	0.000	0.000	0.483	1.201	1.001
103.000	1.001	0.342	0.082	0.000	0.047	0.671	0.495	0.000	0.000	0.082	0.000	0.035	0.000	0.000	1.425	0.000	0.000	0.059	0.082	0.942	0.000	0.000	0.000	0.059	1.001
104.000	1.001	1.025	0.000	0.000	0.000	1.460	0.141	0.000	0.000	0.000	0.094	0.000	0.000	0.000	0.589	0.000	0.000	0.024	0.883	1.060	0.000	0.000	0.165	0.377	1.001
105.000	1.001	0.636	0.000	0.000	0.000	0.813	0.318	0.000	0.000	0.601	0.012	0.000	0.000	0.000	0.318	0.000	0.000	0.000	0.000	0.966	0.000	0.259	0.895	0.813	1.001
106.000	1.001	1.119	0.483	0.000	0.000	0.848	0.695	0.106	0.000	0.000	0.094	0.000	0.000	0.035	0.000	0.000	0.000	0.000	0.871	0.671	0.000	0.000	0.130	1.236	1.001
107.000	1.001	0.671	0.212	0.000	0.000	1.295	0.553	0.035	0.000	0.000	0.601	0.000	0.000	0.000	0.000	0.212	0.000	0.000	0.259	0.777	0.000	0.082	0.671	0.294	1.001
108.000	1.001	0.777	0.471	0.000	0.000	0.624	0.636	0.118	0.000	0.000	0.177	0.000	0.000	0.000	0.000	0.000	0.000	0.106	0.082	1.460	0.000	0.000	0.860	1.189	1.001
109.000	1.001	0.553	0.035	0.000	0.000	1.213	0.271	0.071	0.000	0.000	0.930	0.106	0.012	0.000	0.671	0.012	0.082	0.012	0.601	0.907	0.000	0.000	0.012	1.178	0.989
110.000	0.989	0.919	0.977	0.000	0.000	0.966	0.718	0.000	0.012	0.000	0.212	0.035	0.000	0.754	0.000	0.000	0.000	0.342	0.954	0.907	0.000	0.000	0.000	0.294	1.001
111.000	1.001	1.060	0.483	0.000	0.000	0.624	0.377	0.141	0.000	0.000	0.012	0.000	0.118	0.000	0.907	0.000	0.059	0.059	0.765	0.966	0.000	0.000	0.082	1.331	1.001
112.000	1.001	0.954	0.283	0.000	0.000	0.565	0.342	0.000	0.000	0.000	0.271	0.000	0.000	0.000	0.459	0.236	0.059	0.094	0.553	0.836	0.000	0.024	0.424	0.966	1.001
113.000	1.001	0.118	0.012	0.000	0.000	0.495	0.141	0.000	0.000	0.000	0.365	0.000	0.000	0.000	0.424	0.000	0.000	0.000	0.777	0.919	0.000	0.000	0.283	0.824	1.001
114.000	1.001	0.294	0.000	0.000	0.000	0.836	0.024	0.000	0.000	0.000	0.707	0.000	0.000	0.000	0.188	0.071	0.000	0.000	0.506	0.907	0.000	0.000	0.024	0.895	1.001
115.000	1.001	0.483	0.247	0.000	0.000	0.942	0.648	0.000	0.012	0.082	0.506	0.000	0.000	0.024	0.683	0.106	0.000	0.000	0.801	1.083	0.000	0.000	0.000	0.871	1.001
116.000	1.001	1.048	0.353	0.000	0.000	0.542	0.283	0.000	0.000	0.035	0.071	0.000	0.000	0.000	0.259	0.000	0.012	0.000	0.506	0.860	0.000	0.035	0.035	0.565	1.001
117.000	1.001	0.871	0.247	0.000	0.000	0.742	0.695	0.118	0.106	0.000	0.000	0.000	0.000	0.000	0.165	0.000	0.000	0.118	0.636	0.565	0.000	0.000	0.353	0.954	1.001
