Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.438s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.860	0.530	0.082	0.624	0.294	0.012	0.330	0.047	0.000	0.153	0.989	0.000	0.035	0.989	0.989
62.000	1.001	0.977	0.000	0.000	0.813	0.742	0.141	0.153	0.000	0.342	0.000	0.506	0.330	0.118	0.530	1.001
63.000	1.001	0.353	0.318	0.000	0.636	0.436	0.059	0.188	0.483	0.000	0.306	0.695	0.247	0.212	1.390	1.001
64.000	1.001	0.777	0.118	0.000	0.707	0.106	0.165	0.165	0.082	0.000	1.048	0.966	0.000	0.412	0.659	1.001
65.000	1.001	1.060	0.106	0.000	1.425	0.071	0.082	0.000	0.777	0.000	0.059	0.495	0.130	0.389	0.389	1.001
66.000	1.001	0.954	0.471	0.047	0.671	0.294	0.047	0.012	0.141	0.000	0.294	0.294	0.000	0.259	0.188	1.001
67.000	1.001	0.860	0.024	0.177	0.813	0.294	0.000	0.659	0.683	0.024	0.871	1.284	0.012	0.106	0.589	1.001
68.000	1.001	1.025	0.813	0.012	1.072	0.412	0.000	0.471	0.141	0.024	0.306	0.400	0.059	0.695	1.378	1.001
69.000	1.001	0.212	0.035	0.012	0.754	0.718	0.247	0.271	0.130	0.000	0.659	1.213	0.000	0.000	0.801	1.001
70.000	1.001	0.789	0.000	0.188	0.848	0.648	0.024	0.294	0.342	0.000	0.024	0.400	0.106	0.495	0.883	1.001
71.000	1.001	1.001	0.471	0.000	1.213	0.082	0.000	0.153	0.000	0.000	1.025	0.966	0.000	0.118	1.225	1.001
72.000	1.001	0.353	0.047	0.059	0.836	0.577	0.000	0.247	0.601	0.294	0.294	1.001	0.071	0.153	0.330	1.001
