Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.470s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
61.000	0.989	0.695	0.000	0.000	0.000	0.695	0.153	0.000	0.000	0.000	0.342	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.012	0.730	0.000	0.000	0.094	0.330	0.989
62.000	1.001	0.200	0.000	0.000	0.000	0.601	0.530	0.000	0.000	0.000	0.012	0.000	0.000	0.000	0.035	0.000	0.000	0.035	0.789	0.930	0.000	0.000	0.000	0.000	1.001
63.000	1.001	0.907	0.259	0.000	0.000	0.683	0.212	0.000	0.000	0.000	0.777	0.047	0.000	0.000	1.213	0.071	0.000	0.000	0.342	1.154	0.000	0.000	0.141	0.848	1.001
64.000	1.001	1.119	0.436	0.000	0.000	1.166	0.424	0.000	0.000	0.094	0.141	0.000	0.000	0.000	0.259	0.000	0.000	0.035	0.659	0.683	0.000	0.000	0.283	1.225	1.001
65.000	1.001	0.919	0.259	0.024	0.000	0.377	0.294	0.000	0.059	0.153	0.177	0.000	0.000	0.000	0.813	0.000	0.000	0.000	0.318	0.553	0.000	0.000	0.047	0.483	1.001
66.000	1.001	0.777	0.141	0.000	0.000	1.342	0.318	0.082	0.000	0.059	0.577	0.153	0.000	0.000	0.024	0.000	0.000	0.188	1.130	1.284	0.000	0.000	0.012	1.142	1.001
67.000	1.001	0.695	0.624	0.000	0.000	1.142	0.024	0.000	0.000	0.000	0.930	0.000	0.012	0.106	0.047	0.212	0.000	0.000	0.742	0.742	0.012	0.000	0.106	1.225	1.001
68.000	1.001	0.577	0.165	0.000	0.000	0.942	0.777	0.000	0.000	0.000	0.730	0.012	0.000	0.342	0.294	0.035	0.012	0.000	0.400	0.895	0.000	0.047	0.082	0.989	1.001
69.000	1.001	1.048	0.742	0.024	0.000	0.836	0.353	0.000	0.000	0.000	0.389	0.000	0.000	0.000	0.000	0.024	0.000	0.047	0.094	0.671	0.000	0.047	0.118	0.977	1.001
70.000	1.001	0.907	0.024	0.000	0.000	0.459	0.436	0.153	0.000	0.000	0.271	0.165	0.000	0.000	0.342	0.000	0.000	0.000	0.424	0.130	0.000	0.000	0.471	1.013	1.001
71.000	1.001	0.601	0.094	0.000	0.000	1.284	0.177	0.236	0.000	0.000	0.318	0.000	0.000	0.118	0.895	0.000	0.000	0.000	0.141	1.448	0.000	0.071	0.106	0.942	1.001
72.000	1.001	1.189	0.318	0.259	0.000	0.707	0.777	0.000	0.000	0.000	0.059	0.000	0.000	0.000	0.082	0.024	0.000	0.000	0.648	0.730	0.118	0.000	0.059	0.754	1.001
73.000	0.989	1.001	0.024	0.047	0.000	0.353	0.059	0.000	0.035	0.000	0.200	0.000	0.000	0.047	0.294	0.000	0.000	0.047	0.306	0.801	0.000	0.000	0.106	0.754	0.989
74.000	1.001	0.730	0.024	0.024	0.000	1.225	0.789	0.000	0.000	0.000	0.883	0.000	0.000	0.000	0.871	0.000	0.000	0.047	0.000	0.907	0.000	0.000	1.036	1.130	1.001
75.000	1.001	0.648	0.035	0.047	0.000	0.977	0.106	0.000	0.059	0.000	0.754	0.389	0.000	0.094	0.188	0.000	0.000	0.000	0.389	1.025	0.000	0.000	0.188	0.954	1.001
76.000	1.001	0.871	0.000	0.000	0.000	0.871	0.436	0.306	0.000	0.424	0.224	0.012	0.000	0.059	0.224	0.000	0.000	0.082	0.353	1.060	0.118	0.224	0.259	0.813	1.001
77.000	1.001	0.024	0.012	0.000	0.000	0.801	0.707	0.000	0.000	0.012	0.200	0.000	0.000	0.000	0.836	0.000	0.000	0.412	0.707	0.765	0.000	0.000	0.000	0.695	1.001
78.000	1.001	0.000	0.000	0.000	0.000	1.401	0.330	0.012	0.000	0.000	0.895	0.459	0.000	0.153	0.707	0.059	0.000	0.000	0.247	0.895	0.000	0.200	0.848	1.189	1.001
