Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.448s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.495	0.212	0.000	0.353	0.153	0.000	0.047	0.130	0.000	0.000	0.436	0.000	0.165	0.977	0.989
62.000	1.001	0.294	0.200	0.153	0.283	0.024	0.000	0.765	0.000	0.000	0.000	1.531	0.000	0.389	0.765	1.001
63.000	1.001	1.201	0.506	0.024	0.930	0.106	0.000	0.389	0.389	0.000	0.000	0.883	0.000	0.577	0.907	1.001
64.000	1.001	0.907	0.342	0.141	0.024	0.000	0.000	0.177	0.000	0.000	0.224	0.659	0.000	0.495	0.789	1.001
65.000	1.001	0.954	0.589	0.000	0.271	0.424	0.106	0.236	0.730	0.294	0.130	1.107	0.000	0.742	0.777	1.001
66.000	1.001	1.107	0.306	0.000	0.648	0.754	0.106	0.035	0.000	0.141	1.060	0.907	0.000	0.471	1.001	1.001
67.000	1.001	0.895	0.342	0.059	0.495	0.000	0.294	0.236	0.601	0.071	0.071	0.695	0.024	0.765	1.001	1.001
68.000	1.001	0.848	0.330	0.000	1.307	0.495	0.000	0.165	0.000	0.000	0.012	1.142	0.000	0.553	0.765	1.001
69.000	1.001	0.459	0.553	0.059	0.471	0.047	0.000	0.565	0.059	0.000	0.789	0.907	0.012	0.188	0.671	1.001
70.000	1.001	0.801	0.483	0.130	1.248	0.094	0.071	0.247	0.224	0.000	0.271	0.718	0.024	0.000	0.471	1.001
71.000	1.001	0.000	0.000	0.483	0.966	0.000	0.000	0.777	0.436	0.047	0.024	0.930	0.247	0.353	0.907	1.001
72.000	1.001	0.000	0.000	0.177	0.836	0.742	0.000	0.071	0.659	0.177	0.518	1.260	0.188	0.177	0.765	1.001
73.000	0.989	0.000	0.035	0.000	0.895	0.813	0.035	0.047	0.188	0.012	0.412	0.895	0.130	0.200	0.883	0.989
74.000	1.001	0.000	0.000	0.035	0.954	0.353	0.188	0.082	0.118	0.165	0.659	0.342	0.082	0.424	1.248	1.001
75.000	1.001	1.390	0.565	0.094	0.860	0.671	0.071	0.377	0.000	0.082	0.542	1.060	0.000	0.177	1.072	1.001
76.000	1.001	0.553	0.094	0.082	0.954	0.495	0.000	0.518	0.306	0.000	0.153	0.813	0.024	0.071	0.754	1.001
77.000	1.001	0.730	0.000	0.000	0.789	0.506	0.024	0.495	0.177	0.000	0.283	0.400	0.000	0.565	0.907	1.001
78.000	1.001	0.330	0.094	0.024	0.871	1.189	0.236	0.177	0.000	0.000	1.060	1.437	0.000	0.212	0.954	1.001
79.000	1.001	1.543	0.742	0.012	0.683	0.754	0.153	0.118	0.035	0.059	0.365	0.742	0.000	0.012	0.365	1.001
80.000	1.001	0.601	0.259	0.000	1.366	0.483	0.153	0.742	0.024	0.035	0.353	0.801	0.000	0.259	0.659	1.001
81.000	1.001	1.130	0.518	0.059	0.259	0.271	0.035	0.153	0.000	0.000	0.400	1.189	0.000	0.177	0.907	1.001
82.000	1.001	0.671	0.836	0.000	1.413	0.012	0.059	0.553	0.106	0.000	0.353	0.577	0.071	0.165	0.742	1.001
83.000	1.001	0.930	0.153	0.000	0.930	0.518	0.082	0.000	0.153	0.000	0.589	1.178	0.000	0.765	1.272	1.001
84.000	1.001	0.977	0.200	0.000	0.895	0.330	0.059	0.330	0.400	0.188	0.000	0.259	0.000	0.000	0.071	1.001
85.000	0.989	0.883	0.318	0.495	0.718	0.695	0.530	0.365	0.436	0.012	0.907	1.543	0.000	0.306	0.447	0.989
86.000	1.001	0.930	0.094	0.000	0.966	0.353	0.165	0.000	0.106	0.082	0.683	0.683	0.012	0.848	1.189	1.001
87.000	1.001	1.354	0.683	0.000	0.177	0.318	0.035	0.012	0.000	0.294	0.424	0.530	0.000	0.353	0.589	1.001
88.000	1.001	0.883	0.695	0.000	0.977	0.471	0.330	0.059	0.071	0.012	0.424	1.272	0.024	0.330	0.942	1.001
89.000	1.001	0.848	0.059	0.000	0.306	0.648	0.165	0.247	0.047	0.106	0.919	0.353	0.000	0.365	1.178	1.001
90.000	1.001	0.294	0.259	0.424	0.871	0.059	0.082	0.247	0.212	0.000	0.530	1.154	0.000	0.000	0.483	1.001
91.000	1.001	0.954	0.224	0.000	0.565	0.188	0.153	0.294	0.082	0.024	0.000	1.236	0.024	0.400	0.930	1.001
92.000	1.001	0.589	0.824	0.012	0.860	0.483	0.165	0.824	0.000	0.000	0.283	0.471	0.000	0.306	0.789	1.001
93.000	1.001	1.248	0.212	0.000	0.683	0.224	0.106	0.000	0.024	0.141	0.848	0.106	0.012	0.012	0.648	1.001
94.000	1.001	0.542	0.106	0.000	0.754	0.518	0.000	0.000	0.259	0.000	0.330	0.000	0.082	0.000	0.342	1.001
95.000	1.001	1.001	0.883	0.000	1.095	0.141	0.012	0.000	0.059	0.035	1.036	0.000	0.024	0.718	0.942	1.001
96.000	1.001	1.307	0.565	0.000	0.942	0.059	0.342	0.000	0.989	0.000	0.035	0.000	0.071	0.000	0.012	1.001
97.000	0.989	0.542	0.200	0.271	0.883	0.141	0.000	0.000	0.436	0.000	0.400	0.000	0.000	0.459	1.319	0.989
98.000	1.001	0.930	0.071	0.059	0.636	0.094	0.000	0.000	0.495	0.200	0.200	1.201	0.012	0.106	0.683	1.001
99.000	1.001	0.789	0.589	0.000	1.295	0.000	0.000	0.000	0.247	0.082	0.200	0.801	0.424	0.612	1.189	1.001
100.000	1.001	0.400	0.330	0.000	0.530	0.071	0.200	0.130	0.141	0.000	0.765	0.813	0.330	0.165	0.707	1.001
101.000	1.001	0.801	0.294	0.000	0.954	0.000	0.730	0.106	0.047	0.000	0.236	0.577	0.059	0.259	0.907	1.001
102.000	1.001	0.907	0.483	0.000	0.883	0.094	0.024	0.047	0.601	0.000	0.436	1.166	0.000	0.236	0.589	1.001
103.000	1.001	0.659	0.165	0.000	1.025	0.966	0.118	0.224	0.130	0.177	0.530	0.848	0.012	0.059	0.942	1.001
104.000	1.001	1.072	0.165	0.094	1.083	0.024	0.377	0.000	0.695	0.094	0.813	0.836	0.071	0.106	0.589	1.001
105.000	1.001	0.966	0.377	0.000	0.377	0.094	0.106	0.059	0.035	0.000	0.377	1.189	0.106	0.400	0.636	1.001
106.000	1.001	1.166	1.236	0.059	1.107	0.377	0.035	0.447	0.306	0.000	0.459	0.636	0.188	0.365	1.201	1.001
107.000	1.001	0.636	0.024	0.000	0.919	0.801	0.342	0.377	0.000	0.000	0.695	0.930	0.000	0.224	0.636	1.001
108.000	1.001	1.225	0.365	0.000	1.048	0.330	0.224	0.247	0.483	0.000	0.813	0.777	0.000	0.777	1.072	1.001
109.000	1.001	0.601	0.212	0.000	1.001	0.082	0.024	0.530	0.483	0.047	0.730	0.707	0.047	0.294	1.178	0.989
110.000	0.989	0.412	0.353	0.024	0.283	0.153	0.071	0.247	0.012	0.000	0.495	1.319	0.059	0.895	1.025	1.001
111.000	1.001	1.201	0.695	0.106	0.612	0.177	0.153	0.247	0.188	0.000	0.330	0.577	0.000	0.188	0.718	1.001
112.000	1.001	0.612	0.012	0.047	0.930	0.012	0.094	0.106	0.071	0.000	0.447	1.025	0.000	0.365	1.119	1.001
113.000	1.001	1.248	0.000	0.212	1.201	0.236	0.000	0.212	0.012	0.047	0.000	1.025	0.177	0.082	0.224	1.001
114.000	1.001	0.836	0.071	0.035	0.483	0.082	0.106	0.071	0.212	0.071	0.283	0.942	0.141	0.283	1.048	1.001
115.000	1.001	0.707	0.742	0.106	1.013	0.059	0.082	0.659	0.895	0.247	0.447	1.048	0.000	0.247	0.365	1.001
116.000	1.001	1.025	0.389	0.035	1.036	0.530	0.000	0.506	0.000	0.094	0.424	0.789	0.000	0.589	1.130	1.001
117.000	1.001	0.589	0.000	0.000	0.789	1.001	0.177	0.000	0.012	0.059	0.577	0.777	0.212	0.436	1.260	1.001
118.000	1.001	1.213	0.318	0.424	0.636	0.224	0.247	0.212	0.247	0.059	0.212	1.036	0.236	0.624	0.283	1.001
119.000	1.001	0.860	0.082	0.000	1.154	0.518	0.188	0.271	0.330	0.236	0.518	0.848	0.247	0.271	0.765	1.001
120.000	1.001	0.000	0.118	0.024	1.248	0.777	0.047	0.059	0.283	0.059	0.318	0.871	0.024	0.365	0.860	1.001
