Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.407s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
61.000	0.989	0.907	0.000	0.000	0.000	0.824	0.047	0.000	0.000	0.000	0.259	0.071	0.000	0.000	0.012	0.047	0.000	0.024	0.153	0.612	0.000	0.000	0.118	0.542	0.989
62.000	1.001	0.977	0.000	0.000	0.000	0.813	0.000	0.000	0.000	0.000	0.224	0.000	0.000	0.000	0.271	0.000	0.000	0.082	0.200	1.119	0.000	0.024	0.565	1.142	1.001
63.000	1.001	0.919	0.000	0.000	0.000	0.718	0.000	0.000	0.000	0.000	0.400	0.047	0.000	0.024	0.247	0.071	0.000	0.000	0.212	1.060	0.000	0.000	0.224	0.789	1.001
64.000	1.001	0.895	0.000	0.000	0.000	0.306	0.000	0.000	0.000	0.000	0.082	0.012	0.000	0.071	0.506	0.000	0.000	0.000	0.035	0.683	0.000	0.000	0.024	0.318	1.001
65.000	1.001	1.072	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.424	0.754	0.000	0.047	0.483	0.318	1.001
66.000	1.001	0.871	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.353	0.000	0.000	0.141	0.377	0.436	0.000	0.000	0.059	0.883	1.001
67.000	1.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.071	0.000	0.000	0.000	0.577	1.025	0.000	0.000	0.000	1.036	1.001
68.000	1.001	1.260	0.000	0.000	0.000	0.483	0.000	0.000	0.000	0.000	0.177	0.000	0.024	0.012	0.318	0.012	0.000	0.000	0.565	1.025	0.000	0.000	0.000	0.707	1.001
69.000	1.001	0.612	0.000	0.000	0.000	0.659	0.130	0.000	0.012	0.000	0.318	0.024	0.000	0.012	0.035	0.012	0.000	0.000	0.141	0.930	0.000	0.000	0.306	0.989	1.001
70.000	1.001	1.166	0.000	0.000	0.000	0.930	0.000	0.000	0.000	0.000	0.412	0.141	0.000	0.000	0.318	0.259	0.000	0.000	0.424	0.977	0.000	0.082	0.412	0.883	1.001
71.000	1.001	0.754	0.000	0.000	0.000	0.777	0.000	0.000	0.000	0.000	0.624	0.236	0.000	0.000	0.342	0.012	0.000	0.000	0.424	0.389	0.047	0.012	0.153	0.424	1.001
72.000	1.001	1.213	0.000	0.000	0.000	1.130	0.000	0.000	0.000	0.000	0.259	0.000	0.000	0.000	0.601	0.318	0.047	0.000	0.047	1.225	0.000	0.000	0.035	0.412	1.001
73.000	0.989	1.001	0.000	0.000	0.000	0.612	0.000	0.000	0.000	0.000	0.459	0.024	0.000	0.271	0.224	0.047	0.000	0.059	0.530	0.495	0.000	0.000	0.259	0.330	0.989
74.000	1.001	0.671	0.000	0.000	0.000	0.954	0.000	0.000	0.000	0.000	0.836	0.000	0.000	0.000	0.506	0.035	0.000	0.047	0.153	0.789	0.000	0.000	0.224	0.624	1.001
75.000	1.001	1.095	0.000	0.000	0.000	1.260	0.000	0.000	0.000	0.000	0.436	0.000	0.000	0.000	0.271	0.082	0.000	0.000	0.024	0.801	0.000	0.000	0.377	0.977	1.001
76.000	1.001	1.001	0.000	0.000	0.000	1.001	0.000	0.000	0.000	0.000	0.495	0.000	0.000	0.024	0.082	0.012	0.000	0.212	0.165	0.601	0.000	0.000	0.577	1.072	1.001
