Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.436s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.895	0.071	0.000	0.200	0.059	0.000	0.000	0.082	0.000	0.518	0.224	0.000	0.059	0.742	0.989
62.000	1.001	0.636	0.153	0.000	0.989	0.071	0.047	0.024	0.012	0.024	0.165	1.107	0.000	0.247	0.871	1.001
63.000	1.001	0.848	0.106	0.047	1.036	0.565	0.000	0.012	0.294	0.012	0.059	0.742	0.000	0.000	0.389	1.001
64.000	1.001	0.765	0.000	0.000	0.659	0.365	0.000	0.118	0.094	0.000	0.459	1.036	0.000	0.247	1.272	1.001
65.000	1.001	0.813	0.106	0.012	0.624	0.000	0.000	0.754	0.047	0.059	0.071	1.484	0.118	0.342	0.636	1.001
66.000	1.001	1.178	0.153	0.000	0.483	0.012	0.035	0.000	0.000	0.059	0.671	0.412	0.400	0.130	1.284	1.001
67.000	1.001	0.330	0.754	0.000	1.048	0.236	0.000	0.024	0.247	0.059	0.000	0.718	0.283	0.624	0.919	1.001
68.000	1.001	1.060	0.200	0.000	1.107	0.542	0.035	0.377	0.000	0.024	0.283	1.201	0.000	0.247	0.919	1.001
69.000	1.001	0.966	1.001	0.047	1.083	1.036	0.000	0.200	0.342	0.000	0.165	0.518	0.000	0.130	0.624	1.001
70.000	1.001	1.048	0.483	0.024	0.789	0.636	0.047	0.236	0.542	0.000	0.447	1.484	0.000	0.365	1.119	1.001
71.000	1.001	0.813	0.188	0.000	0.919	0.636	0.106	0.718	0.200	0.012	0.165	0.683	0.024	0.601	0.671	1.001
72.000	1.001	0.848	0.342	0.000	1.001	0.247	0.000	0.436	0.813	0.000	0.365	0.860	0.035	0.589	1.201	1.001
73.000	0.989	0.966	0.707	0.024	0.954	0.412	0.000	0.071	0.389	0.024	0.495	0.730	0.377	0.188	0.895	0.989
74.000	1.001	1.013	0.012	0.094	0.930	0.188	0.118	0.342	0.436	0.012	0.671	0.553	0.165	0.459	0.954	1.001
75.000	1.001	0.907	0.035	0.130	0.989	0.742	0.436	0.518	0.259	0.224	0.094	1.107	0.047	0.047	0.895	1.001
76.000	1.001	0.789	0.707	0.165	0.801	0.400	0.000	0.365	0.860	0.071	0.059	1.225	0.000	0.271	0.789	1.001
77.000	1.001	0.577	0.447	0.318	0.907	0.589	0.000	0.012	0.612	0.365	0.447	0.353	0.153	0.754	1.036	1.001
78.000	1.001	1.083	0.636	0.094	0.742	0.400	0.000	0.000	0.118	0.165	0.294	0.024	0.177	1.260	1.001	1.001
79.000	1.001	0.883	0.365	0.000	1.130	0.236	0.047	0.659	1.095	0.012	0.000	1.354	0.318	0.353	0.954	1.001
80.000	1.001	0.848	1.048	0.000	0.824	0.648	0.000	0.071	0.153	0.153	0.495	0.754	0.012	0.624	0.848	1.001
81.000	1.001	0.942	0.577	0.000	0.966	0.330	0.106	0.000	0.518	0.094	0.212	0.483	0.012	0.353	1.025	1.001
