Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.530s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
61.000	0.989	0.989	0.989	0.989	0.883	0.342	0.000	0.000	0.212
62.000	1.001	0.966	0.836	0.671	0.860	0.636	0.000	0.000	0.436
63.000	1.001	1.013	0.801	1.213	0.636	0.930	0.000	0.000	0.742
64.000	1.001	0.966	1.060	0.577	0.648	1.060	0.000	0.000	0.813
65.000	1.001	1.001	0.907	1.295	1.354	0.848	0.000	0.000	0.895
66.000	1.001	1.001	1.036	0.860	1.072	0.966	0.000	0.000	0.707
67.000	1.001	1.013	1.001	1.060	0.495	0.294	0.000	0.000	0.212
68.000	1.001	0.954	0.966	0.954	0.930	0.000	0.000	0.000	0.000
69.000	1.001	0.989	0.942	1.083	1.083	0.000	0.000	0.000	0.000
70.000	1.001	0.966	0.977	0.848	0.860	0.283	0.000	0.000	0.000
71.000	1.001	1.036	1.036	1.107	1.001	1.142	0.000	0.000	0.000
72.000	1.001	0.977	0.989	0.989	1.060	0.919	0.000	0.000	0.000
73.000	0.989	1.001	1.025	0.942	0.942	0.707	0.000	0.000	0.000
74.000	1.001	1.013	0.930	0.895	1.013	1.142	0.000	0.000	0.000
75.000	1.001	0.989	0.930	0.954	0.989	0.895	0.000	0.000	0.000
76.000	1.001	0.989	1.072	1.013	0.977	1.048	0.000	0.000	0.000
77.000	1.001	1.036	1.072	1.013	1.048	0.365	0.000	0.000	0.000
78.000	1.001	0.989	1.013	0.989	0.989	0.000	0.000	0.000	0.000
79.000	1.001	1.001	1.001	1.013	0.907	0.000	0.000	0.000	0.000
80.000	1.001	1.013	1.001	1.001	1.001	0.000	0.000	0.000	0.000
81.000	1.001	1.001	1.001	0.989	1.001	0.000	0.000	0.000	0.000
82.000	1.001	0.989	1.001	1.013	1.001	0.000	0.000	0.000	0.000
83.000	1.001	1.001	1.001	0.930	1.001	0.000	0.000	0.000	0.000
84.000	1.001	1.001	0.989	1.036	1.001	0.000	0.000	0.000	0.000
85.000	0.989	0.813	0.824	1.025	0.813	0.000	0.000	0.000	0.000
86.000	1.001	1.001	1.001	1.001	0.989	0.000	0.000	0.000	0.000
87.000	1.001	1.001	0.977	1.001	1.013	0.000	0.000	0.000	0.000
88.000	1.001	1.001	1.013	0.977	1.001	0.000	0.000	0.000	0.000
89.000	1.001	1.001	1.013	1.025	0.966	0.000	0.000	0.000	0.000
90.000	1.001	1.001	0.977	1.001	1.036	0.000	0.000	0.000	0.000
91.000	1.001	0.989	0.977	0.966	0.977	0.130	0.000	0.000	0.106
92.000	1.001	1.001	0.907	0.871	0.989	0.860	0.000	0.000	0.907
93.000	1.001	1.001	0.907	1.130	0.871	0.447	0.000	0.000	0.377
94.000	1.001	0.942	1.013	0.247	0.813	0.436	0.000	0.000	0.577
95.000	1.001	1.001	1.001	1.248	0.824	0.165	0.000	0.000	0.424
96.000	1.001	1.060	1.072	0.977	0.565	0.400	0.000	0.000	0.365
97.000	0.989	0.871	0.883	1.083	0.259	0.035	0.000	0.000	0.012
98.000	1.001	0.848	0.860	0.907	0.000	0.000	0.000	0.000	0.000
99.000	1.001	1.083	1.036	0.848	0.000	0.047	0.000	0.000	0.000
100.000	1.001	0.954	0.930	0.930	0.000	0.342	0.000	0.000	0.000
101.000	1.001	0.907	0.895	0.989	0.000	0.518	0.000	0.000	0.000
102.000	1.001	1.001	1.001	1.001	0.000	0.000	0.000	0.000	0.000
103.000	1.001	0.930	0.577	0.942	0.612	0.365	0.000	0.141	0.188
104.000	1.001	0.930	1.119	0.765	0.447	0.648	0.000	0.094	0.177
105.000	1.001	0.612	0.648	1.083	0.247	0.412	0.000	0.094	0.118
106.000	1.001	1.272	1.284	0.954	0.000	1.213	0.000	0.047	1.001
107.000	1.001	1.001	0.977	0.977	0.000	0.000	0.000	0.000	0.000
108.000	1.001	1.001	1.025	1.025	0.000	0.000	0.000	0.000	0.000
109.000	1.001	1.001	1.001	1.001	0.000	0.000	0.000	0.000	0.000
110.000	0.989	1.001	1.001	1.001	0.000	0.000	0.000	0.000	0.000
111.000	1.001	1.001	1.001	1.001	0.000	0.000	0.000	0.000	0.000
112.000	1.001	1.001	1.001	0.989	0.000	0.000	0.000	0.000	0.000
113.000	1.001	1.001	0.989	1.013	0.000	0.000	0.000	0.000	0.000
114.000	1.001	1.001	1.001	1.001	0.000	0.000	0.000	0.000	0.000
115.000	1.001	1.001	1.013	1.001	0.000	0.000	0.000	0.000	0.000
116.000	1.001	1.001	1.001	0.907	0.000	0.000	0.000	0.000	0.000
117.000	1.001	0.966	0.966	1.048	0.000	0.000	0.000	0.000	0.000
118.000	1.001	0.966	1.025	0.977	0.000	0.000	0.000	0.000	0.000
119.000	1.001	1.001	0.977	1.048	0.000	0.000	0.000	0.000	0.000
120.000	1.001	0.989	0.966	0.989	0.000	0.000	0.000	0.000	0.000
