Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.438s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
61.000	0.989	0.577	0.389	0.024	0.612	0.047	0.000	0.000	0.565	0.012	0.283	0.224	0.000	0.000	0.895	0.989
62.000	1.001	1.001	0.565	0.000	1.142	0.035	0.153	0.259	0.059	0.000	0.659	1.130	0.130	0.000	0.954	1.001
63.000	1.001	1.013	0.353	0.000	0.813	0.000	0.000	0.141	0.577	0.012	0.483	0.271	0.000	0.530	0.659	1.001
64.000	1.001	0.824	1.060	0.000	0.035	0.236	0.000	0.777	0.024	0.000	0.742	0.565	0.000	0.000	1.001	1.001
65.000	1.001	1.013	0.188	0.000	0.000	0.000	0.153	0.400	0.000	0.000	0.047	1.307	0.000	0.141	1.107	1.001
66.000	1.001	0.907	0.471	0.000	0.389	0.012	0.000	1.001	0.000	0.000	0.177	0.942	0.000	0.601	0.742	1.001
67.000	1.001	0.977	0.141	0.177	0.989	0.000	0.188	0.165	0.624	0.000	0.153	0.283	0.000	0.000	0.730	1.001
68.000	1.001	0.930	0.342	0.047	0.836	0.330	0.000	0.188	0.059	0.000	0.047	0.471	0.082	0.012	0.035	1.001
69.000	1.001	0.919	0.436	0.000	0.942	0.989	0.212	0.118	0.059	0.200	0.059	0.471	0.012	0.283	1.107	1.001
70.000	1.001	0.624	0.035	0.000	0.636	0.506	0.000	0.000	0.459	0.000	0.212	1.213	0.000	0.118	0.754	1.001
71.000	1.001	0.801	0.318	0.071	1.025	0.024	0.118	0.471	0.118	0.000	0.082	0.306	0.000	0.365	1.013	1.001
72.000	1.001	1.272	0.577	0.059	0.471	0.000	0.412	0.436	0.035	0.000	0.389	1.213	0.000	0.000	0.954	1.001
73.000	0.989	0.813	0.294	0.000	1.484	0.318	0.000	0.860	0.542	0.071	0.224	0.495	0.000	0.000	0.930	0.989
74.000	1.001	0.989	0.236	0.000	0.883	1.107	0.094	0.212	0.000	0.000	0.777	1.072	0.000	0.000	1.048	1.001
75.000	1.001	1.060	0.624	0.188	0.047	0.035	0.400	0.000	0.012	0.000	0.259	1.319	0.035	0.000	0.942	1.001
76.000	1.001	0.836	0.082	0.236	1.849	0.306	0.000	0.683	0.271	0.000	0.094	0.860	0.094	0.024	0.459	1.001
77.000	1.001	0.789	0.130	0.330	0.707	0.059	0.012	0.624	0.577	0.047	0.259	0.294	0.118	0.318	0.954	1.001
