Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.397s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
61.000	0.989	0.718	0.294	0.907	0.695	0.200	0.035	0.000	0.000
62.000	1.001	0.659	0.047	1.048	0.330	0.400	0.024	0.000	0.000
63.000	1.001	1.130	0.000	0.883	0.942	0.106	0.601	0.188	0.000
64.000	1.001	0.224	0.000	0.612	0.141	0.000	0.471	0.283	0.000
65.000	1.001	1.201	0.000	0.883	0.683	0.082	0.188	0.059	0.024
66.000	1.001	1.130	0.000	0.813	0.224	0.000	0.271	0.000	0.000
67.000	1.001	0.648	0.000	0.848	0.200	0.000	0.177	0.000	0.000
68.000	1.001	0.330	0.000	1.284	0.506	0.000	0.506	0.188	0.000
69.000	1.001	1.519	0.000	0.848	0.659	0.000	0.012	0.177	0.094
70.000	1.001	0.377	0.000	1.460	0.754	0.012	1.048	0.059	0.153
71.000	1.001	1.095	0.342	0.542	0.707	0.200	0.212	0.000	0.071
72.000	1.001	0.530	1.201	0.883	0.683	0.224	0.377	0.059	0.000
73.000	0.989	1.696	1.013	0.659	0.977	0.506	0.000	0.000	0.000
74.000	1.001	0.424	0.436	0.871	0.059	0.247	0.000	0.000	0.000
75.000	1.001	1.107	0.754	1.696	1.013	0.071	0.000	0.000	0.212
76.000	1.001	0.659	0.153	0.459	0.671	0.177	0.259	0.024	0.047
77.000	1.001	0.989	0.530	0.977	0.542	0.000	0.000	0.636	0.059
78.000	1.001	1.213	0.271	0.648	0.495	0.000	0.294	0.012	0.082
79.000	1.001	0.789	0.247	1.178	0.459	0.094	0.447	0.035	0.024
80.000	1.001	0.671	0.153	0.907	0.035	0.106	1.072	0.000	0.000
81.000	1.001	0.966	0.000	1.072	0.989	0.047	0.283	0.047	0.000
82.000	1.001	1.696	0.577	1.130	1.319	0.000	0.765	0.000	0.000
83.000	1.001	0.212	0.000	0.789	0.436	0.000	0.153	0.377	0.000
84.000	1.001	0.860	0.000	0.954	0.318	0.000	0.624	0.247	0.000
85.000	0.989	1.060	0.801	0.789	0.459	0.035	0.247	0.165	0.153
86.000	1.001	0.589	0.224	1.437	0.047	0.000	0.118	0.047	0.000
87.000	1.001	0.836	0.000	0.765	0.412	0.000	0.200	0.047	0.000
88.000	1.001	0.542	0.000	0.765	0.565	0.000	0.789	0.765	0.000
89.000	1.001	0.942	0.224	0.765	0.177	0.353	0.000	0.000	0.000
90.000	1.001	0.754	0.012	0.695	0.000	0.082	0.000	0.000	0.000
91.000	1.001	0.977	0.000	1.401	0.000	0.000	0.801	0.118	0.000
92.000	1.001	0.553	0.000	0.813	0.412	0.071	0.754	0.012	0.012
93.000	1.001	0.919	0.024	0.860	0.365	0.094	0.082	0.118	0.047
94.000	1.001	1.142	0.212	0.777	0.224	0.165	0.871	0.118	0.118
95.000	1.001	0.283	0.047	0.718	0.942	0.130	0.247	0.000	0.000
96.000	1.001	0.919	0.000	1.189	0.271	0.035	0.636	0.000	0.318
97.000	0.989	0.683	0.530	1.001	0.000	0.165	0.930	0.165	0.000
98.000	1.001	0.000	0.000	0.942	0.200	0.000	0.495	0.165	0.000
99.000	1.001	1.425	0.047	0.801	0.648	0.224	0.236	0.188	0.035
100.000	1.001	0.930	0.035	1.130	0.200	0.389	0.024	0.153	0.059
101.000	1.001	0.742	0.000	0.977	1.201	0.224	0.000	0.318	0.000
102.000	1.001	0.612	0.000	0.742	0.000	0.082	0.000	0.035	0.000
103.000	1.001	1.460	0.565	0.765	0.106	0.589	0.082	0.035	0.012
104.000	1.001	0.836	0.047	1.119	0.506	0.059	0.000	0.000	0.059
105.000	1.001	0.836	0.765	0.506	0.000	0.000	0.024	0.094	0.047
106.000	1.001	0.683	0.000	0.919	0.200	0.000	0.542	0.353	0.000
107.000	1.001	0.342	0.000	0.224	0.047	0.000	0.035	0.165	0.012
108.000	1.001	0.836	0.071	0.259	0.648	0.000	0.071	0.118	0.000
109.000	1.001	0.459	0.000	1.001	0.259	0.141	0.012	0.106	0.000
110.000	0.989	1.743	0.271	0.447	0.506	0.000	0.000	0.094	0.000
111.000	1.001	0.483	0.082	1.472	0.577	0.082	0.082	0.094	0.082
112.000	1.001	1.378	0.353	0.813	0.047	0.283	0.082	0.141	0.000
113.000	1.001	0.954	0.059	0.447	0.071	0.342	0.035	0.024	0.012
114.000	1.001	0.742	0.000	0.919	0.589	0.000	0.012	0.000	0.012
115.000	1.001	0.589	0.648	0.883	0.000	0.000	0.294	0.400	0.000
116.000	1.001	0.836	0.306	0.342	0.047	0.012	0.035	0.071	0.071
117.000	1.001	0.000	0.000	0.977	0.542	0.000	0.801	0.247	0.000
118.000	1.001	1.213	0.000	0.977	1.001	0.000	0.024	0.294	0.000
119.000	1.001	0.718	0.000	0.919	0.012	0.000	0.153	0.153	0.000
120.000	1.001	0.836	0.000	0.000	0.082	0.000	0.000	0.153	0.000
