Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.445s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
61.000	0.989	0.659	0.365	0.730	0.342	0.436	0.224	0.942	0.989
62.000	1.001	1.083	0.000	1.130	0.424	0.000	0.754	0.942	1.001
63.000	1.001	0.942	0.447	0.707	0.824	0.012	0.483	1.072	1.001
64.000	1.001	0.730	0.636	0.789	1.048	0.742	0.353	0.047	1.001
65.000	1.001	0.942	0.565	0.695	0.424	1.083	0.707	1.225	1.001
66.000	1.001	0.989	0.412	0.000	0.730	0.977	0.553	1.013	1.001
67.000	1.001	0.942	0.671	1.236	0.247	0.824	0.848	0.777	1.001
68.000	1.001	1.025	0.483	1.060	0.412	0.930	0.259	0.718	1.001
69.000	1.001	0.871	0.000	0.883	0.659	0.389	0.318	1.401	1.001
70.000	1.001	0.977	0.059	0.907	0.082	0.989	0.024	0.071	1.001
71.000	1.001	0.989	0.000	1.001	0.436	0.318	0.283	0.035	1.001
72.000	1.001	0.860	0.000	0.883	0.188	0.200	0.742	1.025	1.001
73.000	0.989	1.001	0.000	0.977	0.153	0.848	0.400	1.295	0.989
74.000	1.001	0.754	0.247	1.001	0.000	1.154	0.106	0.707	1.001
75.000	1.001	0.565	0.283	0.601	0.118	0.436	0.212	0.601	1.001
76.000	1.001	1.001	0.082	1.001	0.165	1.649	0.012	0.082	1.001
77.000	1.001	1.001	0.130	0.624	0.424	0.000	0.283	0.165	1.001
78.000	1.001	0.553	0.789	0.177	0.459	1.448	0.353	0.565	1.001
79.000	1.001	0.730	0.000	1.083	1.413	0.047	0.342	1.484	1.001
80.000	1.001	0.942	0.082	0.942	0.224	0.247	0.271	0.082	1.001
81.000	1.001	0.954	0.024	1.001	0.012	0.977	0.177	0.836	1.001
82.000	1.001	0.919	0.989	0.989	0.188	0.930	0.294	0.000	1.001
83.000	1.001	0.989	0.059	0.930	0.000	0.601	0.671	0.188	1.001
84.000	1.001	1.001	0.200	0.895	0.094	1.460	0.000	0.483	1.001
85.000	0.989	0.836	0.236	0.930	0.188	0.306	0.612	0.118	0.989
86.000	1.001	0.165	0.495	1.001	1.095	0.224	0.259	0.565	1.001
87.000	1.001	1.660	0.200	1.001	0.000	1.154	0.306	0.000	1.001
88.000	1.001	0.765	0.000	1.001	0.765	1.201	0.447	0.365	1.001
89.000	1.001	1.001	0.071	0.895	0.071	0.306	0.671	0.683	1.001
90.000	1.001	0.754	0.000	1.001	0.342	1.236	0.447	0.895	1.001
91.000	1.001	0.895	0.024	1.001	1.013	0.754	0.330	1.025	1.001
92.000	1.001	0.683	0.271	0.930	0.447	0.459	0.000	0.589	1.001
93.000	1.001	1.013	0.353	0.942	0.353	0.860	0.495	0.153	1.001
94.000	1.001	0.730	0.259	0.942	0.306	1.142	0.495	1.048	1.001
95.000	1.001	0.895	0.094	1.001	0.424	0.483	0.000	0.919	1.001
96.000	1.001	0.801	0.765	1.001	0.848	1.189	0.000	0.412	1.001
97.000	0.989	0.942	0.000	1.001	0.353	0.589	0.200	0.954	0.989
98.000	1.001	0.977	0.612	0.589	0.353	1.448	0.000	0.024	1.001
99.000	1.001	0.966	0.789	1.413	0.188	0.860	0.000	0.200	1.001
100.000	1.001	1.001	0.000	0.919	0.659	0.459	0.412	1.095	1.001
101.000	1.001	1.001	0.612	0.789	0.601	1.260	0.047	0.000	1.001
102.000	1.001	0.977	0.271	1.001	0.365	0.624	0.212	1.001	1.001
103.000	1.001	1.001	0.718	0.989	0.283	1.001	0.506	0.306	1.001
104.000	1.001	0.977	0.824	1.013	0.153	0.659	0.247	0.153	1.001
105.000	1.001	0.919	0.306	0.989	0.294	0.895	0.024	1.613	1.001
106.000	1.001	0.860	0.212	1.013	0.777	0.165	0.024	0.436	1.001
107.000	1.001	0.883	0.412	0.306	0.000	0.848	0.754	0.742	1.001
108.000	1.001	0.730	0.459	0.989	0.471	0.259	0.424	0.683	1.001
109.000	1.001	1.001	0.612	0.942	0.530	0.789	0.000	0.024	0.989
110.000	0.989	1.001	0.000	1.001	0.306	0.047	0.271	1.554	1.001
111.000	1.001	1.001	0.271	0.824	0.506	0.942	0.000	0.283	1.001
112.000	1.001	0.860	0.130	0.813	0.200	0.813	0.966	1.272	1.001
113.000	1.001	1.001	0.094	1.001	0.130	0.000	0.459	0.895	1.001
114.000	1.001	1.001	0.506	0.860	0.000	0.118	0.094	1.142	1.001
115.000	1.001	1.001	0.742	1.001	0.071	0.412	0.236	0.000	1.001
116.000	1.001	1.001	0.000	1.001	0.424	0.601	0.130	1.225	1.001
117.000	1.001	0.860	0.565	0.836	0.177	0.930	0.000	0.000	1.001
118.000	1.001	0.895	0.035	0.895	1.048	1.366	0.000	1.354	1.001
119.000	1.001	1.001	0.059	0.813	0.177	0.200	0.353	0.836	1.001
120.000	1.001	0.977	0.765	1.025	0.000	1.166	0.000	0.989	1.001
