Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.438s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
61.000	0.989	0.765	0.177	0.000	0.000	0.671	0.542	0.035	0.000	0.094	0.059	0.059	0.000	0.000	0.236	0.000	0.000	0.000	0.035	0.777	0.000	0.000	0.118	0.871	0.989
62.000	1.001	0.283	0.377	0.000	0.000	0.930	0.012	0.000	0.000	0.000	0.459	0.000	0.000	0.000	0.165	0.047	0.000	0.000	0.530	0.919	0.000	0.000	0.200	0.883	1.001
63.000	1.001	0.966	0.636	0.000	0.000	0.000	0.860	0.059	0.000	0.000	0.000	0.000	0.000	0.000	0.071	0.000	0.000	0.059	0.177	0.542	0.000	0.000	0.707	0.942	1.001
64.000	1.001	0.436	0.047	0.047	0.071	0.506	0.165	0.000	0.000	0.330	0.024	0.012	0.000	0.000	0.377	0.012	0.000	0.000	0.212	0.848	0.000	0.000	0.000	0.518	1.001
65.000	1.001	0.919	0.082	0.000	0.000	1.307	0.659	0.000	0.000	0.000	0.342	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.483	0.718	0.000	0.000	0.000	1.401	1.001
66.000	1.001	0.954	0.035	0.000	0.000	0.836	0.342	0.000	0.000	0.000	0.165	0.000	0.000	0.000	0.271	0.000	0.000	0.024	0.671	0.942	0.000	0.000	0.035	0.942	1.001
67.000	1.001	1.201	0.553	0.000	0.000	1.001	0.389	0.000	0.000	0.000	0.377	0.000	0.000	0.000	0.177	0.000	0.000	0.000	0.530	0.518	0.000	0.000	0.047	0.813	1.001
68.000	1.001	0.836	0.200	0.506	0.000	0.919	0.365	0.000	0.047	0.000	0.789	0.012	0.000	0.047	0.742	0.000	0.000	0.000	0.459	1.036	0.000	0.000	0.707	0.542	1.001
69.000	1.001	0.883	0.177	0.000	0.000	1.025	0.636	0.000	0.000	0.000	1.072	0.130	0.000	0.247	0.471	0.000	0.000	0.000	0.483	0.742	0.000	0.000	0.330	1.472	1.001
70.000	1.001	0.907	0.506	0.024	0.000	0.848	0.577	0.000	0.000	0.000	0.447	0.330	0.000	0.024	0.483	0.000	0.000	0.000	0.589	0.930	0.000	0.000	0.271	0.577	1.001
71.000	1.001	1.166	1.048	0.012	0.059	0.895	0.377	0.000	0.259	0.130	0.318	0.012	0.000	0.000	0.612	0.000	0.000	0.000	0.589	0.801	0.000	0.000	0.777	0.977	1.001
72.000	1.001	0.765	0.412	0.153	0.000	1.107	1.048	0.000	0.000	0.000	0.059	0.024	0.000	0.071	0.577	0.000	0.000	0.000	0.459	1.048	0.000	0.059	0.059	1.331	1.001
73.000	0.989	1.036	0.247	0.118	0.000	0.883	0.671	0.012	0.071	0.047	0.212	0.000	0.000	0.012	0.389	0.035	0.024	0.000	0.459	0.836	0.000	0.012	0.612	0.283	0.989
74.000	1.001	0.377	0.000	0.000	0.000	0.907	0.671	0.071	0.024	0.035	0.671	0.177	0.000	0.000	0.412	0.000	0.047	0.024	0.530	0.718	0.000	0.177	0.542	1.189	1.001
75.000	1.001	0.848	0.000	0.000	0.000	0.977	0.718	0.130	0.000	0.000	0.659	0.012	0.000	0.000	0.000	0.012	0.000	0.082	0.459	0.283	0.000	0.342	0.871	0.930	1.001
76.000	1.001	1.342	0.000	0.000	0.000	0.942	0.542	0.000	0.000	0.000	0.530	0.130	0.000	0.000	0.459	0.000	0.000	0.000	0.742	1.213	0.000	0.000	0.389	0.459	1.001
77.000	1.001	1.236	0.000	0.000	0.000	0.895	0.365	0.059	0.000	0.000	1.213	0.000	0.000	0.000	0.777	0.447	0.000	0.389	0.353	0.813	0.000	0.000	0.236	0.907	1.001
78.000	1.001	0.518	0.000	0.000	0.000	0.589	0.353	0.000	0.000	0.000	0.695	0.000	0.000	0.000	0.283	0.000	0.000	0.212	0.130	1.001	0.000	0.000	0.601	1.154	1.001
79.000	1.001	1.154	0.000	0.000	0.000	0.919	0.259	0.000	0.024	0.000	0.247	0.082	0.000	0.000	0.024	0.236	0.000	0.012	0.848	0.601	0.000	0.000	0.294	0.871	1.001
80.000	1.001	0.365	0.000	0.000	0.000	1.072	0.765	0.000	0.000	0.059	1.378	0.353	0.000	0.000	0.059	0.024	0.024	0.000	0.471	0.707	0.000	0.000	0.483	0.977	1.001
