Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.660s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14	cl-15	cl-16	cl-17	cl-18	cl-19	cl-20
60	16.2	14.2	17.6	14.8	16.2	14.4	14.6	18.4	15	14.8	17.6	14.4	19.4	15.6	16.8	13.6	17.2	14.6	15.6	14.6
61	0	0	0	0	0	264	480	160	0	120	104	0	0	248	0	72	152	64	72	0
62	0	0	0	0	0	8	280	304	128	136	136	448	16	152	152	416	192	368	160	336
63	0	0	0	0	0	0	312	160	288	320	440	200	360	32	48	256	40	144	88	320
64	0	0	0	0	0	48	360	0	48	304	0	120	312	248	384	88	72	464	0	0
65	0	0	0	0	0	0	184	176	432	392	64	0	0	464	176	0	40	232	216	88
66	0	0	0	0	0	216	96	256	296	376	312	192	184	120	64	288	168	232	80	232
67	0	0	0	0	0	104	96	248	184	80	432	216	424	144	128	304	16	112	408	328
68	0	0	0	0	0	136	192	208	32	48	272	408	72	0	208	376	88	432	176	280
69	0	0	0	0	0	208	96	280	296	304	448	32	264	160	472	24	0	216	32	208
70	0	0	0	0	0	168	48	296	368	208	296	40	192	424	168	280	144	0	192	80
71	0	0	0	0	0	0	312	240	176	72	104	240	352	144	304	0	72	296	400	200
72	0	0	0	0	0	0	24	128	432	336	480	104	136	424	328	456	8	272	336	208
73	0	0	0	0	0	56	24	0	320	216	184	168	232	312	176	144	32	104	512	0
74	0	0	0	0	0	136	296	176	272	32	72	192	160	192	112	232	296	400	72	240
75	0	0	0	0	0	144	120	72	240	384	88	248	240	320	312	440	296	0	272	32
76	0	8	8	0	8	176	16	40	104	264	16	368	360	224	432	144	352	208	448	392
77	8	0	0	0	0	88	128	96	360	232	0	192	120	32	64	0	512	104	392	456
78	0	0	0	0	0	0	200	104	192	456	160	272	88	368	328	248	176	256	0	216
79	0	0	0	0	0	72	272	24	360	448	280	40	440	424	96	128	416	48	288	248
80	0	0	0	0	0	272	184	272	168	208	248	160	160	320	120	24	184	400	368	80
81	0	0	0	0	0	144	264	96	24	416	312	216	440	0	168	0	8	360	296	56
82	0	0	0	0	0	72	208	168	304	280	128	368	256	48	360	72	184	408	392	64
83	0	0	0	0	0	16	216	320	56	88	0	432	96	312	216	88	280	432	80	0
84	0	0	0	0	0	384	432	120	352	112	176	384	24	0	200	88	64	88	80	248
85	0	0	0	0	0	336	112	32	376	112	304	408	40	208	416	216	240	32	152	136
86	0	0	0	0	0	0	136	0	0	0	216	16	16	0	72	0	280	0	0	8
87	0	0	0	0	0	288	104	88	464	480	224	232	432	352	456	392	296	88	232	88
88	0	0	0	0	0	256	0	24	304	112	304	488	144	440	112	368	208	0	0	8
89	0	0	0	0	0	72	256	0	432	128	592	432	424	384	0	208	280	312	184	64
90	8	0	0	0	0	256	48	232	80	136	0	0	312	264	240	440	104	384	448	16
91	0	0	0	0	0	168	0	112	392	104	72	240	384	328	104	256	232	504	200	464
92	0	0	8	0	0	152	192	136	40	472	32	416	72	152	72	112	384	208	416	288
93	0	0	0	0	0	160	112	88	40	216	464	328	296	400	312	248	336	104	400	56
94	0	0	0	0	0	48	112	24	376	352	264	344	0	176	416	280	120	88	384	416
95	0	0	0	0	0	112	0	120	112	232	104	496	280	352	168	416	136	40	64	328
96	0	0	0	0	0	216	192	24	24	512	0	232	448	32	40	168	248	256	232	88
97	0	0	0	0	0	48	136	144	160	144	144	88	464	96	160	360	144	96	440	168
98	0	0	0	0	0	216	152	96	0	296	152	200	192	120	432	280	352	360	160	176
99	0	0	0	0	0	152	88	0	280	264	272	224	48	16	296	328	464	320	240	72
100	0	0	0	0	0	120	304	112	72	0	360	216	288	224	104	336	40	72	232	424
101	0	0	0	0	0	136	16	352	48	392	56	312	288	0	216	0	80	24	192	440
102	0	0	0	0	0	48	104	96	352	32	328	192	104	304	376	224	192	256	360	216
103	0	0	0	0	0	144	264	72	320	336	400	480	0	424	136	200	24	64	296	48
104	0	8	0	0	0	80	392	224	104	232	0	24	32	0	528	336	288	112	0	440
