Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.347s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3
60	15	13.4	13.6	14.6
61	488	2664	432	0
62	2632	4000	3360	3112
63	0	720	3152	3544
64	1096	2520	1104	2976
65	1008	1984	1504	928
66	4000	1504	0	2616
67	2752	760	1472	3520
68	1616	1968	4000	3624
69	1120	0	3680	1312
70	3000	1248	3472	1520
71	640	3608	2000	944
72	1624	4000	1696	3904
73	416	288	2728	1848
74	3392	1136	1408	1032
75	3528	3704	0	864
76	2952	4000	2360	4000
77	3264	368	2280	2952
78	4000	104	2864	3832
79	2792	280	4000	1424
80	2472	144	1320	2592
81	1208	32	1368	1248
82	0	792	416	2960
83	3376	640	3656	0
84	2936	64	3136	1784
85	3992	336	1272	288
86	2760	1160	2096	1480
87	2592	8	0	3344
88	1184	4000	2160	2744
89	3504	3624	3720	3888
90	2960	2912	2008	2936
91	752	0	3992	2936
92	2168	584	1576	4000
93	1320	0	704	2280
94	88	2312	4000	0
95	3744	0	2280	576
96	2736	1424	1344	0
97	2000	544	1672	664
98	496	1064	2208	2160
99	1584	408	184	2224
100	2952	640	0	2864
101	3424	3184	2584	2208
102	896	3632	1928	4000
103	1088	928	2040	1480
104	112	0	3880	0
105	0	2264	2184	1168
106	2376	1144	1024	2432
107	104	3128	832	528
108	1000	2256	1496	2792
109	4000	144	0	2336
110	3832	1768	304	368
111	1080	1016	3056	2432
112	2504	0	3008	3344
113	3368	3432	1824	3608
114	1792	2520	1800	3992
115	3664	3008	3656	1672
116	1352	1144	0	1776
117	4000	1296	1104	2896
118	576	1456	88	448
119	320	72	1576	3280
120	1096	4000	3704	384
avg	2028.8	1532.27	1945.2	2101.07
delay	2.03877	2.05908	2.02406	2.04442
loss	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma', '--ofdmaEnabled=true', '--clNum=4', '--startTime=60', '--totalTime=120', '--dataMode=HeMcs4', '--datarate=4e6', '--RngRun=17'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
