Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.961s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	14.4	14.8	12.8	13.6	13.6	12.6	14.4	15	14.6	14.8	15	14
61	729.6	0	960	0	748.8	1411.2	332.8	0	1328	1187.2	710.4	0
62	947.2	0	627.2	0	806.4	710.4	1200	0	675.2	835.2	768	0
63	700.8	0	752	0	403.2	550.4	643.2	0	640	531.2	630.4	0
64	566.4	0	716.8	0	694.4	592	1260.8	0	793.6	707.2	704	0
65	604.8	0	406.4	0	467.2	569.6	1209.6	0	361.6	268.8	764.8	0
66	723.2	0	652.8	0	464	454.4	844.8	0	995.2	636.8	556.8	0
67	624	0	428.8	0	579.2	534.4	972.8	0	448	550.4	1001.6	0
68	864	0	464	0	470.4	585.6	755.2	0	652.8	595.2	755.2	0
69	598.4	0	617.6	0	505.6	448	1030.4	0	502.4	288	726.4	0
70	739.2	0	387.2	0	611.2	310.4	579.2	0	1036.8	608	953.6	0
71	777.6	0	531.2	0	960	665.6	774.4	0	604.8	547.2	844.8	0
72	668.8	0	595.2	0	752	582.4	1110.4	0	393.6	464	1024	0
73	758.4	0	524.8	0	678.4	512	812.8	0	515.2	409.6	937.6	0
74	624	0	534.4	0	348.8	278.4	876.8	0	915.2	656	896	0
75	515.2	0	448	0	800	643.2	774.4	0	633.6	601.6	921.6	0
76	620.8	0	572.8	0	921.6	790.4	755.2	0	531.2	579.2	812.8	0
77	636.8	0	460.8	0	697.6	531.2	739.2	0	544	435.2	969.6	0
78	656	0	723.2	0	604.8	419.2	838.4	0	819.2	534.4	864	0
79	668.8	0	998.4	0	524.8	544	915.2	0	851.2	496	979.2	0
80	636.8	0	793.6	0	425.6	428.8	912	0	675.2	492.8	822.4	0
81	544	0	659.2	0	409.6	524.8	854.4	0	537.6	572.8	886.4	0
82	896	0	441.6	0	704	496	998.4	0	496	694.4	684.8	0
83	646.4	0	508.8	0	796.8	499.2	800	0	649.6	518.4	547.2	0
84	556.8	0	704	0	704	585.6	963.2	0	518.4	627.2	1081.6	0
85	640	0	883.2	0	697.6	547.2	780.8	0	694.4	460.8	1228.8	0
86	940.8	0	684.8	0	630.4	668.8	380.8	0	764.8	1020.8	646.4	0
87	550.4	0	547.2	0	688	428.8	1328	0	790.4	361.6	828.8	0
88	611.2	0	508.8	0	601.6	492.8	848	0	537.6	428.8	592	0
89	585.6	0	864	0	387.2	544	684.8	0	748.8	774.4	745.6	0
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=30e6', '--ratio=0.375', '--RngRun=29', '--locationFile=locationtxt/locationFile42e1.txt', '--routingFile=locationtxt/routingFile42.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
