Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.720s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	17.8	12	14.8	13.2	17.2	16	15.6	12.6	17	13.4	15.6	15
61	694.4	0	992	0	928	790.4	777.6	0	812.8	771.2	934.4	0
62	972.8	0	1084.8	0	1084.8	848	688	0	892.8	864	838.4	0
63	700.8	0	982.4	0	764.8	988.8	1081.6	0	704	844.8	902.4	0
64	758.4	0	668.8	0	864	1001.6	972.8	0	1190.4	960	1084.8	0
65	1033.6	0	809.6	0	931.2	1123.2	825.6	0	864	1142.4	1196.8	0
66	915.2	0	1088	0	825.6	988.8	934.4	0	684.8	883.2	1142.4	0
67	998.4	0	668.8	0	880	873.6	739.2	0	1030.4	729.6	892.8	0
68	835.2	0	992	0	1158.4	921.6	688	0	966.4	1046.4	1283.2	0
69	752	0	1145.6	0	912	710.4	1145.6	0	790.4	992	896	0
70	1168	0	966.4	0	988.8	1088	972.8	0	889.6	796.8	1110.4	0
71	758.4	0	905.6	0	1312	860.8	1132.8	0	838.4	1008	838.4	0
72	1036.8	0	812.8	0	662.4	745.6	1142.4	0	1046.4	1142.4	761.6	0
73	1004.8	0	921.6	0	1052.8	1222.4	1104	0	710.4	806.4	1152	0
74	1241.6	0	838.4	0	902.4	873.6	889.6	0	1072	1036.8	569.6	0
75	1209.6	0	956.8	0	1008	998.4	1046.4	0	774.4	809.6	812.8	0
76	1046.4	0	944	0	912	697.6	1081.6	0	691.2	988.8	1040	0
77	899.2	0	1107.2	0	1171.2	953.6	960	0	873.6	1027.2	1168	0
78	956.8	0	1052.8	0	521.6	969.6	1120	0	851.2	857.6	1212.8	0
79	857.6	0	1158.4	0	806.4	940.8	1222.4	0	1132.8	950.4	1184	0
80	1068.8	0	870.4	0	521.6	838.4	969.6	0	1136	1030.4	873.6	0
81	1024	0	806.4	0	1078.4	838.4	825.6	0	1337.6	835.2	947.2	0
82	944	0	1270.4	0	921.6	976	1100.8	0	1008	860.8	736	0
83	1168	0	956.8	0	1043.2	1040	944	0	873.6	1145.6	876.8	0
84	668.8	0	966.4	0	1081.6	1168	982.4	0	812.8	880	931.2	0
85	764.8	0	790.4	0	934.4	752	835.2	0	969.6	985.6	1161.6	0
86	950.4	0	1040	0	1184	758.4	745.6	0	678.4	972.8	812.8	0
87	1049.6	0	726.4	0	1241.6	720	960	0	953.6	1017.6	761.6	0
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=15e6', '--ratio=0.375', '--RngRun=48', '--locationFile=locationtxt/locationFile42e1.txt', '--routingFile=locationtxt/routingFile42.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
