Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.793s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	14	14	14.4	15.4	13.6	13.4	14.8	13	15.8	12.8	11	15.6
61	950.4	0	1136	0	979.2	780.8	988.8	0	1168	1267.2	1200	0
62	1683.2	0	902.4	0	956.8	1078.4	636.8	0	1222.4	1120	659.2	0
63	867.2	0	1091.2	0	729.6	1036.8	857.6	0	1100.8	848	867.2	0
64	1014.4	0	691.2	0	809.6	752	985.6	0	659.2	944	857.6	0
65	1008	0	915.2	0	694.4	729.6	819.2	0	700.8	736	787.2	0
66	873.6	0	716.8	0	790.4	614.4	854.4	0	774.4	764.8	812.8	0
67	918.4	0	659.2	0	838.4	563.2	864	0	809.6	800	707.2	0
68	656	0	755.2	0	1020.8	787.2	630.4	0	825.6	688	937.6	0
69	864	0	640	0	761.6	595.2	908.8	0	707.2	732.8	864	0
70	1398.4	0	656	0	780.8	812.8	816	0	1206.4	620.8	588.8	0
71	793.6	0	668.8	0	902.4	928	809.6	0	972.8	617.6	1040	0
72	755.2	0	777.6	0	1110.4	553.6	1017.6	0	953.6	755.2	614.4	0
73	1040	0	560	0	793.6	723.2	1168	0	572.8	809.6	889.6	0
74	825.6	0	684.8	0	1040	761.6	675.2	0	867.2	726.4	883.2	0
75	825.6	0	454.4	0	694.4	508.8	873.6	0	876.8	761.6	771.2	0
76	752	0	544	0	848	745.6	867.2	0	787.2	924.8	896	0
77	716.8	0	1046.4	0	806.4	1104	1190.4	0	1043.2	908.8	540.8	0
78	694.4	0	675.2	0	720	675.2	876.8	0	934.4	809.6	857.6	0
79	1094.4	0	912	0	812.8	620.8	1017.6	0	726.4	656	745.6	0
80	806.4	0	796.8	0	1126.4	649.6	681.6	0	780.8	870.4	883.2	0
81	774.4	0	825.6	0	764.8	742.4	668.8	0	963.2	963.2	854.4	0
82	1004.8	0	758.4	0	614.4	697.6	982.4	0	812.8	784	662.4	0
83	1017.6	0	768	0	838.4	681.6	857.6	0	1056	748.8	684.8	0
84	819.2	0	1046.4	0	1011.2	476.8	790.4	0	742.4	646.4	1046.4	0
85	675.2	0	902.4	0	688	492.8	915.2	0	768	979.2	1062.4	0
86	832	0	870.4	0	985.6	672	739.2	0	739.2	713.6	803.2	0
87	915.2	0	636.8	0	614.4	486.4	902.4	0	992	752	876.8	0
88	889.6	0	828.8	0	867.2	918.4	1017.6	0	627.2	812.8	704	0
89	774.4	0	896	0	646.4	512	988.8	0	835.2	784	886.4	0
90	659.2	0	966.4	0	915.2	700.8	732.8	0	803.2	723.2	1008	0
avg	896.64	0	792.747	0	838.72	713.387	871.147	0	867.627	808.96	833.067	0
delay	512.573	0.257143	521.762	0.25974	494.32	525.758	495.863	0.830769	496.283	533.926	514.8	0.782051
loss	0.33092	0	0.65625	0	0.194326	0.719499	0.199253	0	0.193989	0.664045	0.302935	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=30e6', '--ratio=0.375', '--RngRun=39', '--locationFile=locationtxt/locationFile42e1.txt', '--routingFile=locationtxt/routingFile42.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
