Dst	Src	HeMcs	Txlevel	Num	isObss
1 	  2	  4	  10	  40126	  0
2 	  1	  4	  10	  69022	  0
7 	  8	  4	  10	  41309	  0
8 	  7	  4	  10	  71255	  0
2 	  3	  4	  10	  42292	  0
3 	  2	  4	  10	  50556	  0
8 	  9	  4	  10	  44044	  0
9 	  8	  4	  10	  52542	  0
4 	  5	  4	  10	  30681	  0
5 	  4	  4	  10	  60107	  0
5 	  6	  4	  10	  34391	  0
6 	  5	  4	  10	  41399	  0
6 	  5	  4	  7	  469	  1
2 	  3	  1	  7	  12	  1
3 	  2	  4	  7	  605	  1
4 	  5	  1	  7	  478	  1
7 	  8	  1	  7	  466	  1
9 	  8	  4	  7	  715	  1
1 	  2	  1	  7	  509	  1
8 	  9	  1	  7	  13	  1
5 	  6	  1	  7	  8	  1

 TotalTx Number= 581000

 TotalReset Number= 48725
