Dst	Src	HeMcs	Txlevel	Num	isObss
7 	  8	  4	  10	  43660	  0
8 	  7	  4	  10	  75308	  0
1 	  2	  4	  10	  42501	  0
2 	  1	  4	  10	  73801	  0
4 	  5	  4	  10	  30985	  0
5 	  4	  4	  10	  59192	  0
8 	  9	  4	  10	  46237	  0
9 	  8	  4	  10	  55663	  0
2 	  3	  4	  10	  45667	  0
3 	  2	  4	  10	  54471	  0
5 	  6	  4	  10	  36169	  0
6 	  5	  4	  10	  43325	  0
6 	  5	  4	  7	  416	  1
1 	  2	  1	  7	  434	  1
4 	  5	  1	  7	  414	  1
5 	  6	  1	  7	  3	  1
7 	  8	  1	  7	  434	  1
9 	  8	  4	  7	  680	  1
3 	  2	  4	  7	  606	  1
8 	  9	  1	  7	  22	  1
2 	  3	  1	  7	  11	  1

 TotalTx Number= 610000

 TotalReset Number= 52640
