Dst	Src	HeMcs	Txlevel	Num	isObss
7 	  8	  4	  10	  45030	  0
8 	  7	  4	  10	  76490	  0
1 	  2	  4	  10	  41642	  0
2 	  1	  4	  10	  70924	  0
8 	  9	  4	  10	  47572	  0
9 	  8	  4	  10	  57376	  0
2 	  3	  4	  10	  44353	  0
3 	  2	  4	  10	  52506	  0
4 	  5	  4	  10	  31875	  0
5 	  4	  4	  10	  58835	  0
5 	  6	  4	  10	  36073	  0
6 	  5	  4	  10	  42255	  0
5 	  6	  1	  7	  9	  1
6 	  5	  4	  7	  434	  1
1 	  2	  1	  7	  389	  1
3 	  2	  4	  7	  673	  1
7 	  8	  1	  7	  487	  1
9 	  8	  4	  7	  478	  1
4 	  5	  1	  7	  580	  1
8 	  9	  1	  7	  12	  1
2 	  3	  1	  7	  6	  1

 TotalTx Number= 608000

 TotalReset Number= 53171
