Dst	Src	HeMcs	Txlevel	Num	isObss
4 	  5	  4	  10	  36064	  0
5 	  4	  4	  10	  68098	  0
5 	  6	  4	  10	  40175	  0
6 	  5	  4	  10	  48170	  0
7 	  8	  4	  10	  44735	  0
8 	  7	  4	  10	  75807	  0
1 	  2	  4	  10	  41287	  0
2 	  1	  4	  10	  70982	  0
8 	  9	  4	  10	  47453	  0
9 	  8	  4	  10	  56173	  0
2 	  3	  4	  10	  43823	  0
3 	  2	  4	  10	  51912	  0
7 	  8	  1	  7	  448	  1
9 	  8	  4	  7	  511	  1
1 	  2	  1	  7	  509	  1
3 	  2	  4	  7	  704	  1
6 	  5	  4	  7	  508	  1
4 	  5	  1	  7	  622	  1
5 	  6	  1	  7	  4	  1
2 	  3	  1	  7	  8	  1
8 	  9	  1	  7	  6	  1

 TotalTx Number= 628000

 TotalReset Number= 58432
