Waf: Entering directory `/home/synrg/Documents/Jiaming/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/Documents/Jiaming/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.762s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3
60	15.8	15.2	17.2	15.8
61	1248	1224	1232	1232
62	1272	1256	1200	1264
63	1272	1216	1208	1264
64	1256	1208	1272	1256
65	1216	1240	1288	1248
66	1200	1256	1272	1232
67	1232	1272	1240	1248
68	1264	1256	1216	1256
69	1248	1208	1208	1296
70	1248	1232	1256	1256
71	1392	1240	1192	1168
72	1160	1112	1584	1136
73	1224	1240	1264	1232
74	1232	1240	1256	1264
75	1232	1248	1240	1272
76	1256	1256	1232	1248
77	1248	1248	1224	1240
78	1184	1208	1320	1280
79	1216	1264	1224	1288
80	1248	1256	1272	1216
81	1272	1176	1248	1264
82	1240	1248	1272	1232
83	1264	1248	1224	1256
84	1440	1256	1112	1152
85	1320	1200	1264	1208
86	1280	1272	1216	1224
87	1232	1248	1216	1264
88	1272	1224	1232	1264
89	1168	1216	1304	1304
90	1272	1240	1240	1240
91	1608	1112	1176	1064
92	1152	1256	1232	1352
93	1240	1224	1248	1280
94	1232	1264	1232	1232
95	1288	1208	1248	1248
96	1224	1272	1256	1240
97	1232	1376	1160	1224
98	1160	1296	1152	1352
99	1264	1232	1272	1224
100	1248	1248	1256	1240
101	1232	1208	1280	1240
102	1208	1256	1240	1288
103	1272	1248	1248	1224
104	1352	1336	1152	1152
105	1216	1200	1152	1392
106	1240	1232	1256	1264
107	1240	1296	1200	1256
108	1224	1264	1240	1264
109	1240	1280	1224	1216
110	1344	1192	1248	1208
111	1240	1136	1320	1296
112	1240	1224	1240	1256
113	1288	1264	1216	1224
114	1208	1224	1264	1296
115	1280	1224	1248	1240
116	1216	1264	1240	1240
117	1240	1376	1136	1240
118	1200	1232	1184	1376
119	1248	1232	1264	1216
120	1280	1240	1248	1224
avg	1254.4	1240.4	1239.33	1247.87
delay	873.256	879.414	878.265	890.571
loss	0.672802	0.676479	0.676532	0.674389
Command ['/home/synrg/Documents/Jiaming/ns-3.30-obss/build/scratch/simple-ofdma', '--ofdmaEnabled=true', '--clNum=4', '--startTime=60', '--totalTime=120', '--dataMode=HeMcs0', '--datarate=4e6', '--RngRun=21'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
