Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.348s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	13	16	12	11.8	14.6	16	16.4	12.8	16.4	11.6	15.4	17.8
61	1129.6	1283.2	0	0	1078.4	892.8	1136	1238.4	1593.6	1174.4	1084.8	1145.6
62	854.4	1376	0	0	1059.2	1091.2	1356.8	1366.4	1161.6	1155.2	1337.6	1193.6
63	1126.4	1116.8	0	0	1148.8	1062.4	1414.4	1059.2	1340.8	921.6	1228.8	1398.4
64	1184	1142.4	0	0	1369.6	1078.4	691.2	899.2	1411.2	1225.6	1248	1043.2
65	1136	1126.4	0	0	1369.6	924.8	1190.4	1577.6	1120	1187.2	1142.4	1148.8
66	1363.2	1180.8	0	0	976	825.6	995.2	1196.8	1040	1312	912	1331.2
67	969.6	1193.6	0	0	1283.2	1248	1024	1065.6	771.2	1443.2	1276.8	976
68	1430.4	982.4	0	0	905.6	1171.2	1004.8	950.4	1331.2	1257.6	995.2	1180.8
69	1024	867.2	0	0	806.4	764.8	950.4	1033.6	940.8	1107.2	1020.8	979.2
70	704	1168	0	0	1017.6	1123.2	691.2	1017.6	1289.6	1152	1235.2	1142.4
71	867.2	1161.6	0	0	1014.4	1020.8	1113.6	947.2	1504	1088	1001.6	1260.8
72	1225.6	928	0	0	1081.6	1008	905.6	1075.2	860.8	1200	1116.8	1081.6
73	1212.8	1334.4	0	0	876.8	707.2	963.2	1132.8	841.6	1289.6	1232	1260.8
74	1123.2	1011.2	0	0	1059.2	675.2	1238.4	809.6	956.8	1296	739.2	1161.6
75	1369.6	1097.6	0	0	1049.6	1068.8	1481.6	1324.8	787.2	1270.4	835.2	1094.4
76	1148.8	1276.8	0	0	1062.4	912	835.2	1180.8	1132.8	1142.4	1190.4	1232
77	1020.8	1180.8	0	0	1097.6	924.8	1203.2	1056	1200	966.4	982.4	1104
78	1084.8	883.2	0	0	1120	800	883.2	934.4	1161.6	1094.4	1017.6	1171.2
79	1065.6	1011.2	0	0	1107.2	640	1027.2	908.8	1241.6	1004.8	1024	1056
80	1206.4	960	0	0	857.6	806.4	1142.4	1200	1452.8	1232	848	1049.6
81	1363.2	1574.4	0	0	688	640	1145.6	1225.6	1296	1030.4	531.2	822.4
82	1196.8	1068.8	0	0	1129.6	835.2	960	569.6	931.2	912	1497.6	1580.8
83	726.4	944	0	0	1075.2	867.2	1424	1088	1216	1184	1158.4	979.2
84	636.8	806.4	0	0	1097.6	924.8	912	1059.2	1286.4	1094.4	860.8	1113.6
85	860.8	992	0	0	1347.2	876.8	912	691.2	1116.8	1024	832	1081.6
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=30e6', '--ratio=0.375', '--RngRun=2', '--locationFile=locationtxt/locationFile42b1.txt', '--routingFile=locationtxt/routingFile42.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
