Waf: Entering directory `/home/synrg/Documents/Jiaming/ns-3.30/build'
Waf: Leaving directory `/home/synrg/Documents/Jiaming/ns-3.30/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.972s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14	cl-15	cl-16	cl-17	cl-18	cl-19	cl-20
60	14.2	14.8	12.2	14.6	14.6	14.4	15	13.6	16	12.8	14.6	14.8	14.4	11.2	13.8	17.6	17.6	17.4	15	15.4
61	416	416	416	416	416	416	416	416	416	416	416	416	416	416	416	408	416	408	408	408
62	424	424	424	424	424	424	416	416	424	424	416	416	416	416	416	424	416	424	424	424
63	424	424	424	424	416	416	424	424	416	416	424	424	424	424	424	424	424	424	424	424
64	416	416	416	416	424	424	424	424	424	432	432	408	432	416	416	416	416	416	416	416
65	432	432	432	432	432	416	416	416	416	408	408	432	408	424	424	424	424	424	424	424
66	408	408	408	408	408	424	424	424	424	432	432	432	432	432	432	432	432	416	416	416
67	432	432	432	432	432	432	432	432	432	424	424	408	408	408	408	408	408	424	424	424
68	424	424	424	424	416	408	408	408	408	416	416	432	432	432	432	432	432	432	432	432
69	416	416	416	416	424	432	432	432	432	424	424	424	424	424	424	424	424	424	408	408
70	424	424	424	424	424	432	432	432	424	416	416	416	416	416	416	416	416	416	432	432
71	432	432	432	432	432	408	408	408	416	424	424	424	424	424	424	424	424	424	424	424
72	408	408	408	408	408	432	432	432	432	432	424	416	416	416	416	416	416	416	416	416
73	432	432	432	432	432	416	408	408	408	408	416	424	424	424	424	424	424	424	424	424
74	408	408	408	408	408	416	424	424	424	432	432	432	432	432	432	432	432	424	416	416
75	432	432	432	432	432	432	432	424	424	408	408	408	408	408	408	408	408	416	424	424
76	424	424	424	416	408	408	408	416	416	432	432	432	432	432	432	432	432	432	432	432
77	416	416	416	424	432	432	432	432	432	424	424	424	424	432	408	408	408	408	408	408
78	424	424	424	424	424	416	408	408	408	416	416	416	416	408	432	432	432	432	432	432
79	416	416	416	416	416	424	432	432	432	424	424	424	424	432	432	432	424	408	408	408
80	424	424	424	424	424	432	432	432	424	416	416	416	416	408	408	408	416	432	432	432
81	432	432	432	432	416	408	408	408	416	424	424	424	424	424	424	424	424	424	424	424
82	408	408	408	408	424	432	432	432	424	416	416	416	416	416	416	416	416	416	416	416
83	432	432	432	432	424	408	408	408	416	424	424	424	424	424	424	424	424	424	424	424
84	408	408	408	408	416	432	432	432	432	432	432	424	416	416	416	416	416	416	416	416
85	432	432	432	432	424	408	408	408	408	408	408	416	424	424	424	424	424	424	424	424
86	408	408	408	408	416	432	432	432	416	416	416	416	416	416	416	416	416	416	416	416
87	432	432	432	432	432	408	408	408	424	424	424	424	424	424	424	424	424	424	424	424
88	408	408	408	408	408	432	432	432	432	432	432	416	416	416	416	416	416	416	416	416
89	432	432	432	432	432	424	408	408	408	408	408	424	424	424	424	424	424	424	424	424
90	408	408	408	408	408	416	424	424	432	432	432	432	432	432	432	432	424	416	416	416
91	432	432	432	432	432	424	432	432	424	424	416	408	408	408	408	408	416	424	424	424
92	424	424	424	424	408	408	408	408	408	416	424	432	432	432	432	432	432	432	432	432
93	416	416	416	416	432	432	432	432	432	424	416	408	416	408	408	408	408	408	408	408
94	424	424	424	424	408	408	408	408	408	416	424	432	424	432	432	432	432	432	432	432
95	416	416	416	416	432	432	432	432	432	424	424	424	424	432	432	408	408	408	408	408
96	424	424	424	424	424	432	408	424	408	416	416	416	416	408	408	432	432	432	432	432
97	416	416	416	416	416	408	432	416	432	424	424	424	424	432	432	432	432	432	408	408
98	424	424	424	424	424	432	408	416	432	432	424	416	416	408	408	408	408	408	432	432
99	432	432	432	432	432	424	432	440	408	408	416	424	424	424	424	424	424	424	424	424
100	408	408	408	408	408	416	432	416	432	432	432	432	432	432	432	424	416	416	416	416
101	432	432	432	432	432	424	424	424	424	416	408	408	408	408	408	416	424	424	424	424
102	408	408	408	408	408	416	416	416	416	424	432	432	432	432	432	432	432	432	432	424
103	432	432	432	432	432	424	424	424	424	424	424	424	424	432	432	416	408	408	408	416
104	432	432	432	432	432	416	416	416	416	416	416	416	416	408	408	424	432	432	432	432
105	408	408	408	408	408	424	424	424	424	424	424	424	424	432	432	432	432	432	408	408
106	432	432	432	432	432	432	424	432	424	416	416	416	416	408	408	408	408	408	432	432
107	424	408	408	408	408	408	416	408	416	424	424	424	424	432	432	432	432	432	432	432
108	416	432	432	432	432	432	416	432	432	432	432	432	424	408	408	408	408	408	408	408
109	424	424	424	424	424	424	424	408	408	408	408	408	416	432	432	432	432	432	432	432
110	408	408	408	408	408	416	432	432	432	432	432	432	432	424	424	424	424	424	424	408
111	432	432	432	432	432	424	424	424	424	432	408	408	408	416	416	416	416	416	416	432
112	432	432	432	416	408	416	416	416	416	408	432	432	432	424	424	424	424	424	424	424
113	408	408	408	424	432	424	424	424	424	432	432	432	432	432	416	416	416	416	416	416
114	432	432	432	432	432	432	432	432	432	408	408	408	408	408	424	424	424	424	424	424
115	424	416	408	408	408	408	408	408	408	424	424	424	424	432	432	432	432	432	432	432
116	416	424	432	432	432	432	416	424	432	432	432	432	432	408	408	408	408	408	408	408
117	424	424	424	424	424	408	424	416	408	408	408	408	408	432	432	432	432	432	432	432
118	416	416	416	416	416	432	432	432	432	432	432	432	432	424	424	408	408	408	408	408
119	424	424	424	424	424	424	416	424	424	416	408	408	408	416	416	432	432	432	432	432
120	416	416	416	416	416	416	424	416	416	424	432	432	432	424	424	424	424	424	424	416
avg	421.467	421.467	421.467	421.467	421.467	421.467	421.467	421.467	421.467	421.467	421.467	421.467	421.467	421.467	421.467	421.467	421.467	421.467	421.467	421.333
delay	509.17	509.596	508.434	507.749	508.187	510.434	514.827	514.531	512.563	514.792	515.139	515.472	514.121	515.29	514.365	513.786	512.751	512.615	512.338	512.693
loss	0.150255	0.150255	0.150255	0.150483	0.150255	0.150483	0.150336	0.150336	0.150336	0.150295	0.150295	0.150523	0.150295	0.150295	0.150523	0.150523	0.150523	0.150523	0.150523	0.150523
