Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.389s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4
60	15.4	14	15.4	14.2
61	403.52	424.16	636	533.28
62	454.24	432.48	446.24	445.6
63	439.52	437.92	413.44	435.2
64	439.2	453.12	452	426.4
65	453.12	437.6	445.92	492
66	460.96	423.52	468.16	454.24
67	453.92	453.12	452.32	424
68	460.32	446.56	452.96	444.32
69	469.44	434.72	448.96	430.88
70	445.28	454.72	438.88	443.52
71	440.96	469.92	465.12	460.64
72	423.2	450.24	451.52	435.84
73	486.88	480	428.16	433.92
74	506.08	466.08	499.68	462.72
75	458.88	438.08	436.96	473.12
76	453.92	409.12	454.4	449.12
77	441.44	429.6	442.08	461.44
78	447.2	516.48	506.4	452.96
79	445.12	429.44	469.92	460.96
80	465.12	458.72	413.44	449.12
81	445.6	445.28	435.68	453.12
82	479.04	415.36	464.96	449.44
83	417.12	470.24	468.48	449.92
84	432	464.8	446.08	441.92
85	441.28	473.44	432.48	462.88
86	453.92	443.52	411.68	438.24
87	438.24	406.08	442.72	454.72
88	439.36	450.4	459.68	484.64
89	453.92	453.44	428.16	420.96
90	459.2	463.84	464.48	431.84
91	489.44	454.88	469.76	464.96
92	480.16	478.24	474.08	450.72
93	454.72	453.12	428.32	407.04
94	423.84	437.6	431.52	441.44
95	444	435.36	452.32	444.64
96	453.44	431.04	432.32	449.92
97	453.92	455.36	423.2	448.16
98	482.4	452.96	481.76	408.64
99	427.52	417.44	469.44	477.6
100	475.36	453.92	427.04	438.24
101	437.28	445.44	443.36	453.92
102	417.44	419.52	436.64	438.72
103	450.24	432.16	440.32	437.28
104	454.72	419.68	453.92	454.88
105	441.44	452.48	421.44	456.32
106	484.8	484.32	402.4	475.2
107	436.48	437.6	450.08	434.24
108	447.2	427.84	433.44	453.44
109	424.32	454.24	432.64	413.92
110	440.48	433.76	453.92	444.8
111	448.8	450.88	488.64	512.64
112	471.52	499.68	482.72	456.16
113	441.6	427.2	439.2	485.92
114	474.88	435.68	453.44	428.96
115	446.56	424.32	448.16	454.72
116	442.4	453.92	441.76	445.6
117	448.48	447.36	466.08	454.4
118	435.52	430.56	467.36	473.44
119	452.64	440.8	440.96	439.84
120	411.84	449.12	456.16	452.32
avg	450.024	446.141	451.989	450.917
delay	945.564	1532.14	818.909	1191.68
loss	0.591046	0.759147	0.565811	0.754965
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile4.txt', '--routingFile=locationtxt/routingFile4.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs4', '--datarate=25e5', '--packetSize=2e2', '--tcp=0', '--RngRun=25'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
