Waf: Entering directory `/home/jw27/ns-3.30-obss/build'
Waf: Leaving directory `/home/jw27/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.421s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4
60	19.2	13.4	17	15.4
61	646.72	680.48	836.48	796.64
62	656.32	712.64	630.4	703.68
63	675.36	754.08	863.2	670.72
64	703.2	650.4	800	698.24
65	812.96	603.36	651.04	864.96
66	793.12	990.08	946.88	833.28
67	808.96	864.96	902.88	697.6
68	876.48	830.24	824.32	604
69	1028.16	821.92	749.6	916.8
70	752.8	780.32	708.8	626.4
71	1025.76	917.6	793.76	818.24
72	573.92	867.84	880.32	549.6
73	788	810.56	839.52	825.44
74	743.84	745.76	895.2	809.12
75	786.08	753.28	979.52	673.92
76	722.08	564.8	647.2	548.64
77	735.36	516.64	685.12	878.08
78	792.64	735.68	884.8	695.2
79	685.92	782.4	564.32	1023.68
80	710.4	789.44	729.28	701.92
81	829.92	778.56	701.12	694.08
82	800.48	911.52	592.16	834.08
83	710.72	965.76	606.4	913.44
84	893.92	867.2	720.48	777.44
85	596.96	873.76	679.52	931.68
86	811.52	609.44	775.04	704.48
87	535.2	990.24	703.36	800.16
88	801.28	768	890.08	730.24
89	575.84	775.84	696.8	714.24
90	703.36	720	865.76	765.28
91	898.56	838.72	773.92	632.96
92	919.84	632	807.84	753.6
93	777.12	932.8	898.88	504.96
94	912	759.52	843.2	788.8
95	791.2	602.08	880	682.56
96	656.96	636.64	695.52	777.12
97	843.84	896.8	700.64	829.92
98	799.36	634.24	595.84	829.12
99	679.04	590.24	635.2	829.12
100	569.12	763.68	714.88	622.88
101	807.68	765.12	722.24	780
102	816.8	724.8	840.32	776.32
103	696.8	756.8	729.28	566.4
104	599.36	795.36	588.48	884.64
105	690.4	831.68	853.12	597.28
106	985.6	831.36	549.92	665.44
107	702.56	777.92	722.08	627.04
108	666.4	620.16	599.68	744.64
109	900.64	883.68	695.2	870.08
110	655.68	695.68	533.12	761.76
111	560.8	931.36	869.28	765.92
112	704.64	796.96	1090.56	670.72
113	722.08	837.6	542.08	695.52
114	785.44	734.56	778.72	656.96
115	852.8	749.28	782.08	717.44
116	894.08	720	683.68	645.28
117	803.2	800.64	815.68	661.12
118	743.52	732.8	781.12	843.84
119	639.36	844.32	836.64	883.84
120	707.84	767.2	606.08	873.12
(1,0)	(2,29250)	(3,0)	(4,12790)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	756	771.947	753.477	745.661
delay	1.12089	1.12294	1.27647	1.13978
loss	0	0	0	0
Command ['/home/jw27/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile4.txt', '--routingFile=locationtxt/routingFile4.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs4', '--datarate=15e5', '--packetSize=2e2', '--tcp=0', '--RngRun=3'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
